Deviendrez	Vvc	devenir
magnanime	Ag	magnanime
,	Fw	,
Il	Vvc	il
n'	Rp	ne
eut	Vuc	avoir
d'	S	de
ambition	Nc	ambition
que	Rg	que
noble	Ag	noble
et	Cc	et
légitime	Ag	légitime
,	Fw	,
Et	Vvc	et
que	Cs	que
contre	S	contre
son	Ds	son
frère	Nc	frère
il	Pp	il
a	Vuc	avoir
moins	Rg	moins
entrepris	Ge	entreprendre
,	Fw	,
Puisqu'il	Nc	puisqu'il
fuit	Vvc	fuir
ce	Dd	ce
combat	Nc	combat
quand	Cs	quand
le	Da	le
Sceptre	Nc	sceptre
est	Vuc	être
son	Ds	son
prix	Nc	prix
.	Fs	.
De	S	de
l'	Da	le
autre	Pi	autre
je	Pp	je
croirai	Vvc	croire
par	S	par
un	Dn	un
effet	Nc	effet
contraire	Ag	contraire
,	Fw	,
Qu'	Vvc	qu'
il	Pp	il
voulut	Vvc	vouloir
lâchement	Rg	lâchement
assassiner	Vvn	assassiner
son	Ds	son
frère	Nc	frère
.	Fs	.
Puisqu'on	Cs	puisqu'on
l'	Pp	il
aurait	Vuc	avoir
en	S	en
vain	Ag	vain
au	S+Da	à+le
combat	Nc	combat
excité	Ge	exciter
,	Fw	,
Si	Vvc	si
ses	Ds	son
propres	Ag	propre
fureurs	Nc	fureur
ne	Rp	ne
l'	Pp	il
avaient	Vuc	avoir
emporté	Ge	emporter
.	Fs	.
Lors	Rg	lors
je	Pp	je
le	Pp	il
punirai	Vvc	punir
de	S	de
m'	Pp	je
avoir	Vun	avoir
crut	Vvc	croire|croître
capable	Ag	capable
De	Vvc	de
voir	Vvn	voir
entre	S	entre
mes	Ds	mon
fils	Nc	fil|fils
ce	Dd	ce
combat	Nc	combat
effroyable	Ag	effroyable
,	Fw	,
Comme	Vvc	comme
si	Rg	si
de	S	de
le	Pp	il
voir	Vvn	voir
il	Pp	il
m'	Pp	je
eut	Vuc	avoir
été	Ge	être
permis	Ge	permettre
,	Fw	,
À	Nc	à
cause	Vvc	causer
que	Cs	que
je	Pp	je
sois	Vuc	être
le	Da	le
père	Nc	père
d'	S	de
un	Dn	un
tel	Ag	tel
fils	Nc	fil|fils
.	Fs	.
Les	Da	le
voici	I	voici
.	Fs	.
Du	S+Da	de+le
combat	Nc	combat
que	Pr	que
juge	Vvc	juger
la	Da	le
Princesse	Nc	prince|princesse
.	Fs	.
Ce	Pd	ce
qu'	Pr	que
elle	Pp	il
doit	Vvc	devoir
juger	Vvn	juger
après	S	après
votre	Ds	votre
promesse	Nc	promesse
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
promis	Ge	promettre
de	S	de
le	Pp	il
rompre	Vvn	rompre
afin	S	afin
de	S	de
l'	Pp	il
apaiser	Vvn	apaiser
,	Fw	,
Mais	Vvc	mais
le	Da	le
Conseil	Nc	conseil
l'	Pp	il
ordonne	Vvc	ordonner
,	Fw	,
il	Pp	il
s'	Pp	se
y	Pp	y
faut	Vvc	faillir|falloir
disposer	Vvn	disposer
,	Fw	,
Sa	Vvc	sa
rigueur	Nc	rigueur
à	S	à
ce	Dd	ce
prix	Nc	prix
met	Vvc	mettre
l'	Da	le
oubli	Nc	oubli
de	S	de
vos	Ds	votre
crimes	Nc	crime
,	Fw	,
Et	Vvc	et
puisqu'elle	Cs	puisqu'elle
vous	Pp	vous
rend	Vvc	rendre
ennemis	Nc	ennemi
légitimes	Ag	légitime
,	Fw	,
Poursuivez	Vvc	poursuivre
la	Da	le
Victoire	Nc	victoire
avec	S	avec
tant	Rg	tant
de	S	de
chaleur	Nc	chaleur
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
ne	Rp	ne
soit	Vuc	être
étonné	Ge	étonner
que	Cs	que
de	S	de
votre	Ds	votre
valeur	Nc	valeur
.	Fs	.
Si	Cs	si
la	Da	le
fortune	Nc	fortune
à	S	à
l'	Da	le
un	Pi	un
refuse	Vvc	refuser
l'	Da	le
avantage	Nc	avantage
,	Fw	,
Que	Vvc	que
l'	Da	le
autre	Pi	autre
soit	Vuc	être
au	S+Da	à+le
moins	Nc	moins
son	Ds	son
égal	Nc	égal
en	S	en
courage	Nc	courage
,	Fw	,
Et	Vvc	et
montrez	Vvc	montrer
que	Cs	que
mon	Ds	mon
sang	Nc	sang
entre	S	entre
vous	Pp	vous
départi	Ge	départir
,	Fw	,
Soutient	Vvc	soutenir
également	Rg	également
l'	Da	le
un	Pi	un
et	Cc	et
l'	Da	le
autre	Ag	autre
parti	Nc	parti
,	Fw	,
Au	Vvc	au
moins	Rg	moins
tenant	Ga	tenir
ainsi	Rg	ainsi
la	Da	le
victoire	Nc	victoire
incertaine	Ag	incertain
,	Fw	,
Vous	Nc	vous
aurez	Vuc	avoir
différé	Ge	différer
votre	Ds	votre
mort	Nc	mort
et	Cc	et
ma	Ds	mon
peine	Nc	peine
,	Fw	,
Et	Vvc	et
devant	S	devant
qu'	Cs	que
en	S	en
voir	Vvn	voir
un	Dn	un
coupable	Ag	coupable
et	Cc	et
malheureux	Ag	malheureux
,	Fw	,
J'	Vvc	j'
aurai	Vuc	avoir
vu	Ge	voir
mes	Ds	mon
deux	Nc	deux
fils	Nc	fil|fils
plus	Rg	plus
longtemps	Rg	longtemps
généreux	Ag	généreux
.	Fs	.
Ne	Rp	ne
considérez	Vvc	considérer
pas	Rg	pas
qu'	Cs	que
au	S+Da	à+le
point	Nc	point
où	Pr	où
je	Pp	je
vous	Pp	vous
aime	Vvc	aimer
,	Fw	,
Vous	Nc	vous
combattrez	Vvc	combattre
chacun	Pi	chacun
contre	S	contre
un	Dn	un
autre	Pi	autre
moi-même	Pp	lui-même
,	Fw	,
Et	Vvc	et
que	Cs	que
m'	Pp	je
intéressant	Ga	intéresser
,	Fw	,
et	Cc	et
pour	S	pour
vous	Pp	vous
,	Fw	,
et	Cc	et
pour	S	pour
vous	Pp	vous
,	Fw	,
Mon	Nc	mon
coeur	Nc	cœur
sera	Vuc	être
toujours	Rg	toujours
au	S+Da	à+le
milieu	Nc	milieu
de	S	de
vos	Ds	votre
coups	Nc	coup
,	Fw	,
Figurez	Vvc	figurer
-vous	Nc	-vous
plutôt	Rg	plutôt
que	Cs	que
ma	Ds	mon
haine	Nc	haine
équitable	Ag	équitable
A	Vvc	a
séparé	Ge	séparer
de	S	de
moi	Pp	je
le	Da	le
père	Nc	père
du	S+Da	de+le
coupable	Nc	coupable
,	Fw	,
Qu'	Vvc	qu'
ainsi	Rg	ainsi
pour	S	pour
le	Da	le
vainqueur	Nc	vainqueur
tout	Pi	tout
doit	Vvc	devoir
être	Vun	être
permis	Ge	permettre
,	Fw	,
Que	Vvc	que
sans	S	sans
m'	Pp	je
en	S	en
ôter	Vvn	ôter
un	Pi	un
,	Fw	,
il	Pp	il
me	Pp	je
rendra	Vvc	rendre
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
Que	Vvc	que
ce	Dd	ce
commun	Ag	commun
vengeur	Nc	vengeur
loin	Rg	loin
de	S	de
m'	Pp	je
être	Vun	être
funeste	Ag	funeste
,	Fw	,
Conservera	Vvc	conserver
le	Da	le
sang	Nc	sang
le	Da	le
plus	Rg	plus
pur	Ag	pur
qui	Pr	qui
me	Pp	je
reste	Vvc	rester
,	Fw	,
Perdra	Vvc	perdre
le	Da	le
criminel	Nc	criminel
loin	Rg	loin
de	S	de
le	Pp	il
devenir	Vvn	devenir
,	Fw	,
Et	Vvc	et
sauvera	Vvc	sauver
sa	Ds	son
gloire	Nc	gloire
au	S+Da	à+le
lieu	Nc	lieu
de	S	de
la	Pp	il
ternir	Vvn	ternir
.	Fs	.
Mais	Cc	mais
,	Fw	,
Sire	Vvc	sire
,	Fw	,
le	Pp	il
combattre	Vvn	combattre
!	Fs	!
Il	Pp	il
est	Vuc	être
ton	Ds	ton
adversaire	Nc	adversaire
.	Fs	.
En	S	en
un	Dn	un
tel	Ag	tel
ennemi	Nc	ennemi
je	Pp	je
ne	Rp	ne
vois	Vvc	voir
que	Cs	que
mon	Ds	mon
frère	Nc	frère
.	Fs	.
Réglant	Ga	réglant
mes	Ds	mon
sentiments	Nc	sentiment
sur	S	sur
ceux	Pd	celui
que	Pr	que
vous	Pp	vous
prenez	Vvc	prendre
,	Fw	,
Sire	Vvc	sire
je	Pp	je
combattrai	Vvc	combattre
si	Cs	si
vous	Pp	vous
m'	Pp	je
y	Pp	y
contraignez	Vvc	contraindre
.	Fs	.
Qu'	Pt	que
entends	Vvc	entendre
-je	Nc	-je
il	Pp	il
y	Pp	y
consent	Vvc	consentir
!	Fs	!
Mais	Cc	mais
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
rien	Pi	rien
à	S	à
craindre	Vvn	craindre
Car	Nc	car
mon	Ds	mon
père	Nc	père
est	Vuc	être
trop	Rg	trop
bon	Ag	bon
pour	S	pour
m'	Pp	je
y	Pp	y
vouloir	Vvn	vouloir
contraindre	Vvn	contraindre
.	Fs	.
Crains	Vvc	craindre
-tu	Vvn	-tu
d'	S	de
être	Vun	être
vaincu	Ge	vaincre
?	Fs	?
Moins	Rg	moins
que	Cs	que
d'	S	de
être	Vun	être
vainqueur	Nc	vainqueur
.	Fs	.
Ton	Ds	ton
crime	Nc	crime
est	Vuc	être
avéré	Ge	avérer
par	S	par
ton	Ds	ton
manque	Nc	manque|manqué
de	S	de
coeur	Nc	cœur
.	Fs	.
Étant	Ga	étant
moins	Rg	moins
innocent	Ag	innocent
je	Pp	je
serais	Vuc	être
moins	Rg	moins
timide	Ag	timide
,	Fw	,
Je	Vvc	je
n'	Rp	ne
ai	Vuc	avoir
jamais	Rg	jamais
appris	Ge	apprendre
à	S	à
faire	Vvn	faire
un	Dn	un
parricide	Nc	parricide
.	Fs	.
Lâches	Vvc	lâches
,	Fw	,
dédaignez	Vvc	dédaigner
-vous	Nc	-vous
de	S	de
commettre	Vvn	commettre
un	Dn	un
forfait	Nc	forfait
Qui	Vvc	qui
ne	Rp	ne
vous	Pp	vous
paraît	Vvc	paraître
plus	Rg	plus
être	Vun	être
tel	Ag	tel
en	S	en
effet	Nc	effet
?	Fs	?
Ou	Cc	ou
la	Da	le
peur	Nc	peur
du	S+Da	de+le
péril	Nc	péril
,	Fw	,
entre	S	entre
vous	Pp	vous
mutuelle	Ag	mutuel
,	Fw	,
Aurait-elle	Ga	aurait-elle
accordé	Ge	accorder
votre	Ds	votre
injuste	Ag	injuste
querelle	Nc	querelle
?	Fs	?
Seriez	Vuc	être
-vous	Ge	-vous
ennemis	Nc	ennemi
lorsqu'	Cs	lorsque
il	Pp	il
se	Pp	il
faut	Vvc	faillir|falloir
aimer	Vvn	aimer
?	Fs	?
Ou	Cc	ou
frères	Ag	frère
seulement	Rg	seulement
lorsqu'	Cs	lorsque
il	Pp	il
se	Pp	il
faut	Vvc	faillir|falloir
armer	Vvn	armer
?	Fs	?
J'	Pp	je
évite	Vvc	éviter
le	Da	le
combat	Nc	combat
qui	Pr	qui
serait	Vuc	être
une	Dn	un
peine	Nc	peine
,	Fw	,
Pour	Nc	pour
celui	Pd	celui
de	S	de
nous	Pp	nous
deux	Nc	deux
qui	Pr	qui
combattrait	Vvc	combattre
sans	S	sans
haine	Nc	haine
.	Fs	.
Est	Vuc	être
-ce	Vvc	-ce
une	Dn	un
illusion	Nc	illusion
?	Fs	?
Est	Vuc	être
-ce	Vvc	-ce
une	Dn	un
vérité	Nc	vérité
?	Fs	?
Qui	Pt	qui
joint	Vvc	joindre
tant	Rg	tant
de	S	de
tendresse	Nc	tendresse
à	S	à
tant	Rg	tant
de	S	de
cruauté	Nc	cruauté
;	Fw	;
Doncques	Vvc	doncques
,	Fw	,
sur	S	sur
l'	Da	le
offensé	Nc	offensé
la	Da	le
nature	Nc	nature
préside	Vvc	présider
,	Fw	,
Et	Vvc	et
le	Da	le
frère	Nc	frère
est	Vuc	être
d'accord	Nc	d'accord
avec	S	avec
le	Da	le
parricide	Nc	parricide
.	Fs	.
Il	Pp	il
respecte	Vvc	respecter
un	Dn	un
coupable	Nc	coupable
au	S+Da	à+le
mépris	Nc	mépris
de	S	de
son	Ds	son
Roi	Nc	roi
,	Fw	,
Et	Vvc	et
n'	Rp	ne
osant	Ga	oser
se	Pp	il
venger	Vvn	venger
,	Fw	,
il	Pp	il
entreprend	Vvc	entreprendre
sur	S	sur
moi	Pp	je
.	Fs	.
Doncques	Vvc	doncques
son	Ds	son
assassin	Nc	assassin
,	Fw	,
qui	Pr	qui
le	Pp	il
fait	Vvc	faire
méconnaître	Vvn	méconnaître
,	Fw	,
se	Pp	il
veut	Vvc	vouloir
dire	Vvn	dire
innocent	Ag	innocent
,	Fw	,
et	Cc	et
refuse	Vvc	refuser
de	S	de
l'	Pp	il
être	Vun	être
.	Fs	.
Il	Pp	il
en	Pp	en
fuit	Vvc	fuir
le	Da	le
moyen	Nc	moyen
,	Fw	,
il	Pp	il
n'	Rp	ne
ose	Vvc	oser
l'	Pp	il
accepter	Vvn	accepter
,	Fw	,
Et	Vvc	et
craint	Vvc	craindre
de	S	de
faire	Vvn	faire
un	Dn	un
coup	Nc	coup
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
voulu	Ge	vouloir
tenter	Vvn	tenter
.	Fs	.
La	Da	le
haine	Nc	haine
qui	Pr	qui
vous	Pp	vous
perd	Vvc	perdre
,	Fw	,
et	Cc	et
qui	Pr	qui
vous	Pp	vous
déhonore	Vvc	déhonore
,	Fw	,
Ne	Vvc	ne
devait	Vvc	devoir
point	Rg	point
agir	Vvn	agir
que	Cs	que
pour	S	pour
agir	Vvn	agir
encore	Rg	encore
.	Fs	.
Vous	Pp	vous
deviez	Vvc	devoir|dévier
inhumains	Ag	inhumain
,	Fw	,
pour	S	pour
paraître	Vvn	paraître
mes	Ds	mon
fils	Nc	fil|fils
,	Fw	,
Ou	Vvc	ou
courir	Vvn	courir
au	S+Da	à+le
combat	Nc	combat
,	Fw	,
ou	Cc	ou
demeurer	Vvn	demeurer
amis	Nc	ami
.	Fs	.
L'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
deux	Nc	deux
est	Vuc	être
au	S+Da	à+le
moins	Nc	moins
digne	Ag	digne
de	S	de
votre	Ds	votre
estime	Nc	estime
.	Fs	.
L'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
deux	Nc	deux
fait	Ge	faire
au	S+Da	à+le
moins	Rg	moins
un	Dn	un
refus	Nc	refus
légitime	Ag	légitime
.	Fs	.
L'	Da	le
un	Pi	un
des	S+Da	de+le|de+les
deux	Nc	deux
est	Vuc	être
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
mais	Cc	mais
sa	Ds	son
timidité	Nc	timidité
Le	Vvc	le
dégrade	Nc	dégradé
en	S	en
secret	Nc	secret
de	S	de
cette	Dd	ce
qualité	Nc	qualité
.	Fs	.
Jusqu'	S	jusque
ici	Rg	ici
m'	Pp	je
accusant	Ga	accuser
d'	S	de
avoir	Vun	avoir
produit	Ge	produire
un	Dn	un
traître	Nc	traître
,	Fw	,
J'	Vvc	j'
en	S	en
crus	Nc	cru
l'	Da	le
un	Pi	un
innocent	Ag	innocent
,	Fw	,
et	Cc	et
l'	Pp	il
espérai	Vvc	espérer
connaître	Vvn	connaître
;	Fw	;
Mais	Vvc	mais
quand	Cs	quand
je	Pp	je
cherche	Vvc	chercher
en	S	en
vous	Pp	vous
ce	Dd	ce
fils	Nc	fil|fils
que	Pr	que
vous	Pp	vous
m'	Pp	je
ôter	Vvn	ôter
,	Fw	,
J'	Vvc	j'
y	Pp	y
trouve	Vvc	trouver
seulement	Rg	seulement
deux	Nc	deux
enfants	Nc	enfant
révoltés	Ge	révolter
,	Fw	,
Et	Vvc	et
j'	Pp	je
apprends	Vvc	apprendre
pour	S	pour
le	Da	le
moins	Nc	moins
d'	S	de
un	Dn	un
refus	Nc	refus
si	Rg	si
timide	Ag	timide
,	Fw	,
Que	Vvc	que
deux	Nc	deux
lêches	Vvc	lêches
en	Pp	en
vous	Pp	vous
cachent	Vvc	cacher
un	Dn	un
parricide	Nc	parricide
;	Fw	;
Et	Vvc	et
comme	S	comme
l'	Da	le
un	Pi	un
et	Cc	et
l'	Da	le
autre	Pi	autre
est	Vuc	être
indigne	Ag	indigne
de	S	de
moi	Pp	je
,	Fw	,
J'	Vvc	j'
y	Pp	y
trouve	Vvc	trouver
le	Da	le
supplice	Nc	supplice
et	Cc	et
d'	S	de
un	Dn	un
père	Nc	père
et	Cc	et
d'	S	de
un	Dn	un
Roi	Nc	roi
;	Fw	;
Allez	Vvc	aller
monstres	Nc	monstre
cruels	Ag	cruel
,	Fw	,
sortez	Vvc	sortir
de	S	de
ma	Ds	mon
présence	Nc	présence
,	Fw	,
Et	Vvc	et
n'	Rp	ne
espérez	Vvc	espérer
de	S	de
moi	Pp	je
ni	Cc	ni
pitié	Nc	pitié
ni	Cc	ni
clémence	Nc	clémence
,	Fw	,
Si	Vvc	si
l'	Da	le
innocent	Nc	innocent
m'	Pp	je
inspire	Vvc	inspirer
un	Dn	un
sentiment	Nc	sentiment
plus	Rg	plus
doux	Ag	doux
,	Fw	,
Le	Vvc	le
coupable	Ag	coupable
aussitôt	Rg	aussitôt
réveille	Vvc	réveiller
mon	Ds	mon
courroux	Nc	courroux
,	Fw	,
Et	Vvc	et
pour	S	pour
dire	Vvn	dire
en	S	en
un	Dn	un
mot	Nc	mot
jusqu'	S	jusque
où	Pr	où
va	Vvc	aller
ma	Ds	mon
colère	Nc	colère
,	Fw	,
Si	Vvc	si
je	Pp	je
ne	Rp	ne
vois	Vvc	voir
mon	Ds	mon
fils	Nc	fil|fils
,	Fw	,
vous	Pp	vous
n'	Rp	ne
avez	Vuc	avoir
plus	Rg	plus
de	S	de
père	Nc	père
.	Fs	.
Mon	Ds	mon
attente	Nc	attente
est	Vuc	être
trompée	Ge	tromper
,	Fw	,
et	Cc	et
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
juger	Vvn	juger
;	Fw	;
Qui	Vvc	qui
des	Dn	un
deux	Nc	deux
est	Vuc	être
celui	Pd	celui
dont	Pr	dont
je	Pp	je
me	Pp	je
dois	Vvc	devoir
venger	Vvn	venger
,	Fw	,
Mais	Vvc	mais
le	Da	le
Ciel	Nc	ciel
me	Pp	je
fait	Vvc	faire
grâce	Nc	grâce
,	Fw	,
en	S	en
me	Pp	je
faisant	Ga	faire
outrage	Nc	outrage
;	Fw	;
L'	Vvc	l'
innocence	Nc	innocence
de	S	de
l'	Da	le
un	Pi	un
à	S	à
tous	Di	tout
deux	Nc	deux
se	Pp	il
partage	Vvc	partager
,	Fw	,
Et	Vvc	et
semant	Ga	semer
d'	S	de
un	Dn	un
obstacle	Nc	obstacle
au	S+Da	à+le
courroux	Nc	courroux
paternel	Ag	paternel
,	Fw	,
Pour	Nc	pour
me	Pp	je
sauver	Vvn	sauver
un	Dn	un
fils	Nc	fil|fils
me	Pp	je
cache	Vvc	cacher
un	Dn	un
criminel	Nc	criminel
,	Fw	,
Mais	Vvc	mais
quoi	Pt	quoi
!	Fs	!
Je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pour	S	pour
eux	Pp	eux
ni	Cc	ni
tendresse	Nc	tendresse
ni	Cc	ni
haine	Nc	haine
,	Fw	,
Oui	Vvc	oui
une	Pi	un
et	Cc	et
l'	Da	le
autre	Pi	autre
,	Fw	,
enfin	Rg	enfin
,	Fw	,
est	Vuc	être
pour	S	pour
eux	Pp	eux
incertaine	Ag	incertain
.	Fs	.
Sire	Nc	sire
,	Fw	,
pour	S	pour
vous	Pp	vous
tirer	Vvn	tirer
de	S	de
ce	Dd	ce
doute	Nc	doute
confus	Ag	confus
,	Fw	,
Consultez	Vvc	consulter
la	Da	le
Princesse	Nc	prince|princesse
et	Cc	et
ne	Rp	ne
différez	Vvc	différer
plus	Rg	plus
;	Fw	;
Tous	Ag	tout
deux	Nc	deux
sur	S	sur
sa	Ds	son
faveur	Nc	faveur
fondent	Vvc	fonder|fondre
leur	Ds	leur
innocence	Nc	innocence
,	Fw	,
Et	Vvc	et
peuvent	Vvc	pouvoir
s'	Cs	si
en	S	en
flatter	Vvn	flatter
avec	S	avec
quelque	Di	quelque
apparence	Nc	apparence
,	Fw	,
Amante	Ga	amante
en	S	en
vain	Ag	vain
de	S	de
l'	Da	le
un	Pi	un
quand	Cs	quand
l'	Da	le
autre	Pi	autre
est	Vuc	être
son	Ds	son
amant	Nc	amant
,	Fw	,
Elle	Vvc	elle
a	Vuc	avoir
pu	Ge	pouvoir
choisir	Vvn	choisir
l'	Da	le
un	Pi	un
,	Fw	,
et	Cc	et
l'	Da	le
autre	Pi	autre
également	Rg	également
,	Fw	,
Mais	Vvc	mais
sachez	Vvc	savoir
vers	S	vers
lequel	Pr	lequel
sa	Ds	son
raison	Nc	raison
et	Cc	et
sa	Ds	son
flamme	Nc	flamme
,	Fw	,
Ont	Vvc	ont
fait	Ge	faire
pencher	Vvn	pencher
ensemble	Rg	ensemble
et	Cc	et
l'	Da	le
Empire	Nc	empire
et	Cc	et
son	Ds	son
âme	Nc	âme
.	Fs	.
Puis	Vvc	pouvoir
-je	Nc	-je
de	S	de
son	Ds	son
aveu	Nc	aveu
me	Pp	je
promettre	Vvn	promettre
aucun	Di	aucun
jour	Nc	jour
?	Fs	?
Puisque	Cs	puisque
l'	Da	le
un	Pi	un
à	S	à
sa	Ds	son
haine	Nc	haine
et	Cc	et
l'	Da	le
autre	Pi	autre
son	Ds	son
amour	Nc	amour
?	Fs	?
Sa	Ds	son
haine	Nc	haine
ou	Cc	ou
son	Ds	son
amour	Nc	amour
s'	Pp	se
exprimant	Ga	exprimer
par	S	par
sa	Ds	son
bouche	Nc	bouche
,	Fw	,
Augmenteront	Vvc	augmenter
mon	Ds	mon
trouble	Nc	trouble
,	Fw	,
et	Cc	et
l'	Da	le
ennui	Nc	ennui
qui	Pr	qui
me	Pp	je
touche	Vvc	toucher
,	Fw	,
Voyons	Vvc	voir
-là	Vvc	-là
toutefois	Rg	toutefois
,	Fw	,
je	Pp	je
conçois	Vvc	concevoir
un	Dn	un
dessein	Nc	dessein
,	Fw	,
Qui	Vvc	qui
la	Pp	il
pourra	Vvc	pouvoir
contraindre	Vvn	contraindre
à	S	à
nous	Pp	nous
ouvrir	Vvn	ouvrir
son	Ds	son
sein	Nc	sein
,	Fw	,
Qui	Vvc	qui
surprendra	Vvc	surprendre
mes	Ds	mon
fils	Nc	fil|fils
et	Cc	et
servira	Vvc	servir
peut-être	Rg	peut-être
,	Fw	,
Ou	Vvc	ou
par	S	par
l'	Da	le
un	Pi	un
ou	Cc	ou
par	S	par
l'	Da	le
autre	Pi	autre
à	S	à
les	Pp	ils
faire	Vvn	faire
connaître	Vvn	connaître
.	Fs	.
Contre	S	contre
mes	Ds	mon
sentiments	Nc	sentiment
promettant	Ga	promettre
à	S	à
l'	Da	le
aîné	Nc	aîné
,	Fw	,
Qu'	Vvc	qu'
avecque	Vvc	avecque
la	Da	le
Princesse	Nc	prince|princesse
il	Pp	il
sera	Vuc	être
couronné	Ge	couronner
,	Fw	,
Je	Vvc	je
vais	Vvc	aller
de	S	de
son	Ds	son
rival	Nc	rival
lui	Pp	il
demander	Vvn	demander
justice	Nc	justice
,	Fw	,
Les	Vvc	les
observer	Vvn	observer
tous	Di	tout
trois	Nc	trois
,	Fw	,
et	Cc	et
par	S	par
cet	Dd	ce
artifice	Nc	artifice
,	Fw	,
Contraire	Vvc	contraire
et	Cc	et
favorable	Ag	favorable
à	S	à
tous	Di	tout
leurs	Ds	leur
intérêts	Nc	intérêt
,	Fw	,
Voir	Vvc	voir
dans	S	dans
leurs	Ds	leur
actions	Nc	action
leurs	Ds	leur
sentiments	Nc	sentiment
secrets	Ag	secret
;	Fw	;
Allons	Vvc	aller
donc	Rg	donc
consulter	Vvn	consulter
la	Da	le
Princesse	Nc	prince|princesse
,	Fw	,
et	Cc	et
résoudre	Vvn	résoudre
,	Fw	,
Sur	Nc	sur
qui	Pr	qui
d'	S	de
eux	Pp	eux
tombera	Vvc	tomber
la	Da	le
Couronne	Nc	couronne
ou	Cc	ou
la	Da	le
foudre	Nc	foudre
.	Fs	.
Oui	Rg	oui
je	Pp	je
leur	Pp	leur
ai	Vuc	avoir
promis	Ge	promettre
et	Cc	et
l'	Da	le
Empire	Nc	empire
et	Cc	et
mes	Ds	mon
voeux	Nc	vœu
,	Fw	,
Mais	Vvc	mais
n'	Rp	ne
en	Pp	en
abusant	Ga	abuser
qu'	Cs	que
un	Pi	un
,	Fw	,
j'	Pp	je
en	Pp	en
ai	Vuc	avoir
cru	Ge	croire|croître
servir	Vvn	servir
deux	Nc	deux
.	Fs	.
Comme	Cs	comme
l'	Da	le
ambition	Nc	ambition
de	S	de
mon	Ds	mon
choix	Nc	choix
incertaine	Ag	incertain
,	Fw	,
À	Nc	à
de	S	de
sanglants	Ga	sangler
effets	Nc	effet
eut	Vuc	avoir
pu	Ge	pouvoir
porter	Vvn	porter
leur	Ds	leur
haine	Nc	haine
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
dû	Ge	devoir
tout	Di	tout
leur	Ds	leur
promettre	Nc	promettre
et	Cc	et
par	S	par
cet	Dd	ce
intérêt	Nc	intérêt
,	Fw	,
Les	Vvc	les
disposer	Vvn	disposer
sans	S	sans
trouble	Nc	trouble
à	S	à
subir	Vvn	subir
mon	Ds	mon
arrêt	Nc	arrêt
.	Fs	.
Ha	Rg	ha
!	Fs	!
si	Cs	si
vous	Pp	vous
avez	Vuc	avoir
craint	Vvc	craindre
qu'	Cs	que
une	Dn	un
haine	Nc	haine
obstinée	Ge	obstiner
,	Fw	,
Ne	Vvc	ne
voulut	Vvc	vouloir
avant	S	avant
vous	Pp	vous
faire	Vvn	faire
leur	Ds	leur
destinée	Nc	destinée
,	Fw	,
Vous	Nc	vous
en	Pp	en
avez	Vuc	avoir
connu	Ge	connaître
le	Da	le
principe	Nc	principe
caché	Ge	cacher
,	Fw	,
Vous	Nc	vous
savez	Vvc	savoir
qui	Pr	qui
des	Dn	un
deux	Nc	deux
en	Pp	en
est	Vuc	être
le	Da	le
plus	Rg	plus
touché	Ge	toucher
.	Fs	.
Vous	Pp	vous
voyez	Vvc	voir
l'	Da	le
innocent	Ag	innocent
et	Cc	et
pour	S	pour
le	Pp	il
rendre	Vvn	rendre
au	S+Da	à+le
père	Nc	père
,	Fw	,
Pouvez	Vvc	pouvoir
le	Pp	il
séparer	Vvn	séparer
de	S	de
son	Ds	son
coupable	Ag	coupable
frère	Nc	frère
.	Fs	.
Vous	Pp	vous
le	Pp	il
reconnaissez	Vvc	reconnaître
au	S+Da	à+le
plus	Rg	plus
certain	Ag	certain
espoir	Nc	espoir
,	Fw	,
Que	Vvc	que
du	S+Da	de+le
sceptre	Nc	sceptre
par	S	par
vous	Pp	vous
il	Pp	il
a	Vuc	avoir
pu	Ge	pouvoir
concevoir	Vvn	concevoir
,	Fw	,
Nommez-le	Vvc	nommez-le
donc	Rg	donc
,	Fw	,
Princesse	Vvc	princesse
,	Fw	,
et	Cc	et
rendez	Vvc	rendre
légitime	Ag	légitime
,	Fw	,
Mon	Nc	mon
amour	Nc	amour
qui	Pr	qui
pour	S	pour
lui	Pp	il
n'	Rp	ne
est	Vuc	être
maintenant	Rg	maintenant
qu'	Cs	que
un	Dn	un
crime	Nc	crime
.	Fs	.
Et	Cc	et
si	Cs	si
vous	Pp	vous
me	Pp	je
plaignez	Vvc	plaindre
en	S	en
ce	Dd	ce
double	Ag	double
malheur	Nc	malheur
,	Fw	,
D'	Vvc	d'
être	Vun	être
père	Nc	père
sans	S	sans
fils	Nc	fil|fils
,	Fw	,
et	Cc	et
Roi	Vvc	roi
sans	S	sans
successeur	Nc	successeur
:	Fw	:
Donnez	Vvc	donner
