Sage	Ag	sage
?	Fs	?
Regarde	Vvc	regarder
ton	Ds	ton
combat	Nc	combat
:	Fw	:
en	Pp	en
veux	Vvc	vouloir
-tu	Vvn	-tu
davantage	Rg	davantage
;	Fw	;
Quel	Vvc	quel
progrès	Nc	progrès
as	Vuc	avoir
-tu	Ge	-tu
fait	Ge	faire
par	S	par
ce	Dd	ce
grand	Ag	grand
attentat	Nc	attentat
,	Fw	,
Qu'	Vvc	qu'
en	S	en
cette	Dd	ce
qualité	Nc	qualité
ennemi	Nc	ennemi
de	S	de
l'	Da	le
État	Nc	état
?	Fs	?
Madame	Nc	madame
,	Fw	,
l'	Da	le
attentat	Nc	attentat
que	Cs	que
mon	Ds	mon
coeur	Nc	cœur
se	Pp	il
propose	Vvc	proposer
,	Fw	,
A	Vvc	a
bien	Rg	bien
une	Dn	un
plus	Rg	plus
belle	Ag	beau
et	Cc	et
bien	Rg	bien
plus	Rg	plus
noble	Ag	noble
cause	Nc	cause
;	Fw	;
Ce	Vvc	ce
dessein	Nc	dessein
ne	Rp	ne
vient	Vvc	venir
point	Rg	point
de	S	de
mon	Ds	mon
ambition	Nc	ambition
:	Fw	:
Conserver	Vvn	conserver
le	Da	le
pays	Nc	pays
est	Vuc	être
mon	Ds	mon
intention	Nc	intention
.	Fs	.
Mon	Ds	mon
combat	Nc	combat
en	S	en
effet	Nc	effet
était	Vuc	être
illégitime	Ag	illégitime
,	Fw	,
Aussi	Ge	aussi
j'	Pp	je
ai	Vuc	avoir
supporté	Ge	supporter
la	Da	le
peine	Nc	peine
de	S	de
ce	Dd	ce
crime	Nc	crime
.	Fs	.
Mais	Cc	mais
ce	Dd	ce
projet	Nc	projet
étant	Ga	être
plus	Rg	plus
juste	Ag	juste
et	Cc	et
généreux	Ag	généreux
,	Fw	,
J'	Vvc	j'
en	Pp	en
espère	Vvc	espérer
succès	Nc	succès
qui	Pr	qui
sera	Vuc	être
plus	Rg	plus
heureux	Ag	heureux
.	Fs	.
Ce	Dd	ce
Dieu	Nc	dieu
qui	Pr	qui
de	S	de
ma	Ds	mon
faute	Nc	faute
ordonna	Vvc	ordonner
le	Da	le
supplice	Nc	supplice
,	Fw	,
Sait	Vvc	savoir
bien	Rg	bien
récompenser	Vvn	récompenser
le	Da	le
crime	Nc	crime
et	Cc	et
la	Da	le
justice	Nc	justice
,	Fw	,
Et	Vvc	et
toujours	Rg	toujours
l'	Da	le
équité	Nc	équité
de	S	de
ses	Ds	son
grands	Ag	grand
jugements	Nc	jugement
,	Fw	,
Ordonne	Vvc	ordonner
à	S	à
l'	Da	le
un	Di	un
le	Da	le
prix	Nc	prix
,	Fw	,
à	S	à
l'	Da	le
autre	Pi	autre
les	Da	le
tourments	Nc	tourment
.	Fs	.
Mais	Cc	mais
ce	Dd	ce
Dieu	Nc	dieu
souverain	Ag	souverain
,	Fw	,
puisqu'il	Cs	puisqu'il
est	Vuc	être
équitable	Ag	équitable
,	Fw	,
Punirait	Vvc	punir
Bajazet	Nc	bajazet
s'	Cs	si
il	Pp	il
le	Pp	il
trouvait	Vvc	trouver
coupable	Ag	coupable
.	Fs	.
Il	Pp	il
le	Pp	il
punit	Vvc	punir
assez	Rg	assez
,	Fw	,
inspirant	Ga	inspirer
en	S	en
nos	Ds	notre
coeurs	Nc	cœur
Le	Vvc	le
dessein	Nc	dessein
de	S	de
venger	Vvn	venger
sur	S	sur
lui	Pp	il
tant	Rg	tant
de	S	de
rigueurs	Nc	rigueur
.	Fs	.
Il	Pp	il
n'	Rp	ne
agit	Vvc	agir
pas	Rg	pas
toujours	Rg	toujours
,	Fw	,
mais	Cc	mais
sa	Ds	son
bonté	Nc	bonté
suprême	Ag	suprême
Veut	Vvc	vouloir
voir	Vvn	voir
un	Dn	un
malheureux	Ag	malheureux
qui	Pr	qui
se	Pp	il
venge	Vvc	venger
soi	Pp	il
-même	Vvc	-même
:	Fw	:
Il	Pp	il
remet	Vvc	remettre
en	S	en
ses	Ds	son
mains	Nc	main
son	Ds	son
bon	Ag	bon
et	Cc	et
mauvais	Ag	mauvais
sort	Nc	sort
,	Fw	,
Et	Vvc	et
lui	Pp	il
donne	Vvc	donner
à	S	à
choisir	Vvn	choisir
ou	Cc	ou
sa	Ds	son
vie	Nc	vie
,	Fw	,
ou	Cc	ou
sa	Ds	son
mort	Nc	mort
.	Fs	.
Puisque	Cs	puisque
tous	Di	tout
mes	Ds	mon
conseils	Nc	conseil
n'	Rp	ne
ont	Vuc	avoir
rien	Pi	rien
pu	Ge	pouvoir
sur	S	sur
ton	Ds	ton
âme	Nc	âme
,	Fw	,
Au	Vvc	au
nom	Nc	nom
de	S	de
notre	Ds	notre
hymen	Nc	hymen
,	Fw	,
au	S+Da	à+le
nom	Nc	nom
de	S	de
notre	Ds	notre
flamme	Nc	flamme
,	Fw	,
Rejette	Vvc	rejeter
ce	Dd	ce
dessein	Nc	dessein
.	Fs	.
Le	Da	le
conseil	Nc	conseil
en	Pp	en
est	Vuc	être
pris	Ge	prendre
,	Fw	,
L'	Vvc	l'
Empire	Nc	empire
veut	Vvc	vouloir
un	Dn	un
bien	Nc	bien
dont	Pr	dont
sa	Ds	son
tête	Nc	tête
est	Vuc	être
le	Da	le
prix	Nc	prix
.	Fs	.
Songe	Vvc	songer
qu'	Cs	que
il	Pp	il
est	Vuc	être
ton	Ds	ton
père	Nc	père
,	Fw	,
et	Cc	et
que	Cs	que
son	Ds	son
mal	Nc	mal
te	Pp	tu
touche	Vvc	toucher
,	Fw	,
Que	Vvc	que
tu	Pp	tu
es	Vuc	être
une	Dn	un
branche	Nc	branche|branché
,	Fw	,
et	Cc	et
qu'	Cs	que
il	Pp	il
en	Pp	en
est	Vuc	être
la	Da	le
souche	Nc	souche
.	Fs	.
Je	Pp	je
ne	Rp	ne
l'	Pp	il
ignore	Vvc	ignorer
pas	Rg	pas
,	Fw	,
et	Cc	et
ce	Dd	ce
dur	Ag	dur
souvenir	Nc	souvenir
M'	Ag	m'
oblige	Vvc	obliger
davantage	Rg	davantage
à	S	à
le	Da	le
devoir	Nc	devoir
punir	Vvn	punir
.	Fs	.
Je	Pp	je
prends	Vvc	prendre
trop	Rg	trop
d'	S	de
intérêt	Nc	intérêt
à	S	à
l'	Da	le
honneur	Nc	honneur
de	S	de
ma	Ds	mon
race	Nc	race
,	Fw	,
Pour	Nc	pour
approuver	Vvn	approuver
en	S	en
elle	Pp	il
une	Dn	un
si	Rg	si
rude	Ag	rude
tache	Nc	tache|tâche
.	Fs	.
Je	Pp	je
ne	Rp	ne
souffrirai	Vvc	souffrir
pas	Rg	pas
qu'	Cs	que
on	Pp	on
dise	Vvc	dire
de	S	de
mon	Ds	mon
sang	Nc	sang
,	Fw	,
Si	Vvc	si
l'	Da	le
Empire	Nc	empire
est	Vuc	être
détruit	Vvc	détruire
qu'	Cs	que
il	Pp	il
en	Pp	en
fut	Vuc	être
le	Da	le
Tyran	Nc	tyran
;	Fw	;
Et	Vvc	et
pour	S	pour
le	Pp	il
garantir	Vvn	garantir
de	S	de
sa	Ds	son
misère	Nc	misère
extrême	Ag	extrême
,	Fw	,
Plutôt	Vvc	plutôt
en	S	en
un	Dn	un
besoin	Nc	besoin
je	Pp	je
me	Pp	je
perdrais	Vvc	perdre
moi	Pp	je
-même	Vvc	-même
.	Fs	.
Jugez	Vvc	juger
après	S	après
cela	Pd	cela
si	Cs	si
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
pas	Rg	pas
raison	Nc	raison
,	Fw	,
Voyez	Vvc	voir
si	Cs	si
c'	Pd	ce
est	Vuc	être
justice	Nc	justice
,	Fw	,
ou	Cc	ou
si	Cs	si
c'	Pd	ce
est	Vuc	être
trahison	Nc	trahison
.	Fs	.
Corchut	Vvc	corchut
à	S	à
ce	Dd	ce
projet	Nc	projet
a	Vuc	avoir
donné	Ge	donner
son	Ds	son
suffrage	Nc	suffrage
.	Fs	.
Suis	Vuc	être
donc	Rg	donc
tes	Ds	ton
sentiments	Nc	sentiment
je	Pp	je
suivrai	Vvc	suivre
mon	Ds	mon
courage	Nc	courage
,	Fw	,
Meurs	Nc	meurs
et	Cc	et
je	Pp	je
vais	Vvc	aller
mourir	Vvn	mourir
;	Fw	;
à	S	à
Dieu	Nc	dieu
cruel	Ag	cruel
,	Fw	,
à	S	à
Dieu	Nc	dieu
.	Fs	.
Ah	I	ah
!	Fs	!
Souffre	Vvc	souffrir
que	Rg	que
plutôt	Rg	plutôt
j'	Pp	je
expire	Vvc	expirer
sur	S	sur
le	Da	le
lieu	Nc	lieu
,	Fw	,
Elle	Vvc	elle
rentre	Nc	rentré
.	Fs	.
Madame	Nc	madame
;	Fw	;
elle	Pp	il
s'	Pp	se
enfuit	Vvc	enfuir
où	Pr	où
sa	Ds	son
fureur	Nc	fureur
l'	Da	le
amène	Ag	amène
,	Fw	,
Je	Vvc	je
m'	Pp	je
en	Pp	en
vais	Vvc	aller
de	S	de
ce	Pd	ce
pas	Rg	pas
voir	Vvn	voir
la	Da	le
Sultane	Nc	sultane
Reine	Vvc	reine
.	Fs	.
Ciel	Nc	ciel
peux	Vvc	pouvoir
-tu	Vvc	-tu
conspirer	Vvn	conspirer
pour	S	pour
l'	Da	le
intérêt	Nc	intérêt
d'	S	de
un	Dn	un
traître	Nc	traître
?	Fs	?
Donc	Rg	donc
dedans	Rg	dedans
mes	Ds	mon
États	Nc	états
je	Pp	je
ne	Rp	ne
suis	Vuc	être
plus	Rg	plus
le	Da	le
maître	Nc	maître
,	Fw	,
Et	Vvc	et
des	Dn	un
hommes	Nc	homme
sans	S	sans
foi	Nc	foi
suivant	Ga	suivre
leurs	Ds	leur
sentiments	Nc	sentiment
,	Fw	,
Refusent	Vvc	refuser
d'	S	de
obéir	Vvn	obéir
à	S	à
mes	Ds	mon
commandements	Nc	commandement
?	Fs	?
Ils	Pp	ils
ne	Rp	ne
respectent	Vvc	respecter
plus	Rg	plus
,	Fw	,
ni	Cc	ni
Sceptre	Nc	sceptre
ni	Cc	ni
Couronne	Vvc	couronner
,	Fw	,
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
peu	Rg	peu
d'	S	de
attenter	Vvn	attenter
sur	S	sur
ma	Ds	mon
propre	Ag	propre
personne	Nc	personne
.	Fs	.
Si	Rg	si
pour	S	pour
mieux	Rg	mieux
appuyer	Vvn	appuyer
un	Dn	un
damnable	Ag	damnable
projet	Nc	projet
,	Fw	,
L'	Vvc	l'
on	Pp	on
n'	Rp	ne
élève	Vvc	élever
en	S	en
mon	Ds	mon
rang	Nc	rang
un	Dn	un
indigne	Ag	indigne
sujet	Nc	sujet
.	Fs	.
Mais	Cc	mais
que	Pr	que
dis	Vvc	dire
-je	Vvn	-je
un	Dn	un
sujet	Nc	sujet
,	Fw	,
un	Dn	un
monstre	Nc	monstre
abominable	Ag	abominable
,	Fw	,
Un	Vvc	un
enfant	Nc	enfant
malheureux	Ag	malheureux
d'	S	de
un	Dn	un
père	Nc	père
misérable	Ag	misérable
.	Fs	.
Qui	Pr	qui
sans	S	sans
aucun	Di	aucun
respect	Nc	respect
,	Fw	,
et	Cc	et
de	S	de
père	Nc	père
,	Fw	,
et	Cc	et
de	S	de
Roi	Nc	roi
,	Fw	,
S'	Vvc	s'
attaque	Nc	attaque
par	S	par
deux	Nc	deux
fois	Nc	fois
insolemment	Rg	insolemment
à	S	à
moi	Pp	je
.	Fs	.
Sélim	Nc	sélim
dénaturé	Ge	dénaturer
,	Fw	,
fils	Nc	fil|fils
ingrat	Ag	ingrat
,	Fw	,
et	Cc	et
perfide	Ag	perfide
,	Fw	,
Et	Vvc	et
bien	Rg	bien
souille	Ge	souiller
ton	Ds	ton
nom	Nc	nom
d'	S	de
un	Dn	un
double	Ag	double
parricide	Nc	parricide
,	Fw	,
Et	Vvc	et
sans	S	sans
considérer	Vvn	considérer
ni	Cc	ni
ton	Ds	ton
rang	Nc	rang
,	Fw	,
ni	Cc	ni
ta	Ds	ton
foi	Nc	foi
,	Fw	,
Massacre	Vvc	massacrer
indignement	Rg	indignement
,	Fw	,
et	Cc	et
ton	Ds	ton
père	Nc	père
,	Fw	,
et	Cc	et
ton	Ds	ton
Roi	Nc	roi
.	Fs	.
Accuse	Vvc	accuser
-toi	Vvc	-toi
toi	Pp	tu
seul	Ag	seul
de	S	de
l'	Da	le
horrible	Ag	horrible
tempête	Nc	tempête
,	Fw	,
Que	Vvc	que
depuis	S	depuis
quelques	Di	quelque
jours	Nc	jour
a	Vuc	avoir
menacé	Ge	menacer
ta	Ds	ton
tête	Nc	tête
.	Fs	.
Un	Dn	un
mort	Nc	mort
d'	S	de
un	Dn	un
fils	Nc	fil|fils
vivant	Ga	vivre
emprunte	Vvc	emprunter
le	Da	le
secours	Nc	secours
,	Fw	,
Pour	Nc	pour
se	Pp	il
venger	Vvn	venger
de	S	de
ceux	Pd	celui
qui	Pr	qui
finirent	Vvc	finir
ses	Ds	son
jours	Nc	jour
.	Fs	.
La	Da	le
perte	Nc	perte
d'	S	de
Achomat	Nc	achomat
est	Vuc	être
tout	Pi	tout
ce	Pd	ce
qui	Pr	qui
l'	Pp	il
anime	Vvc	animer
,	Fw	,
Et	Vvc	et
son	Ds	son
supplice	Nc	supplice
seul	Ag	seul
est	Vuc	être
cause	Nc	cause
de	S	de
son	Ds	son
crime	Nc	crime
:	Fw	:
Un	Dn	un
Trône	Nc	trône
est	Vuc	être
mal	Rg	mal
payé	Ge	payer
qui	Pr	qui
l'	Pp	il
est	Vuc	être
par	S	par
le	Da	le
tombeau	Nc	tombeau
,	Fw	,
Ce	Vvc	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
un	Dn	un
licol	Nc	licol
qu'	Pr	que
on	Pp	on
doit	Vvc	devoir
pour	S	pour
un	Dn	un
bandeau	Nc	bandeau
,	Fw	,
Et	Vvc	et
ta	Ds	ton
puissance	Nc	puissance
enfin	Rg	enfin
se	Pp	il
voyant	Ga	voir
couronnée	Ge	couronner
,	Fw	,
Devait	Vvc	devoir
aimer	Vvn	aimer
celui	Pd	celui
qui	Pr	qui
te	Pp	tu
l'	Pp	il
avait	Vuc	avoir
donnée	Ge	donner
.	Fs	.
Qui	Pr	qui
nous	Pp	nous
élève	Vvc	élever
au	S+Da	à+le
Trône	Nc	trône
y	Pp	y
doit	Vvc	devoir
nous	Pp	nous
maintenir	Vvn	maintenir
,	Fw	,
S'	Vvc	s'
il	Pp	il
se	Pp	il
révolte	Vvc	révolter
après	Rg	après
,	Fw	,
on	Pp	on
doit	Vvc	devoir
plus	Rg	plus
l'	Pp	il
en	Pp	en
punir	Vvn	punir
:	Fw	:
Même	Vvc	même
cette	Dd	ce
action	Nc	action
qu'	Pr	que
on	Pp	on
estime	Vvc	estimer
service	Nc	service
,	Fw	,
Et	Vvc	et
qui	Pr	qui
nous	Pp	nous
donne	Vvc	donner
un	Dn	un
trône	Nc	trône
est	Vuc	être
digne	Ag	digne
du	S+Da	de+le
supplice	Nc	supplice
,	Fw	,
Puisqu'il	Nc	puisqu'il
fait	Vvc	faire
voir	Vvn	voir
après	S	après
par	S	par
ce	Dd	ce
lâche	Ag	lâche
projet	Nc	projet
Qu'	Vvc	qu'
il	Pp	il
agissait	Vvc	agir
en	S	en
maître	Nc	maître
,	Fw	,
et	Cc	et
non	Rg	non
pas	Rg	pas
en	S	en
sujet	Nc	sujet
.	Fs	.
Je	Pp	je
l'	Pp	il
avoue	Vvc	avouer
,	Fw	,
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
,	Fw	,
dans	S	dans
des	Dn	un
hommes	Nc	homme
semblables	Ag	semblable
Les	Vvc	les
crimes	Nc	crime
sont	Vuc	être
plus	Rg	plus
grands	Ag	grand
,	Fw	,
quand	Cs	quand
ils	Pp	ils
sont	Vuc	être
véritables	Ag	véritable
:	Fw	:
Mais	Cc	mais
c'	Pd	ce
en	Pp	en
est	Vuc	être
un	Dn	un
plus	Rg	plus
grand	Ag	grand
d'	S	de
accuser	Vvn	accuser
sans	S	sans
raison	Nc	raison
,	Fw	,
Un	Vvc	un
homme	Nc	homme
généreux	Ag	généreux
de	S	de
quelque	Di	quelque
trahison	Nc	trahison
.	Fs	.
Tu	Pp	tu
devais	Vvc	devoir
respecter	Vvn	respecter
un	Dn	un
si	Rg	si
brave	Ag	brave
courage	Nc	courage
,	Fw	,
Qui	Vvc	qui
t'	Pp	tu
avait	Vuc	avoir
par	S	par
son	Ds	son
sang	Nc	sang
rendu	Ge	rendre
ton	Ds	ton
héritage	Nc	héritage
Tout	Vvc	tout
soupçon	Nc	soupçon
devant	S	devant
lui	Pp	il
devait	Vvc	devoir
être	Vun	être
abattu	Ge	abattre
,	Fw	,
Et	Vvc	et
du	S+Da	de+le
moins	Nc	moins
tu	Pp	tu
devais	Vvc	devoir
estimer	Vvn	estimer
sa	Ds	son
vertu	Nc	vertu
.	Fs	.
S'	Pp	se
il	Pp	il
eut	Vuc	avoir
voulu	Ge	vouloir
monter	Vvn	monter
à	S	à
ce	Dd	ce
degré	Nc	degré
suprême	Ag	suprême
,	Fw	,
Ne	Vvc	ne
le	Da	le
pouvait-il	Nc	pouvait-il
pas	Rg	pas
lorsqu'	Cs	lorsque
il	Pp	il
t'	Pp	tu
y	Pp	y
mit	Vvc	mettre
toi-même	Pp	lui-même
?	Fs	?
Mais	Cc	mais
son	Ds	son
crime	Nc	crime
envers	S	envers
toi	Pp	tu
ce	Pd	ce
fut	Vuc	être
d'	S	de
être	Vun	être
innocent	Ag	innocent
,	Fw	,
Et	Vvc	et
tu	Pp	tu
t'	Pp	tu
estimas	Vvc	estimer
faible	Ag	faible
en	S	en
le	Pp	il
voyant	Ga	voir
puissant	Ag	puissant
.	Fs	.
L'	Da	le
estime	Nc	estime
des	S+Da	de+le|de+les
soldats	Nc	soldat
,	Fw	,
l'	Da	le
amour	Nc	amour
des	S+Da	de+le|de+les
janissaires	Nc	janissaire
Étaient	Vvc	étaient
à	S	à
ton	Ds	ton
avis	Nc	avis
de	S	de
trop	Rg	trop
amples	Ag	ample
salaires	Nc	salaire
;	Fw	;
Étant	Ga	étant
notre	Ds	notre
Empereur	Nc	empereur
,	Fw	,
tu	Pp	tu
ne	Rp	ne
peux	Vvc	pouvoir
supporter	Vvn	supporter
Qu'	Vvc	qu'
on	Pp	on
vit	Vvc	vivre|voir
toi	Pp	tu
commandant	Ga	commander
d'	S	de
autres	Pi	autre
le	Pp	il
mériter	Vvn	mériter
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
donc	Rg	donc
éloigner	Vvn	éloigner
tant	Rg	tant
d'	S	de
illustres	Ag	illustre
personnes	Nc	personne
,	Fw	,
Dont	Vvc	dont
les	Da	le
soins	Nc	soin
glorieux	Ag	glorieux
conservent	Vvc	conserver
les	Da	le
Couronnes	Nc	couronne
Si	Vvc	si
les	Da	le
heureux	Ag	heureux
succès	Nc	succès
qu'	Pr	que
ils	Pp	ils
donnent	Vvc	donner
aux	S+Da	à+les
États	Nc	états
,	Fw	,
Font	Vvc	faire
naître	Vvn	naître
les	Da	le
soupçons	Nc	soupçon
des	S+Da	de+le|de+les
plus	Rg	plus
noirs	Ag	noir
attentats	Nc	attentat
.	Fs	.
Achomat	Vvc	achomat
eut	Vuc	avoir
fini	Ge	finir
ses	Ds	son
jours	Nc	jour
sans	S	sans
violence	Nc	violence
,	Fw	,
S'	Vvc	s'
il	Pp	il
eut	Vuc	avoir
pu	Ge	pouvoir
se	Pp	il
sentir	Vvn	sentir
heureux	Ag	heureux
sans	S	sans
insolence	Nc	insolence
,	Fw	,
Et	Vvc	et
content	Ag	content
des	S+Da	de+le|de+les
honneurs	Nc	honneur
dûs	Ge	devoir
à	S	à
sa	Ds	son
qualité	Nc	qualité
,	Fw	,
Il	Vvc	il
n'	Rp	ne
eut	Vuc	avoir
pris	Ge	prendre
ce	Pd	ce
que	Pr	que
prend	Vvc	prendre
ma	Ds	mon
seule	Ag	seul
dignité	Nc	dignité
.	Fs	.
Ce	Dd	ce
crédit	Nc	crédit
absolu	Ag	absolu
,	Fw	,
cette	Dd	ce
réjouissance	Nc	réjouissance
,	Fw	,
Qu'	Vvc	qu'
un	Dn	un
chacun	Pi	chacun
témoignait	Vvc	témoigner
à	S	à
sa	Ds	son
seule	Ag	seul
présence	Nc	présence
,	Fw	,
Sont	Vvc	sont
les	Da	le
premiers	Ag	premier
tributs	Nc	tribut
qu'	Pr	que
on	Pp	on
vole	Vvc	voler
aux	S+Da	à+les
Empereurs	Nc	empereur
,	Fw	,
Qui	Vvc	qui
par	S	par
les	Da	le
droits	Nc	droit|droits
du	S+Da	de+le
sang	Nc	sang
en	Pp	en
sont	Vuc	être
les	Da	le
possesseurs	Nc	possesseur
;	Fw	;
Il	Vvc	il
devait	Vvc	devoir
par	S	par
les	Da	le
soins	Nc	soin
d'	S	de
une	Dn	un
prudence	Nc	prudence
insigne	Nc	insigne
,	Fw	,
De	Vvc	de
l'	Da	le
amour	Nc	amour
des	S+Da	de+le|de+les
soldats	Nc	soldat
se	Pp	il
témoigner	Vvn	témoigner
moins	Rg	moins
digne	Ag	digne
,	Fw	,
Prendre	Vvc	prendre
une	Dn	un
moindre	Ag	moindre
part	Nc	part
au	S+Da	à+le
tout	Pi	tout
qui	Pr	qui
m'	Pp	je
était	Vuc	être
dû	Ge	devoir
,	Fw	,
En	Vvc	en
biens	Nc	bien
plus	Rg	plus
assurés	Ge	assurer
je	Pp	je
lui	Pp	il
eusse	Vuc	avoir
rendu	Ge	rendre
;	Fw	;
Qui	Vvc	qui
gagne	Vvc	gagner
mes	Ds	mon
sujets	Nc	sujet
dérobe	Vvc	dérober
nos	Ds	notre
provinces	Nc	province
,	Fw	,
Et	Vvc	et
qui	Pr	qui
s'	Pp	se
en	Pp	en
fait	Vvc	faire
aimer	Vvn	aimer
se	Pp	il
fait	Vvc	faire
haïr	Vvn	haïr
des	Dn	un
Princes	Nc	prince
.	Fs	.
C'	Pd	ce
est	Vuc	être
naître	Nc	naître
criminel	Ag	criminel
encore	Rg	encore
qu'	Rg	que
innocent	Ag	innocent
,	Fw	,
Que	Vvc	que
de	S	de
pouvoir	Vvn	pouvoir
ainsi	Rg	ainsi
devenir	Vvn	devenir
si	Rg	si
puissant	Ag	puissant
:	Fw	:
Un	Dn	un
monarque	Nc	monarque
peut	Vvc	pouvoir
tout	Pi	tout
,	Fw	,
et	Cc	et
juste	Ag	juste
est	Vuc	être
sa	Ds	son
licence	Nc	licence
,	Fw	,
Qui	Vvc	qui
pour	S	pour
vice	Nc	vice
punit	Vvc	punir
la	Da	le
vertu	Nc	vertu
qui	Pr	qui
l'	Da	le
offense	Nc	offence
:	Fw	:
Il	Pp	il
eût	Vuc	avoir
de	S	de
la	Da	le
Fortune	Nc	fortune
été	Ge	être
le	Da	le
favori	Nc	favori
,	Fw	,
Si	Vvc	si
la	Da	le
Nature	Nc	nature
l'	Pp	il
eût	Vuc	avoir
de	S	de
beaucoup	Rg	beaucoup
moins	Rg	moins
chéri	Ge	chérir
,	Fw	,
Et	Vvc	et
si	Cs	si
cet	Dd	ce
imprudent	Nc	imprudent
m'	Pp	je
eût	Vuc	avoir
fait	Ge	faire
dans	S	dans
ses	Ds	son
approches	Nc	approche
Des	Vvc	des
secrètes	Ag	secret
leçons	Nc	leçon
,	Fw	,
et	Cc	et
non	Rg	non
pas	Rg	pas
des	Dn	un
reproches	Nc	reproche
:	Fw	:
Mais	Cc	mais
retournons	Vvc	retourner
encor	Nc	encor
sonder	Vvn	sonder
ces	Dd	ce
insolents	Nc	insolent
,	Fw	,
Et	Vvc	et
savoir	Vvn	savoir
quels	Dt	quel
seront	Vuc	être
leurs	Ds	leur
derniers	Ag	dernier
sentiments	Nc	sentiment
.	Fs	.
Puisque	Cs	puisque
tu	Pp	tu
veux	Vvc	vouloir
enfin	Rg	enfin
que	Cs	que
je	Pp	je
sorte	Vvc	sortir
du	S+Da	de+le
trône	Nc	trône
,	Fw	,
Souffre	Vvc	souffrir
que	Cs	que
je	Pp	je
dispose	Vvc	disposer
au	S+Da	à+le
moins	Nc	moins
de	S	de
la	Da	le
Couronne	Nc	couronne
,	Fw	,
Et	Vvc	et
que	Cs	que
n'	Rp	ne
étant	Ga	être
plus	Rg	plus
Roi	Vvc	roi
pour	S	pour
te	Pp	tu
donner	Vvn	donner
des	Dn	un
lois	Nc	loi
,	Fw	,
Je	Vvc	je
le	Pp	il
sois	Vuc	être
en	S	en
ceci	Pd	ceci
pour	S	pour
la	Da	le
dernière	Ag	dernier
fois	Nc	fois
.	Fs	.
C'	Pd	ce
est	Vuc	être
là	Rg	là
l'	Da	le
unique	Ag	unique
bien	Nc	bien
qu'	Pr	que
aujourd'hui	Rg	aujourd'hui
je	Pp	je
prétende	Vvc	prétendre
,	Fw	,
Ne	Vvc	ne
le	Pp	il
refuse	Vvc	refuser
pas	Rg	pas
à	S	à
ma	Ds	mon
juste	Ag	juste
demande	Nc	demande|demandé
,	Fw	,
Et	Vvc	et
souffre	Vvc	souffrir
que	Cs	que
celui	Pd	celui
qui	Pr	qui
t'	Pp	tu
éleva	Vvc	élever
si	Rg	si
haut	Ag	haut
,	Fw	,
Ait	Vvc	ait
ce	Dd	ce
soulagement	Nc	soulagement
en	S	en
un	Dn	un
si	Rg	si
rude	Ag	rude
saut	Nc	saut
:	Fw	:
Je	Pp	je
ne	Rp	ne
demande	Vvc	demander
point	Rg	point
pour	S	pour
ta	Ds	ton
reconnaissance	Nc	reconnaissance
,	Fw	,
Que	Vvc	que
tu	Pp	tu
veuilles	Vvc	vouloir
encor	Nc	encor
rétablir	Vvn	rétablir
ma	Ds	mon
puissance	Nc	puissance
:	Fw	:
Mais	Cc	mais
du	S+Da	de+le
faîte	Nc	faîte
élevé	Ge	élever
d'	S	de
où	Pr	où
tu	Pp	tu
me	Pp	je
vois	Vvc	voir
déchu	Ge	déchoir
,	Fw	,
Fais	Vvc	faire
que	Cs	que
mon	Ds	mon
successeur	Nc	successeur
soit	Vuc	être
de	S	de
moi-même	Pp	lui-même
élu	Ge	élire
.	Fs	.
Donne	Vvc	donner
-moi	Vvc	-moi
le	Da	le
pouvoir	Nc	pouvoir
de	S	de
me	Pp	je
choisir	Vvn	choisir
un	Dn	un
maître	Nc	maître
;	Fw	;
C'	Vvc	c'
est	Vuc	être
si	Rg	si
peu	Rg	peu
de	S	de
bonheur	Nc	bonheur
à	S	à
qui	Pr	qui
cesse	Vvc	cesser
de	S	de
l'	Pp	il
être	Vun	être
,	Fw	,
Que	Vvc	que
je	Pp	je
ne	Rp	ne
croirais	Vvc	croire
pas	Rg	pas
que	Cs	que
j'	Pp	je
en	Pp	en
fusse	Vuc	être
privé	Ge	priver
,	Fw	,
Si	Vvc	si
moi-même	Pp	lui-même
déjà	Rg	déjà
ne	Rp	ne
l'	Pp	il
avais	Vuc	avoir
éprouvé	Ge	éprouver
:	Fw	:
En	S	en
m'	Pp	je
accordant	Ga	accorder
ce	Dd	ce
bien	Nc	bien
on	Pp	on
me	Pp	je
fera	Vvc	faire|ferrer
justice	Nc	justice
;	Fw	;
Et	Vvc	et
je	Pp	je
pourrai	Vvc	pouvoir
te	Pp	tu
rendre	Vvn	rendre
un	Dn	un
important	Ag	important
service	Nc	service
,	Fw	,
En	Vvc	en
te	Pp	tu
donnant	Ga	donner
un	Dn	un
Roi	Nc	roi
de	S	de
qui	Pr	qui
l'	Da	le
autorité	Nc	autorité
,	Fw	,
Se	Vvc	se
maintiendra	Vvc	maintenir
toujours	Rg	toujours
avec	S	avec
égalité	Nc	égalité
,	Fw	,
Ce	Vvc	ce
n'	Rp	ne
est	Vuc	être
point	Rg	point
un	Dn	un
Sélim	Nc	sélim
,	Fw	,
dont	Pr	dont
l'	Da	le
