CARDENIE	Nc	cardenie
ce	Dd	ce
bien	Nc	bien
?	Fs	?
Allons	Vvc	aller
donc	Rg	donc
.	Fs	.
Je	Pp	je
crains	Vvc	craindre
tout	Pi	tout
,	Fw	,
et	Cc	et
je	Pp	je
n'	Rp	ne
espère	Vvc	espérer
rien	Pi	rien
.	Fs	.
Vous	Pp	vous
devez	Vvc	devoir
espérer	Vvn	espérer
que	Cs	que
votre	Ds	votre
grande	Ag	grand
Reine	Nc	reine|roi
Bientôt	Vvc	bientôt
dans	S	dans
ses	Ds	son
États	Nc	états
terminera	Vvc	terminer
sa	Ds	son
peine	Nc	peine
,	Fw	,
Suffit	Vvc	suffire
,	Fw	,
je	Pp	je
l'	Pp	il
entreprends	Vvc	entreprendre
,	Fw	,
et	Cc	et
lui	Pp	il
preste	Vvc	prêter
mon	Ds	mon
bras	Nc	bras
:	Fw	:
Mais	Cc	mais
d'	S	de
où	Pr	où
peut	Vvc	pouvoir
procéder	Vvn	procéder
que	Cs	que
nous	Pp	nous
ne	Rp	ne
partons	Vvc	partir
pas	Rg	pas
?	Fs	?
Je	Pp	je
brûle	Vvc	brûler
de	S	de
combattre	Vvn	combattre
,	Fw	,
et	Cc	et
mon	Ds	mon
impatience	Nc	impatience
Se	Ag	se
plaint	Vvc	plaindre
de	S	de
ce	Dd	ce
séjour	Nc	séjour
contre	S	contre
ma	Ds	mon
conscience	Nc	conscience
;	Fw	;
Car	Nc	car
vous	Pp	vous
devez	Vvc	devoir
savoir	Vvn	savoir
qu'	Cs	que
en	S	en
ce	Dd	ce
siècle	Nc	siècle
de	S	de
fer	Nc	fer
,	Fw	,
Où	Vvc	où
l'	Pp	il
on	Pp	on
voit	Vvc	voir
en	S	en
tous	Di	tout
lieux	Nc	lieu
le	Da	le
vice	Nc	vice
triompher	Vvn	triompher
,	Fw	,
Je	Vvc	je
suis	Vuc	être
né	Ge	naître
pour	S	pour
l'	Pp	il
abattre	Vvn	abattre
,	Fw	,
et	Cc	et
remettre	Vvn	remettre
en	S	en
sa	Ds	son
gloire	Nc	gloire
Ce	Vvc	ce
bel	Ag	beau
âge	Nc	âge
doré	Ge	dorer
dont	Pr	dont
parle	Vvc	parler
la	Da	le
mémoire	Nc	mémoire
,	Fw	,
Heureux	Ag	heureux
âge	Nc	âge
à	S	à
bon	Ag	bon
droit	Nc	droit
appelé	Ge	appeler
l'	Da	le
âge	Nc	âge
d'	S	de
or	Nc	or
,	Fw	,
Oui	Vvc	oui
par	S	par
mes	Ds	mon
beaux	Ag	beau
exploits	Nc	exploit
tu	Pp	tu
dois	Vvc	devoir
revivre	Vvn	revivre
encor	Nc	encor
,	Fw	,
L'	Vvc	l'
univers	Nc	univers
reverra	Vvc	revoir
cette	Dd	ce
belle	Ag	beau
innocence	Nc	innocence
Qui	Vvc	qui
te	Pp	tu
fit	Vvc	faire
estimer	Vvn	estimer
au	S+Da	à+le
point	Nc	point
de	S	de
ta	Ds	ton
naissance	Nc	naissance
,	Fw	,
Et	Vvc	et
cette	Dd	ce
égalité	Nc	égalité
de	S	de
biens	Nc	bien
et	Cc	et
de	S	de
désirs	Nc	désir
,	Fw	,
Dont	Vvc	dont
tu	Pp	tu
tiras	Vvc	tirer
jadis	Rg	jadis
tant	Rg	tant
de	S	de
parfaits	Ag	parfait
plaisirs	Nc	plaisir
:	Fw	:
Vous	Pp	vous
qui	Pr	qui
par	S	par
cent	Nc	cent
ressorts	Nc	ressort
,	Fw	,
par	S	par
cent	Nc	cent
noires	Ag	noir
pratiques	Ag	pratique
,	Fw	,
Sous	Vvc	sous
des	Dn	un
noms	Nc	nom
spécieux	Ag	spécieux
de	S	de
sages	Ag	sage
Politiques	Nc	politique|politiques
,	Fw	,
Violez	Vvc	violer
la	Da	le
nature	Nc	nature
et	Cc	et
détruisez	Vvc	détruire
ses	Ds	son
droits	Nc	droit|droits
,	Fw	,
Songez	Vvc	songer
à	S	à
vous	Pp	vous
ranger	Vvn	ranger
sous	S	sous
de	Dn	un
plus	Rg	plus
justes	Ag	juste
lois	Nc	loi
;	Fw	;
Vous	Nc	vous
dont	Pr	dont
l'	Da	le
ambition	Nc	ambition
va	Vvc	aller
jusqu'	S	jusque
à	S	à
l'	Da	le
insolence	Nc	insolence
,	Fw	,
Qui	Vvc	qui
croyez	Vvc	croire
n'	Rp	ne
être	Vun	être
rien	Pi	rien
si	Cs	si
quelqu'un	Pi	quelqu'un
vous	Pp	vous
devance	Vvc	devancer
,	Fw	,
Vous	Nc	vous
qui	Pr	qui
faites	Vvc	faire
périr	Vvn	périr
tant	Rg	tant
d'	S	de
hommes	Nc	homme
sur	S	sur
les	Da	le
eaux	Nc	eau
Pour	Ag	pour
vous	Pp	vous
faire	Vvn	faire
adorer	Vvn	adorer
dans	S	dans
des	Dn	un
mondes	Nc	monde
nouveaux	Ag	nouveau
,	Fw	,
Dessillez	Vvc	dessiller
-vous	Nc	-vous
les	Da	le
yeux	Nc	œil
,	Fw	,
voyez	Vvc	voir
ce	Pd	ce
que	Pr	que
vous	Pp	vous
faites	Vvc	faire
,	Fw	,
Et	Vvc	et
ce	Pd	ce
que	Pr	que
vous	Pp	vous
serez	Vuc	être
après	S	après
ce	Pd	ce
que	Pr	que
vous	Pp	vous
êtes	Vuc	être
.	Fs	.
Et	Cc	et
vous	Pp	vous
braves	Ag	brave
Héros	Nc	héros
,	Fw	,
qui	Pr	qui
sans	S	sans
cesse	Nc	cesse
veillez	Vvc	veiller
Au	Ag	au
rétablissement	Nc	rétablissement
des	S+Da	de+le|de+les
Princes	Nc	prince
dépouillés	Ge	dépouiller
,	Fw	,
Cessez	Vvc	cesser
de	S	de
vous	Pp	vous
troubler	Vvn	troubler
,	Fw	,
et	Cc	et
de	S	de
troubler	Vvn	troubler
la	Da	le
terre	Nc	terre
,	Fw	,
Venez	Vvc	venir
apprendre	Vvn	apprendre
ici	Rg	ici
l'	Da	le
art	Nc	art
de	S	de
faire	Vvn	faire
la	Da	le
guerre	Nc	guerre
,	Fw	,
Ne	Vvc	ne
vous	Pp	vous
amusés	Ge	amuser
plus	Rg	plus
à	S	à
faire	Vvn	faire
des	Dn	un
combats	Nc	combat
Qui	Ag	qui
coûtent	Vvc	coûter
tant	Rg	tant
de	S	de
sang	Nc	sang
,	Fw	,
et	Cc	et
qui	Pr	qui
ne	Rp	ne
servent	Vvc	servir
pas	Rg	pas
,	Fw	,
Un	Vvc	un
Chevalier	Nc	chevalier
errant	Ga	errer
avecques	Vvc	avecques
moins	Rg	moins
de	S	de
peine	Nc	peine
,	Fw	,
Et	Vvc	et
par	S	par
un	Dn	un
seul	Ag	seul
combat	Nc	combat
rétablit	Vvc	rétablir
une	Dn	un
Reine	Nc	reine|roi
.	Fs	.
En	S	en
effet	Nc	effet
il	Pp	il
est	Vuc	être
vrai	Ag	vrai
.	Fs	.
L'	Da	le
histoire	Nc	histoire
nous	Pp	nous
apprend	Vvc	apprendre
Qu'	Vvc	qu'
un	Dn	un
novice	Nc	novice
en	S	en
notre	Ds	notre
art	Nc	art
en	Pp	en
peut	Vvc	pouvoir
rétablir	Vvn	rétablir
cent	Nc	cent
,	Fw	,
Aller	Nc	aller
jusqu'	S	jusque
aux	S+Da	à+les
Enfers	Nc	enfer
combattre	Vvn	combattre
avec	S	avec
la	Da	le
Parque	Nc	parque
,	Fw	,
Faire	Vvc	faire
plonger	Vvn	plonger
Charon	Nc	charron
,	Fw	,
et	Cc	et
passer	Vvn	passer
dans	S	dans
sa	Ds	son
barque	Nc	barque
,	Fw	,
Couper	Nc	couper
d'	S	de
un	Dn	un
seul	Ag	seul
revers	Nc	revers
la	Da	le
tête	Nc	tête
à	S	à
dix	Nc	dix
Géants	Ga	géants
,	Fw	,
Voir	Vvc	voir
un	Dn	un
gouffre	Nc	gouffre
effroyable	Ag	effroyable
et	Cc	et
se	Pp	il
jeter	Vvn	jeter
dedans	Rg	dedans
,	Fw	,
Détruire	Vvc	détruire
des	Dn	un
Lutins	Nc	lutin
,	Fw	,
et	Cc	et
surmonter	Vvn	surmonter
des	Dn	un
charmes	Nc	charme
,	Fw	,
Sont	Vvc	sont
les	Da	le
moindres	Ag	moindre
effets	Nc	effet
que	Pr	que
produisent	Vvc	produire
nos	Ds	notre
armes	Nc	arme|armé
:	Fw	:
Voyez	Vvc	voir
si	Cs	si
tous	Pi	tout
les	Pp	ils
Rois	Vvc	rois
étaient	Vuc	être
soigneux	Ag	soigneux
d'	S	de
avoir	Vun	avoir
De	Vvc	de
pareils	Ag	pareil
Chevaliers	Nc	chevalier
,	Fw	,
quel	Dt	quel
serait	Vuc	être
leur	Ds	leur
pouvoir	Nc	pouvoir
?	Fs	?
Grand	Ag	grand
sans	S	sans
doute	Nc	doute
.	Fs	.
Il	Pp	il
est	Vuc	être
vrai	Ag	vrai
,	Fw	,
mais	Cc	mais
toute	Di	tout
la	Da	le
Noblesse	Nc	noblesse
Méprise	Vvc	méprise
le	Da	le
travail	Nc	travail
,	Fw	,
se	Pp	il
perd	Vvc	perdre
dans	S	dans
la	Da	le
mollesse	Nc	mollesse
,	Fw	,
Néglige	Vvc	néglige
la	Da	le
vertu	Nc	vertu
,	Fw	,
n'	Rp	ne
y	Pp	y
trouve	Vvc	trouver
point	Rg	point
d'	S	de
appas	Nc	appas
À	Nc	à
cause	Vvc	causer
seulement	Rg	seulement
qu'	Cs	que
on	Pp	on
ne	Rp	ne
la	Pp	il
corrompt	Vvc	corrompre
pas	Rg	pas
;	Fw	;
Ah	Vvc	ah
siècle	Nc	siècle
dépravé	Ge	dépraver
!	Fs	!
Mais	Cc	mais
que	Pr	que
veut	Vvc	vouloir
Sancho	Nc	sancho
Pance	Nc	pance
.	Fs	.
Monsieur	Nc	monsieur
vous	Pp	vous
pouvez	Vvc	pouvoir
bien	Rg	bien
me	Pp	je
donner	Vvn	donner
votre	Ds	votre
lance	Nc	lance|lancé
,	Fw	,
Et	Vvc	et
remettre	Vvn	remettre
à	S	à
l'	Da	le
arçon	Nc	arçon
l'	Da	le
armet	Nc	armet
ou	Cc	ou
le	Da	le
bassin	Nc	bassin
.	Fs	.
Pourquoi	Rt	pourquoi
?	Fs	?
Parce	Vvc	parce
.	Fs	.
Réponds	Vvc	réponds
.	Fs	.
L'	Da	le
aventure	Nc	aventure
est	Vuc	être
à	S	à
fin	Nc	fin
.	Fs	.
La	Da	le
Reine	Nc	reine|roi
est	Vuc	être
satisfaite	Ge	satisfaire
,	Fw	,
et	Cc	et
dans	S	dans
cette	Dd	ce
taverne	Nc	taverne
,	Fw	,
Dieu	Nc	dieu
sait	Vvc	savoir
,	Fw	,
et	Cc	et
nous	Pp	nous
aussi	Rg	aussi
,	Fw	,
comme	Cs	comme
elle	Pp	il
se	Pp	il
gouverne	Vvc	gouverner
,	Fw	,
Un	Vvc	un
jeune	Ag	jeune
Chevalier	Nc	chevalier
la	Pp	il
tient	Vvc	tenir
entre	S	entre
ses	Ds	son
bras	Nc	bras
,	Fw	,
Qui	Vvc	qui
lui	Pp	il
parle	Vvc	parler
d'	S	de
amour	Nc	amour
,	Fw	,
la	Pp	il
baise	Vvc	baiser
à	S	à
chaque	Di	chaque
pas	Nc	pas
,	Fw	,
Elle	Vvc	elle
le	Da	le
baise	Nc	baise
aussi	Rg	aussi
,	Fw	,
bref	Rg	bref
ce	Pd	ce
sont	Vuc	être
des	Dn	un
merveilles	Nc	merveille
.	Fs	.
Vous	Pp	vous
devez	Vvc	devoir
vous	Pp	vous
tromper	Vvn	tromper
.	Fs	.
Croirai	Vvc	croire
-je	Nc	-je
à	S	à
mes	Ds	mon
oreilles	Nc	oreille
.	Fs	.
Monseigneur	Nc	monseigneur
l'	Da	le
Écuyer	Nc	écuyer
croyez	Vvc	croire
que	Cs	que
pour	S	pour
ce	Dd	ce
point	Nc	point
J'	Ag	j'
ai	Vuc	avoir
des	Dn	un
yeux	Nc	œil
clairs-voyants	Ga	clairs-voyants
et	Cc	et
qui	Pr	qui
ne	Rp	ne
trompent	Vvc	tromper
point	Rg	point
,	Fw	,
Votre	Nc	votre
maîtresse	Nc	maîtresse
a	Vuc	avoir
tort	Nc	tort
d'	S	de
abuser	Vvn	abuser
de	S	de
mon	Ds	mon
maître	Nc	maître
,	Fw	,
Et	Vvc	et
s'	Cs	si
il	Pp	il
croit	Vvc	croire|croître
mon	Ds	mon
conseil	Nc	conseil
il	Pp	il
vous	Pp	vous
fera	Vvc	faire|ferrer
connaître	Vvn	connaître
.	Fs	.
Taisez	Vvc	taire
-vous	Nc	-vous
.	Fs	.
Je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
,	Fw	,
c'	Pd	ce
est	Vuc	être
un	Dn	un
trop	Rg	trop
lâche	Ag	lâche
tour	Nc	tour
.	Fs	.
Vous	Pp	vous
vous	Pp	vous
échauffez	Vvc	échauffer
trop	Rg	trop
.	Fs	.
Perdre	Vvn	perdre
une	Dn	un
île	Nc	île
en	S	en
un	Dn	un
jour	Nc	jour
.	Fs	.
Eussiez	Vuc	avoir
-vous	Ge	-vous
plus	Rg	plus
de	S	de
barbe	Nc	barbe
,	Fw	,
et	Cc	et
fût	Vuc	être
votre	Ds	votre
visage	Nc	visage
Moins	Vvc	moins
semblable	Ag	semblable
à	S	à
celui	Pd	celui
d'	S	de
un	Dn	un
barbier	Nc	barbier
de	S	de
village	Nc	village
,	Fw	,
Que	Vvc	que
je	Pp	je
connais	Vvc	connaître
fort	Rg	fort
bien	Rg	bien
,	Fw	,
vous	Pp	vous
apprendrez	Vvc	apprendre
enfin	Rg	enfin
Que	Vvc	que
s'	Pp	se
attaquer	Vvn	attaquer
à	S	à
nous	Pp	nous
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
être	Vun	être
fin	Nc	fin
,	Fw	,
Et	Vvc	et
que	Cs	que
votre	Ds	votre
maîtresse	Nc	maîtresse
.	Fs	.
Ah	I	ah
vous	Pp	vous
devriez	Vvc	devoir
vous	Pp	vous
taire	Vvn	taire
.	Fs	.
D'	S	de
une	Dn	un
Reine	Nc	reine|roi
.	Fs	.
Elle	Pp	il
l'	Pp	il
est	Vuc	être
aussi	Rg	aussi
peu	Rg	peu
que	Cs	que
ma	Ds	mon
mère	Nc	mère
.	Fs	.
Vous	Pp	vous
perdez	Vvc	perdre
le	Da	le
respect	Nc	respect
.	Fs	.
Ce	Pd	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
là	Rg	là
mon	Ds	mon
mal	Nc	mal
.	Fs	.
Monsieur	Nc	monsieur
il	Pp	il
faut	Vvc	faillir|falloir
venger	Vvn	venger
.	Fs	.
Tais	Vvc	taire
-toi	Vvc	-toi
gros	Ag	gros
animal	Ag	animal
,	Fw	,
Je	Vvc	je
crois	Vvc	croire|croître
certainement	Rg	certainement
que	Cs	que
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
un	Dn	un
mensonge	Nc	mensonge
.	Fs	.
Le	Da	le
bonhomme	Nc	bonhomme
a	Vuc	avoir
dormi	Ge	dormir
,	Fw	,
c'	Pd	ce
est	Vuc	être
volontiers	Rg	volontiers
un	Dn	un
songe	Nc	songe
.	Fs	.
Je	Pp	je
ne	Rp	ne
dors	Vvc	dormir
ni	Cc	ni
ne	Rp	ne
songe	Vvc	songer
,	Fw	,
et	Cc	et
vous	Pp	vous
vous	Pp	vous
méprenez	Vvc	méprendre
,	Fw	,
Vous	Nc	vous
ne	Rp	ne
le	Pp	il
croyez	Vvc	croire
pas	Rg	pas
,	Fw	,
venez	Vvc	venir
le	Pp	il
voir	Vvn	voir
venez	Vvc	venir
,	Fw	,
Ils	Vvc	ils
sont	Vuc	être
peut-être	Rg	peut-être
encore	Rg	encore
;	Fw	;
mais	Cc	mais
ils	Pp	ils
sortent	Vvc	sortir
,	Fw	,
courage	Nc	courage
.	Fs	.
Oui	Rg	oui
nous	Pp	nous
le	Pp	il
conduirons	Vvc	conduire
jusques	Nc	jusques
à	S	à
votre	Ds	votre
village	Nc	village
,	Fw	,
Je	Vvc	je
veux	Vvc	vouloir
que	Cs	que
ma	Ds	mon
maîtresse	Nc	maîtresse
achève	Vvc	achever
ce	Dd	ce
dessein	Nc	dessein
.	Fs	.
C'	Pd	ce
est	Vuc	être
lui	Pp	il
.	Fs	.
Découvrez	Ag	découvrez
-vous	Nc	-vous
et	Cc	et
quittez	Vvc	quitter
-moi	Vvc	-moi
la	Da	le
main	Nc	main
.	Fs	.
Qui	Pr	qui
l'	Pp	il
eût	Vuc	avoir
dit	Ge	dire
mon	Ds	mon
cher	Ag	cher
coeur	Nc	cœur
.	Fs	.
Et	Cc	et
qui	Pr	qui
l'	Pp	il
eût	Vuc	avoir
cru	Ge	croire|croître
ma	Ds	mon
vie	Nc	vie
.	Fs	.
Que	Pt	que
Fernande	Vvc	fernande
eût	Vuc	avoir
flatté	Ge	flatter
notre	Ds	notre
amoureuse	Ag	amoureux
envie	Nc	envie
.	Fs	.
Et	Cc	et
qu'	Cs	que
après	S	après
tant	Rg	tant
de	S	de
pleurs	Nc	pleur
répandus	Ge	répandre
vainement	Rg	vainement
Le	Ag	le
ciel	Nc	ciel
nous	Pp	nous
réservât	Vvc	réserver
tant	Rg	tant
de	S	de
contentement	Nc	contentement
:	Fw	:
Mais	Cc	mais
écoutons	Vvc	écouter
ceci	Pd	ceci
.	Fs	.
Je	Pp	je
viens	Vvc	venir
,	Fw	,
ma	Ds	mon
belle	Ag	beau
Dame	Nc	dame
,	Fw	,
D'	Vvc	d'
écouter	Vvn	écouter
un	Dn	un
discours	Nc	discours
qui	Pr	qui
vous	Pp	vous
charge	Vvc	charger
de	S	de
blâme	Nc	blâme
,	Fw	,
Il	Vvc	il
est	Vuc	être
bien	Rg	bien
vrai	Ag	vrai
pourtant	Rg	pourtant
que	Cs	que
je	Pp	je
ne	Rp	ne
le	Pp	il
crois	Vvc	croire|croître
pas	Rg	pas
,	Fw	,
L'	Vvc	l'
on	Pp	on
dit	Vvc	dire
que	Cs	que
doutant	Ga	douter
du	S+Da	de+le
pouvoir	Nc	pouvoir
de	S	de
mon	Ds	mon
bras	Nc	bras
,	Fw	,
Vous	Nc	vous
aviez	Vuc	avoir
résolu	Ge	résoudre
de	S	de
n'	Rp	ne
être	Vun	être
plus	Rg	plus
Princesse	Ag	princesse
,	Fw	,
Et	Vvc	et
de	S	de
couler	Vvn	couler
ici	Rg	ici
vos	Ds	votre
jours	Nc	jour
dans	S	dans
la	Da	le
bassesse	Nc	bassesse
,	Fw	,
Avec	Vvc	avec
un	Dn	un
Chevalier	Nc	chevalier
dont	Pr	dont
les	Da	le
yeux	Nc	œil
languissants	Ga	languir
Répandent	Vvc	répandent
un	Dn	un
venin	Nc	venin
qui	Pr	qui
vous	Pp	vous
charme	Vvc	charmer
les	Da	le
sens	Nc	sens
;	Fw	;
Si	Vvc	si
le	Pp	il
Roi	Vvc	roi
votre	Ds	votre
père	Nc	père
agit	Vvc	agir
en	S	en
ceste	Nc	ceste
chose	Nc	chose
,	Fw	,
S'	Vvc	s'
il	Pp	il
a	Vuc	avoir
peu	Rg	peu
faire	Vvn	faire
en	S	en
vous	Pp	vous
cette	Dd	ce
métamorphose	Nc	métamorphose
,	Fw	,
Après	Vvc	après
ce	Pd	ce
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
dit	Ge	dire
,	Fw	,
après	S	après
ce	Pd	ce
qu'	Pr	que
il	Pp	il
a	Vuc	avoir
cru	Ge	croire|croître
De	Vvc	de
mon	Ds	mon
noble	Ag	noble
courage	Nc	courage
,	Fw	,
et	Cc	et
de	S	de
votre	Ds	votre
vertu	Nc	vertu
,	Fw	,
Je	Vvc	je
dis	Vvc	dire
que	Cs	que
le	Da	le
bon	Ag	bon
Prince	Nc	prince
est	Vuc	être
homme	Nc	homme
de	S	de
caprice	Nc	caprice
,	Fw	,
Ou	Vvc	ou
du	S+Da	de+le
tout	Di	tout
ignorant	Nc	ignorant
au	S+Da	à+le
fait	Nc	fait
de	S	de
la	Da	le
milice	Nc	milice
;	Fw	;
S'	Vvc	s'
il	Pp	il
avait	Vuc	avoir
feuilleté	Ge	feuilleter
les	Da	le
livres	Nc	livre
comme	S	comme
moi	Pp	je
,	Fw	,
Il	Vvc	il
aurait	Vuc	avoir
moins	Rg	moins
de	S	de
crainte	Nc	crainte
,	Fw	,
et	Cc	et
beaucoup	Rg	beaucoup
plus	Rg	plus
de	S	de
foi	Nc	foi
;	Fw	;
S'	Vvc	s'
il	Pp	il
voyait	Vvc	voir
renverser	Vvn	renverser
quatre	Nc	quatre
géants	Ag	géant
par	S	par
terre	Nc	terre
Frappez	Vvc	frapper
du	S+Da	de+le
jeune	Ag	jeune
bras	Nc	bras
d'	S	de
Artus	Ag	artus
roi	Nc	roi
d'	S	de
Angleterre	Nc	angleterre
,	Fw	,
La	Vvc	la
Rocalpine	Ag	rocalpine
prise	Nc	prise
,	Fw	,
et	Cc	et
cent	Nc	cent
Princes	Nc	prince
remis	Vvc	remettre
Par	Nc	par
un	Dn	un
seul	Ag	seul
Gerilon	Nc	gerilon
qui	Pr	qui
fut	Vuc	être
de	S	de
leurs	Ds	leur
amis	Nc	ami
,	Fw	,
Et	Vvc	et
qui	Pr	qui
sans	S	sans
l'	Pp	il
offenser	Vvn	offenser
n'	Rp	ne
était	Vuc	être
pas	Rg	pas
plus	Rg	plus
qu'	Cs	que
un	Dn	un
autre	Pi	autre
,	Fw	,
Il	Vvc	il
espérerait	Vvc	espérer
mieux	Rg	mieux
de	S	de
votre	Ds	votre
heur	Nc	heur
et	Cc	et
du	S+Da	de+le
notre	As#Ps	nôtre
:	Fw	:
Croyez	Vvc	croire
-moi	Vvc	-moi
rejetez	Vvc	rejeter
tous	Di	tout
ces	Dd	ce
lâches	Ag	lâche
conseils	Nc	conseil
,	Fw	,
Rien	Vvc	rien
ne	Rp	ne
peut	Vvc	pouvoir
résister	Vvn	résister
au	S+Da	à+le
bras	Nc	bras
de	S	de
mes	Ds	mon
pareils	Ag	pareil
,	Fw	,
Il	Vvc	il
est	Vuc	être
tout	Rg	tout
assuré	Ge	assurer
que	Cs	que
j'	Pp	je
aurai	Vuc	avoir
la	Da	le
victoire	Nc	victoire
,	Fw	,
Et	Vvc	et
que	Cs	que
je	Pp	je
vous	Pp	vous
rendrai	Vvc	rendre
la	Da	le
couronne	Nc	couronne
et	Cc	et
la	Da	le
gloire	Nc	gloire
.	Fs	.
Seigneur	Nc	seigneur
qui	Pr	qui
vous	Pp	vous
a	Vuc	avoir
fait	Ge	faire
ce	Dd	ce
discours	Nc	discours
inventé	Ge	inventer
?	Fs	?
Sanche	Vvc	sanche
mon	Ds	mon
écuyer	Nc	écuyer
.	Fs	.
L'	Pp	il
avez	Vuc	avoir
-vous	Nc	-vous
écouté	Ge	écouter
Sans	Vvc	sans
vous	Pp	vous
mettre	Vvn	mettre
en	S	en
colère	Nc	colère
et	Cc	et
venger	Vvn	venger
mon	Ds	mon
offense	Nc	offence
?	Fs	?
Venez-ça	Nc	venez-ça
malheureux	Ag	malheureux
.	Fs	.
Approchez	Vvc	approcher
Seigneur	Ag	seigneur
Pance	Nc	pance
.	Fs	.
Et	Cc	et
bien	Rg	bien
que	Cs	que
vous	Pp	vous
plaît-il	Vvc	plaît-il
?	Fs	?
Quel	Dt	quel
démon	Nc	démon
t'	Pp	tu
a	Vuc	avoir
séduit	Ge	séduire
À	Nc	à
me	Pp	je
faire	Vvn	faire
un	Dn	un
discours	Nc	discours
qui	Pr	qui
te	Pp	tu
perd	Vvc	perdre
et	Cc	et
me	Pp	je
nuit	Vvc	nuire
?	Fs	?
Réponds	Vvc	réponds
traître	Ag	traître
.	Fs	.
J'	Pp	je
ai	Vuc	avoir
vu	Ge	voir
.	Fs	.
Tu	Pp	tu
persistes	Vvc	persister
.	Fs	.
N'	Rp	ne
importe	Vvc	importer
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
vu	Ge	voir
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
dit	Ge	dire
,	Fw	,
ou	Cc	ou
le	Da	le
diable	Nc	diable
m'	Pp	je
emporte	Vvc	emporter
,	Fw	,
Et	Vvc	et
vous	Pp	vous
me	Pp	je
faites	Vvc	faire
tort	Nc	tort
de	S	de
me	Pp	je
traiter	Vvn	traiter
ainsi	Rg	ainsi
,	Fw	,
Monsieur	Nc	monsieur
qui	Pr	qui
la	Pp	il
baisait	Vvc	baiser
vous	Pp	vous
le	Pp	il
peut	Vvc	pouvoir
dire	Vvn	dire
aussi	Rg	aussi
,	Fw	,
Et	Vvc	et
ces	Dd	ce
autres	Ag	autre
Messieurs	Nc	monsieur
qui	Pr	qui
l'	Pp	il
auront	Vuc	avoir
vu	Ge	voir
sans	S	sans
doute	Nc	doute
,	Fw	,
Car	Nc	car
ils	Pp	ils
étaient	Vuc	être
présents	Nc	présent
.	Fs	.
Faut-il	Vvc	faut-il
que	Cs	que
je	Pp	je
t'	Pp	tu
écoute	Vvc	écouter
.	Fs	.
Il	Pp	il
a	Vuc	avoir
vu	Ge	voir
notre	Ds	notre
accueil	Nc	accueil
,	Fw	,
mais	Cc	mais
il	Pp	il
faut	Vvc	faillir|falloir
esquiver	Vvn	esquiver
.	Fs	.
Je	Pp	je
ne	Rp	ne
sais	Vvc	savoir
comme	S	comme
quoi	Pr	quoi
vous	Pp	vous
pourrez	Vvc	pouvoir
vous	Pp	vous
sauver	Vvn	sauver
.	Fs	.
En	S	en
voici	S	voici
le	Da	le
moyen	Nc	moyen
,	Fw	,
écoutez	Vvc	écouter
ma	Ds	mon
pensée	Nc	pensée
.	Fs	.
Je	Pp	je
crois	Vvc	croire|croître
qu'	Cs	que
en	S	en
ce	Dd	ce
discours	Nc	discours
qui	Pr	qui
m'	Pp	je
a	Vuc	avoir
tant	Rg	tant
offensée	Ge	offenser
,	Fw	,
Don	Nc	don
Sanche	Ag	sanche
pourrait	Vvc	pouvoir
bien	Rg	bien
pécher	Vvn	pécher|pêcher
innocemment	Rg	innocemment
,	Fw	,
Qui	Vvc	qui
sait	Vvc	savoir
s'	Cs	si
il	Pp	il
n'	Rp	ne
a	Vuc	avoir
point	Rg	point
vu	Ge	voir
par	S	par
quelque	Di	quelque
enchantement	Nc	enchantement
De	Vvc	de
ceux	Pd	celui
qui	Pr	qui
tous	Di	tout
les	Da	le
jours	Nc	jour
persécutent	Vvc	persécuter
son	Ds	son
maître	Nc	maître
,	Fw	,
Ce	Vvc	ce
qu'	Cs	que
il	Pp	il
a	Vuc	avoir
rapporté	Ge	rapporter
.	Fs	.
Cela	Pd	cela
pourrait	Vvc	pouvoir
bien	Rg	bien
être	Vun	être
.	Fs	.
Madame	Nc	madame
sur	S	sur
ma	Ds	mon
foi	Nc	foi
vous	Pp	vous
avez	Vuc	avoir
deviné	Ge	deviner
,	Fw	,
Ce	Vvc	ce
pauvre	Nc	pauvre
malheureux	Ag	malheureux
est	Vuc	être
grossier	Ag	grossier
et	Cc	et
mal	Rg	mal
né	Ge	naître
;	Fw	;
Mais	Vvc	mais
il	Pp	il
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
l'	Da	le
esprit	Nc	esprit
capable	Ag	capable
de	S	de
malice	Nc	malice
.	Fs	.
Qu'	Cs	que
on	Pp	on
lui	Pp	il
pardonne	Vvc	pardonner
donc	Rg	donc
,	Fw	,
et	Cc	et
qu'	Cs	que
il	Pp	il
se	Pp	il
convertisse	Vvc	convertir
.	Fs	.
Que	Cs	que
la	Da	le
Reine	Nc	reine|roi
soit	Vuc	être
Reine	Vvc	reine
,	Fw	,
il	Pp	il
est	Vuc	être
fort	Rg	fort
bon	Ag	bon
pour	S	pour
moi	Pp	je
,	Fw	,
J'	Vvc	j'
