Trassidule	Vvc	trassidule
que	Cs	que
sa	Ds	son
peur	Nc	peur
était	Vuc	être
hors	S	hors
de	Dn	un
saison	Nc	saison
.	Fs	.
Jugez	Vvc	juger
en	S	en
autrement	Rg	autrement
,	Fw	,
je	Pp	je
sais	Vvc	savoir
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
en	Pp	en
pense	Vvc	penser
,	Fw	,
Elle	Vvc	elle
croit	Vvc	croire|croître
ce	Dd	ce
succès	Nc	succès
fatal	Ag	fatal
à	S	à
sa	Ds	son
puissance	Nc	puissance
Et	Vvc	et
réglant	Ga	régler
le	Da	le
futur	Nc	futur
sur	S	sur
cet	Dd	ce
événement	Nc	événement
Elle	Ag	elle
appréhende	Vvc	appréhender
encor	Nc	encor
quelque	Di	quelque
soulèvement	Nc	soulèvement
Si	Vvc	si
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
craint	Vvc	craindre
,	Fw	,
elle	Pp	il
en	Pp	en
est	Vuc	être
bien	Rg	bien
a	S	à
plaindre	Vvn	plaindre
,	Fw	,
Si	Vvc	si
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
craint	Vvc	craindre
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
doit	Vvc	devoir
craindre	Vvn	craindre
Pourquoi	Vvc	pourquoi
?	Fs	?
Vous	Pp	vous
ignorés	Ge	ignorer
ce	Pd	ce
qui	Pr	qui
me	Pp	je
fait	Vvc	faire
trembler	Vvn	trembler
Ou	Vvc	ou
de	S	de
peur	Nc	peur
de	S	de
m'	Pp	je
aigrir	Vvn	aigrir
,	Fw	,
vous	Pp	vous
le	Pp	il
voulez	Vvc	vouloir
celer	Vvn	celer
.	Fs	.
Madame	Nc	madame
!	Fs	!
Savez	Vvc	savoir
-vous	Nc	-vous
que	Cs	que
les	Da	le
pleurs	Nc	pleur
d'	S	de
Herogene	Nc	herogene
,	Fw	,
De	Vvc	de
tous	Di	tout
ses	Ds	son
ennemis	Nc	ennemi
ont	Vuc	avoir
apaisé	Ge	apaiser
la	Da	le
haine	Nc	haine
,	Fw	,
Que	Vvc	que
Protarque	Nc	protarque
est	Vuc	être
fléchi	Ge	fléchir
,	Fw	,
Philideme	Nc	philideme
remis	Ge	remettre
Qu'	Vvc	qu'
à	S	à
ses	Ds	son
tristes	Ag	triste
accents	Nc	accent
Mistarque	Vvc	mistarque
s'	Pp	se
est	Vuc	être
soumis	Ge	soumettre
Et	Vvc	et
qui	Pr	qui
pis	Nc	pis
est	Vuc	être
encor	Nc	encor
!	Fs	!
Le	Pp	il
croirez	Vvc	croire
vous	Pp	vous
!	Fs	!
Themide	Nc	themide
Quitte	Vvc	quitter
votre	Ds	votre
parti	Nc	parti
pour	S	pour
joindre	Vvn	joindre
Philthemide	Nc	philthemide
.	Fs	.
Prévenez	Vvc	prévenez
ces	Dd	ce
malheurs	Nc	malheur
.	Fs	.
Mais	Cc	mais
je	Pp	je
ne	Rp	ne
les	Pp	ils
crains	Vvc	craindre
pas	Rg	pas
,	Fw	,
Il	Vvc	il
ne	Rp	ne
m'	Pp	je
est	Vuc	être
point	Rg	point
nouveau	Ag	nouveau
d'	S	de
en	Pp	en
voir	Vvn	voir
tant	Rg	tant
sur	S	sur
mes	Ds	mon
bras	Nc	bras
Protarque	Nc	protarque
est	Vuc	être
généreux	Ag	généreux
et	Cc	et
si	Cs	si
je	Pp	je
l'	Pp	il
ose	Vvc	oser
dire	Vvn	dire
Par	Nc	par
sa	Ds	son
propre	Ag	propre
bonté	Nc	bonté
je	Pp	je
le	Pp	il
pourrai	Vvc	pouvoir
séduire	Vvn	séduire
.	Fs	.
Je	Pp	je
saurai	Vvc	savoir
déguiser	Vvn	déguiser
avec	S	avec
tant	Rg	tant
de	S	de
couleurs	Nc	couleur
,	Fw	,
Le	Vvc	le
besoin	Nc	besoin
de	S	de
choquer	Vvn	choquer
ces	Dd	ce
disertes	Ag	disert
douleurs	Nc	douleur
,	Fw	,
Que	Vvc	que
sans	S	sans
me	Pp	je
tourmenter	Vvn	tourmenter
,	Fw	,
sans	S	sans
me	Pp	je
donner	Vvn	donner
de	S	de
peine	Nc	peine
,	Fw	,
Je	Vvc	je
lui	Pp	il
ferai	Vvc	faire|ferrer
quitter	Vvn	quitter
le	Da	le
parti	Nc	parti
d'	S	de
Herogene	Nc	herogene
.	Fs	.
Outre	Rg	outre
que	Cs	que
cette	Dd	ce
Dame	Nc	dame
a	Vuc	avoir
par	S	par
un	Dn	un
ordre	Nc	ordre
exprès	Ag	exprès
Reçu	Vvc	reçu
commandement	Nc	commandement
de	S	de
nous	Pp	nous
laisser	Vvn	laisser
en	S	en
paix	Nc	paix
,	Fw	,
Et	Vvc	et
de	S	de
ne	Rp	ne
troubler	Vvn	troubler
point	Rg	point
le	Da	le
repos	Nc	repos
qui	Pr	qui
nous	Pp	nous
reste	Vvc	rester
!	Fs	!
Par	S	par
quelque	Di	quelque
autre	Ag	autre
attentat	Nc	attentat
à	S	à
nos	Ds	notre
desseins	Nc	dessein
funeste	Ag	funeste
!	Fs	!
Au	S+Da	à+le
reste	Nc	reste
vous	Pp	vous
savez	Vvc	savoir
qu'	Cs	que
il	Pp	il
ne	Rp	ne
tiendra	Vvc	tenir
qu'	Rg	que
à	S	à
vous	Pp	vous
,	Fw	,
D'	Vvc	d'
intéresser	Vvn	intéresser
bientôt	Rg	bientôt
Philthemide	Nc	philthemide
pour	S	pour
nous	Pp	nous
,	Fw	,
La	Vvc	la
raison	Nc	raison
qui	Pr	qui
l'	Da	le
attache	Nc	attache|attaché
au	S+Da	à+le
parti	Nc	parti
d'	S	de
Herogene	Ag	herogene
N'	Nc	n'
est	Vuc	être
qu'	Rg	que
un	Dn	un
simple	Ag	simple
motif	Nc	motif
de	S	de
sa	Ds	son
première	Ag	premier
haine	Nc	haine
,	Fw	,
Que	Vvc	que
je	Pp	je
ferai	Vvc	faire|ferrer
changer	Vvn	changer
au	S+Da	à+le
gré	Nc	gré
de	S	de
mon	Ds	mon
souhait	Nc	souhait
,	Fw	,
Si	Vvc	si
je	Pp	je
montre	Vvc	montrer
à	S	à
ses	Ds	son
yeux	Nc	œil
icelui	Pd	icelui
de	S	de
l'	Da	le
intérêt	Nc	intérêt
,	Fw	,
Mystarque	Nc	mystarque
attend	Vvc	attendre
beaucoup	Rg	beaucoup
,	Fw	,
et	Cc	et
notre	Ds	notre
diadème	Nc	diadème
Peut	Vvc	pouvoir
beaucoup	Rg	beaucoup
agrandir	Vvn	agrandir
l'	Da	le
éclat	Nc	éclat
de	S	de
Philideme	Nc	philideme
;	Fw	;
Ainsi	Vvc	ainsi
ne	Rp	ne
craignez	Vvc	craindre
pas	Rg	pas
qu'	Cs	que
ils	Pp	ils
ne	Rp	ne
soient	Vuc	être
tous	Pi	tout
pour	S	pour
moi	Pp	je
.	Fs	.
S'	Cs	si
ils	Pp	ils
en	Pp	en
espèrent	Vvc	espérer
plus	Rg	plus
que	Cs	que
de	S	de
quelque	Di	quelque
autre	Ag	autre
emploi	Nc	emploi
,	Fw	,
Themide	Nc	themide
est	Vuc	être
au	S+Da	à+le
plus	Rg	plus
fort	Ag	fort
,	Fw	,
et	Cc	et
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
rien	Pi	rien
à	S	à
craindre	Vvn	craindre
Pourvu	Ge	pourvoir
qu'	Cs	que
elle	Pp	il
ait	Vuc	avoir
du	Dp	du
moins	Rg	moins
un	Dn	un
prétexte	Nc	prétexte
de	S	de
feindre	Vvn	feindre
.	Fs	.
Si	Cs	si
tout	Pi	tout
vous	Pp	vous
réussit	Vvc	réussir
comme	Cs	comme
vous	Pp	vous
espérez	Vvc	espérer
,	Fw	,
Il	Vvc	il
ne	Rp	ne
faut	Vvc	faillir|falloir
point	Rg	point
douter	Vvn	douter
que	Cs	que
vous	Pp	vous
triompherez	Vvc	triompher
,	Fw	,
Mais	Vvc	mais
on	Pp	on
voit	Vvc	voir
bien	Rg	bien
souvent	Rg	souvent
que	Cs	que
celui	Pd	celui
qui	Pr	qui
se	Pp	il
trompe	Vvc	tromper
S'	Nc	s'
élève	Vvc	élever
avec	S	avec
excès	Nc	excès
,	Fw	,
pour	S	pour
périr	Vvn	périr
avec	S	avec
pompe	Nc	pompe
!	Fs	!
Qui	Pr	qui
se	Pp	il
flatte	Vvc	flatter
par	S	par
trop	Rg	trop
ne	Rp	ne
se	Pp	il
reconnaît	Vvc	reconnaître
pas	Rg	pas
,	Fw	,
Et	Vvc	et
qui	Pr	qui
se	Pp	il
connait	Vvc	connaître
bien	Rg	bien
s'	Pp	se
alarme	Vvc	alarmer
à	S	à
chaque	Di	chaque
pas	Nc	pas
.	Fs	.
Je	Pp	je
m'	Pp	je
en	Pp	en
rapporte	Vvc	rapporter
à	S	à
vous	Pp	vous
,	Fw	,
ménagés	Ge	ménager
cet	Dd	ce
affaire	Nc	affaire|affairé
,	Fw	,
Il	Vvc	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
trop	Rg	trop
aisé	Ag	aisé
de	S	de
s'	Pp	se
en	S	en
pouvoir	Vvn	pouvoir
défaire	Vvn	défaire
,	Fw	,
Mais	Vvc	mais
voila	Vvc	voiler
les	Da	le
écueils	Nc	écueil
de	S	de
votre	Ds	votre
autorité	Nc	autorité
.	Fs	.
Je	Pp	je
vous	Pp	vous
laisse	Vvc	laisser
avec	S	avec
eux	Pp	eux
.	Fs	.
Enfin	Rg	enfin
sa	Ds	son
Majesté	Ag	majesté
Sur	Nc	sur
les	Da	le
grands	Ag	grand
sentiments	Nc	sentiment
qu'	Pr	que
elle	Pp	il
a	Vuc	avoir
de	S	de
votre	Ds	votre
zèle	Nc	zèle
À	Nc	à
n'	Rp	ne
épouser	Vvn	épouser
jamais	Rg	jamais
que	Cs	que
sa	Ds	son
seule	Ag	seul
querelle	Nc	querelle
Penche	Vvc	pencher
à	S	à
vous	Pp	vous
reconnaître	Vvn	reconnaître
et	Cc	et
payer	Vvn	payer
à	S	à
nos	Ds	notre
soins	Nc	soin
Ce	Vvc	ce
qu'	Cs	que
elle	Pp	il
en	Pp	en
a	Vuc	avoir
reçu	Ge	recevoir
dans	S	dans
ses	Ds	son
plus	Rg	plus
grands	Ag	grand
besoins	Nc	besoin
C'	Ag	c'
est	Vuc	être
bien	Rg	bien
tard	Rg	tard
à	S	à
mon	Ds	mon
gré	Nc	gré
que	Cs	que
sa	Ds	son
bonté	Nc	bonté
trop	Rg	trop
lente	Ag	lent
Se	Nc	se
résout	Vvc	résoudre
à	S	à
remplir	Vvn	remplir
une	Dn	un
si	Rg	si
vieille	Ag	vieux
attente	Nc	attente
.	Fs	.
Mais	Cc	mais
on	Pp	on
reçoit	Vvc	recevoir
aussi	Rg	aussi
le	Da	le
bien-fait	Nc	bien-fait
attendu	Ge	attendre
Avec	Vvc	avec
plus	Rg	plus
de	S	de
plaisir	Nc	plaisir
,	Fw	,
parce	Vvc	parce
qu'	Cs	que
il	Pp	il
est	Vuc	être
mieux	Rg	mieux
dû	Ge	devoir
.	Fs	.
Quelque	Di	quelque
longueur	Nc	longueur
de	S	de
temps	Nc	temps
qu'	Pr	que
elle	Pp	il
nous	Pp	nous
fasse	Vvc	faire
attendre	Vvn	attendre
,	Fw	,
Les	Vvc	les
faveurs	Nc	faveur
que	Cs	que
par	S	par
vous	Pp	vous
elle	Pp	il
nous	Pp	nous
fait	Vvc	faire
prétendre	Vvn	prétendre
,	Fw	,
Elle	Vvc	elle
prévient	Vvc	prévenir
nos	Ds	notre
voeux	Nc	vœu
et	Cc	et
paye	Nc	paie|paye
par	S	par
bonté	Nc	bonté
,	Fw	,
Bien	Vvc	bien
plus	Rg	plus
qu'	Cs	que
en	S	en
la	Da	le
servant	Nc	servant
nous	Pp	nous
n'	Rp	ne
avons	Vuc	avoir
mérité	Ge	mériter
.	Fs	.
Il	Pp	il
est	Vuc	être
de	S	de
nos	Ds	notre
devoirs	Nc	devoir
de	S	de
n'	Rp	ne
avoir	Vun	avoir
que	Rg	que
pour	S	pour
elle	Pp	il
Ni	Vvc	ni
dessein	Nc	dessein
,	Fw	,
ni	Cc	ni
désir	Nc	désir
,	Fw	,
ni	Cc	ni
passion	Nc	passion
,	Fw	,
ni	Cc	ni
zèle	Nc	zèle
,	Fw	,
Et	Vvc	et
lors	Rg	lors
que	Cs	que
sa	Ds	son
bonté	Nc	bonté
nous	Pp	nous
en	Pp	en
rend	Vvc	rendre
quelque	Di	quelque
honneur	Nc	honneur
,	Fw	,
Ce	Vvc	ce
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
par	S	par
devoir	Nc	devoir
,	Fw	,
mais	Cc	mais
par	S	par
pure	Ag	pur
faveur	Nc	faveur
.	Fs	.
Jugez	Vvc	juger
à	S	à
votre	Ds	votre
gré	Nc	gré
des	S+Da	de+le|de+les
desseins	Nc	dessein
magnifiques	Ag	magnifique
,	Fw	,
Qu'	Vvc	qu'
elle	Pp	il
a	Vuc	avoir
pour	S	pour
honorer	Vvn	honorer
vos	Ds	votre
vertus	Nc	vertu
héroïques	Ag	héroïque
!	Fs	!
Qu'	Pt	que
importe	Vvc	importer
du	S+Da	de+le
motif	Nc	motif
si	Cs	si
tout	Di	tout
le	Da	le
monde	Nc	monde
voit	Vvc	voir
,	Fw	,
Qu'	Vvc	qu'
enfin	Rg	enfin
pour	S	pour
son	Ds	son
honneur	Nc	honneur
c'	Pd	ce
est	Vuc	être
ce	Pd	ce
qu'	Pr	que
elle	Pp	il
vous	Pp	vous
doit	Vvc	devoir
Elle	Nc	elle
a	Vuc	avoir
jeté	Ge	jeter
les	Da	le
yeux	Nc	œil
sur	S	sur
l'	Da	le
Architalassie	Nc	architalassie
,	Fw	,
Et	Vvc	et
sur	S	sur
les	Da	le
premiers	Ag	premier
rangs	Nc	rang
qui	Pr	qui
sont	Vuc	être
dans	S	dans
l'	Da	le
hiérarchie	Nc	hiérarchie
,	Fw	,
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
pour	S	pour
y	Pp	y
monter	Vvn	monter
les	Da	le
deux	Nc	deux
que	Cs	que
dans	S	dans
l'	Da	le
État	Nc	état
Elle	Ag	elle
croit	Vvc	croire|croître
les	Da	le
plus	Rg	plus
forts	Ag	fort
pour	S	pour
en	Pp	en
porter	Vvn	porter
l'	Da	le
éclat	Nc	éclat
.	Fs	.
Il	Pp	il
est	Vuc	être
vrai	Ag	vrai
qu'	Cs	que
un	Dn	un
rapport	Nc	rapport
fondé	Ge	fonder
sur	S	sur
l'	Da	le
apparence	Nc	apparence
Que	Vvc	que
vous	Pp	vous
aviez	Vuc	avoir
fléchi	Ge	fléchir
sous	S	sous
une	Dn	un
autre	Ag	autre
puissance	Nc	puissance
Était	Vvc	était
pour	S	pour
l'	Pp	il
empêcher	Vvn	empêcher
quoi	Pt	quoi
qu'	Cs	que
elle	Pp	il
l'	Pp	il
eut	Vuc	avoir
promis	Ge	promettre
De	Vvc	de
vous	Pp	vous
en	S	en
renforcer	Vvn	renforcer
vous	Pp	vous
croyant	Ga	croire
ennemis	Nc	ennemi
!	Fs	!
Mais	Cc	mais
convaincue	Ge	convaincre
enfin	Rg	enfin
que	Cs	que
les	Da	le
pleurs	Nc	pleur
d'	S	de
Herogene	Ag	herogene
N'	Nc	n'
avaient	Vuc	avoir
que	Rg	que
pour	S	pour
un	Dn	un
temps	Nc	temps
apaisé	Ge	apaiser
votre	Ds	votre
haine	Nc	haine
,	Fw	,
Et	Vvc	et
que	Cs	que
certains	Di	certain
soupirs	Nc	soupir
échappez	Vvc	échapper
par	S	par
pitié	Nc	pitié
,	Fw	,
Avaient	Vvc	avaient
fait	Ge	faire
le	Da	le
soupçon	Nc	soupçon
d'	S	de
une	Dn	un
fausse	Ag	faux
amitié	Nc	amitié
,	Fw	,
Loin	Nc	loin
de	S	de
vous	Pp	vous
condamner	Vvn	condamner
dans	S	dans
cette	Dd	ce
conjoncture	Nc	conjoncture
,	Fw	,
Elle	Vvc	elle
a	Vuc	avoir
justifié	Ge	justifier
toute	Di	tout
la	Da	le
procédure	Nc	procédure
.	Fs	.
Pouvions	Vvc	pouvoir
nous	Pp	nous
refuser	Vvn	refuser
quelque	Di	quelque
ressentiment	Nc	ressentiment
,	Fw	,
Ou	Vvc	ou
le	Da	le
juste	Ag	juste
transport	Nc	transport
de	S	de
quelque	Di	quelque
mouvement	Nc	mouvement
,	Fw	,
Lors	Nc	lord
que	Pr	que
presqu'à	Vvc	presqu'à
nos	Ds	notre
pieds	Nc	pied
une	Dn	un
Princesse	Nc	prince|princesse
en	S	en
larmes	Nc	larme
,	Fw	,
Avait	Vvc	avait
plus	Rg	plus
de	S	de
pouvoir	Nc	pouvoir
,	Fw	,
que	Pr	que
n'	Rp	ne
eussent	Vuc	avoir
eu	Ge	avoir
ses	Ds	son
armes	Nc	arme|armé
!	Fs	!
Les	Da	le
respects	Nc	respect
qu'	Cs	que
à	S	à
ses	Ds	son
yeux	Nc	œil
les	Da	le
nôtres	As#Ps	nôtre
ont	Vuc	avoir
porté	Ge	porter
,	Fw	,
Ne	Vvc	ne
dérogent	Vvc	déroger
en	S	en
rien	Pi	rien
à	S	à
son	Ds	son
autorité	Nc	autorité
,	Fw	,
Et	Vvc	et
nous	Pp	nous
n'	Rp	ne
avons	Vuc	avoir
fléchi	Ge	fléchir
sous	S	sous
les	Da	le
pleurs	Nc	pleur
d'	S	de
Herogene	Nc	herogene
Que	Vvc	que
pour	S	pour
la	Pp	il
consoler	Vvn	consoler
en	S	en
partageant	Ga	partager
sa	Ds	son
peine	Nc	peine
.	Fs	.
Il	Pp	il
est	Vuc	être
trop	Rg	trop
mal-aisé	Vvc	mal-aisé
de	S	de
résister	Vvn	résister
aux	S+Da	à+les
pleurs	Nc	pleur
,	Fw	,
Et	Vvc	et
ne	Rp	ne
se	Pp	il
peut	Vvc	pouvoir
qu'	Cs	que
on	Pp	on
soit	Vuc	être
insensible	Ag	insensible
aux	S+Da	à+les
douleurs	Nc	douleur
.	Fs	.
L'	Da	le
esprit	Nc	esprit
le	Da	le
plus	Rg	plus
brutal	Ag	brutal
,	Fw	,
l'	Da	le
esprit	Nc	esprit
le	Da	le
plus	Rg	plus
farouche	Ag	farouche
Succombe	Vvc	succomber
à	S	à
la	Da	le
pitié	Nc	pitié
quand	Cs	quand
la	Da	le
douleur	Nc	douleur
le	Da	le
touche	Nc	touche
.	Fs	.
Et	Cc	et
pour	S	pour
dire	Vvn	dire
en	S	en
un	Dn	un
mot	Nc	mot
il	Pp	il
n'	Rp	ne
est	Vuc	être
point	Rg	point
de	S	de
grand	Ag	grand
coeur	Nc	cœur
,	Fw	,
Dont	Vvc	dont
ce	Dd	ce
beau	Ag	beau
sentiment	Nc	sentiment
ne	Rp	ne
se	Pp	il
rende	Vvc	rendre
vainqueur	Nc	vainqueur
!	Fs	!
Mais	Cc	mais
aussi	Rg	aussi
la	Da	le
raison	Nc	raison
ayant	Ga	avoir
cédé	Ge	céder
la	Da	le
place	Nc	place
Aux	Vvc	aux
sentiments	Nc	sentiment
conçus	Vvc	concevoir
après	S	après
quelque	Di	quelque
disgrâce	Nc	disgrâce
,	Fw	,
Demande	Vvc	demander
puis	Cs	puis
après	S	après
reprenant	Ga	reprendre
son	Ds	son
pouvoir	Nc	pouvoir
,	Fw	,
Qu'	Vvc	qu'
avec	S	avec
elle	Pp	il
le	Da	le
coeur	Nc	cœur
rentre	Vvc	rentrer
dans	S	dans
son	Ds	son
devoir	Nc	devoir
,	Fw	,
Et	Vvc	et
que	Cs	que
les	Da	le
pleurs	Nc	pleur
séchez	Vvc	sécher
laissent	Vvc	laisser
un	Dn	un
beau	Ag	beau
visage	Nc	visage
,	Fw	,
Pour	Nc	pour
rendre	Vvn	rendre
à	S	à
la	Da	le
Justice	Nc	justice
un	Dn	un
plus	Rg	plus
sincère	Ag	sincère
hommage	Nc	hommage
.	Fs	.
Je	Pp	je
confesse	Vvc	confesser
pour	S	pour
moi	Pp	je
que	Cs	que
c'	Pd	ce
est	Vuc	être
avec	S	avec
regret	Nc	regret
Qu'	Vvc	qu'
à	S	à
ses	Ds	son
justes	Ag	juste
douleurs	Nc	douleur
j'	Pp	je
ai	Vuc	avoir
donné	Ge	donner
le	Da	le
sujet	Nc	sujet
,	Fw	,
Et	Vvc	et
que	Rg	que
si	Cs	si
j'	Pp	je
eusse	Vuc	avoir
su	Ge	savoir
quelque	Di	quelque
autre	Ag	autre
Politique	Ag	politique
Pour	Nc	pour
raffermir	Vvn	raffermir
l'	Da	le
honneur	Nc	honneur
de	S	de
l'	Da	le
État	Nc	état
Monarchique	Ag	monarchique
.	Fs	.
Loin	Rg	loin
d'	S	de
attenter	Vvn	attenter
au	S+Da	à+le
coup	Nc	coup
qui	Pr	qui
fait	Vvc	faire
cet	Dd	ce
embarras	Nc	embarra|embarras
,	Fw	,
J'	Vvc	j'
eusse	Vuc	avoir
pour	S	pour
m'	Pp	je
opposer	Vvn	opposer
intéressé	Ge	intéresser
mes	Ds	mon
bras	Nc	bras
!	Fs	!
Mais	Cc	mais
aux	S+Da	à+les
raisons	Nc	raison
d'	S	de
État	Nc	état
ma	Ds	mon
puissance	Nc	puissance
soumise	Ge	soumettre
N'	Vvc	n'
a	S	à
peu	Rg	peu
se	Pp	il
dispenser	Vvn	dispenser
d'	S	de
en	Pp	en
brasser	Vvn	brasser
l'	Da	le
entreprise	Nc	entreprise
!	Fs	!
Et	Cc	et
j'	Pp	je
ai	Vuc	avoir
cru	Ge	croire|croître
que	Cs	que
l'	Da	le
honneur	Nc	honneur
obligeait	Vvc	obliger
son	Ds	son
pouvoir	Nc	pouvoir
,	Fw	,
De	Vvc	de
procurer	Vvn	procurer
la	Da	le
Paix	Nc	paix
en	S	en
faisant	Ga	faire
mon	Ds	mon
devoir	Nc	devoir
;	Fw	;
Vous	Nc	vous
le	Pp	il
savez	Vvc	savoir
trop	Rg	trop
bien	Rg	bien
.	Fs	.
Mais	Cc	mais
que	Cs	que
me	Pp	je
veut	Vvc	vouloir
ce	Dd	ce
Page	Nc	page
.	Fs	.
Seigneur	Nc	seigneur
je	Pp	je
viens	Vvc	venir
vous	Pp	vous
faire	Vvn	faire
un	Dn	un
importun	Ag	importun
message	Nc	message
,	Fw	,
Qu'	Vvc	qu'
est	Vuc	être
ce	Pd	ce
?	Fs	?
Un	Dn	un
nouveau	Ag	nouveau
complot	Nc	complot
...	Fs	...
Quelqu'un	Pi	quelqu'un
des	S+Da	de+le|de+les
mécontents	Ag	mécontent
Qui	Nc	qui
veut	Vvc	vouloir
se	Pp	il
prévaloir	Vvn	prévaloir
des	Dn	un
désordres	Nc	désordre
du	S+Da	de+le
temps	Nc	temps
,	Fw	,
Je	Vvc	je
me	Pp	je
doute	Nc	doute
qui	Pr	qui
c'	Pd	ce
est	Vuc	être
.	Fs	.
Mais	Cc	mais
poursuis	Vvc	poursuivre
.	Fs	.
Polemandre	Nc	polemandre
Que	Vvc	que
vous	Pp	vous
aviez	Vuc	avoir
déjà	Rg	déjà
résolu	Ge	résoudre
de	S	de
surprendre	Vvn	surprendre
Philhymene	Vvc	philhymene
,	Fw	,
Andrion	Nc	andrion
,	Fw	,
retranchez	Vvc	retrancher
fortement	Rg	fortement
,	Fw	,
Résolus	Vvc	résolus
de	S	de
périr	Vvn	périr
dans	S	dans
leur	Ds	leur
appartement	Nc	appartement
,	Fw	,
Se	Vvc	se
sont	Vuc	être
fortifiez	Vvc	fortifier
avecque	Nc	avecque
Demotrace	Vvc	demotrace
.	Fs	.
C'	Pd	ce
est	Vuc	être
ce	Pd	ce
que	Pr	que
je	Pp	je
craignais	Vvc	craindre
...	Fs	...
Qui	Vvc	qui
plus	Rg	plus
est	Vuc	être
leur	Ds	leur
audace	Nc	audace
S'	Ag	s'
emporte	Vvc	emporter
jusqu'	S	jusque
au	S+Da	à+le
point	Nc	point
de	S	de
ne	Rp	ne
vouloir	Vvn	vouloir
jamais	Rg	jamais
Entendre	Vvn	entendre
à	S	à
recevoir	Vvn	recevoir
aucun	Di	aucun
traité	Nc	traité
de	S	de
paix	Nc	paix
,	Fw	,
Jusqu'	Vvc	jusqu'
à	S	à
ce	Pd	ce
que	Pr	que
suivant	Ga	suivre
leur	Ds	leur
rage	Nc	rage
et	Cc	et
leur	Ds	leur
caprice	Nc	caprice
,	Fw	,
On	Vvc	on
leur	Pp	leur
ait	Vuc	avoir
malgré	S	malgré
vous	Pp	vous
élargi	Ge	élargir
Pantonice	Nc	pantonice
!	Fs	!
Accourez	Vvc	accourir
au	S+Da	à+le
plutôt	Rg	plutôt
pour	S	pour
guérir	Vvn	guérir
promptement	Rg	promptement
Un	Ag	un
mal	Nc	mal
qui	Pr	qui
se	Pp	il
rendrait	Vvc	rendre
mortel	Ag	mortel
en	S	en
empirant	Ga	empirer
;	Fw	;
Philarchie	Nc	philarchie
en	S	en
état	Nc	état
!	Fs	!
Voilà	Vvc	voilà
toutes	Di	tout
mes	Ds	mon
craintes	Nc	crainte
!	Fs	!
Je	Pp	je
triompherai	Vvc	triompher
bien	Rg	bien
du	S+Da	de+le
reste	Nc	reste
avec	S	avec
mes	Ds	mon
feintes	Nc	feinte
,	Fw	,
Et	Vvc	et
si	Cs	si
vôtre	As#Ps	vôtre
valeur	Nc	valeur
ne	Rp	ne
s'	Pp	se
intéresse	Vvc	intéresser
pas	Rg	pas
,	Fw	,
A	Vvc	a
roidir	Nc	roidir
contre	S	contre
moi	Pp	je
,	Fw	,
vos	Ds	votre
forces	Nc	force|forcé
et	Cc	et
vos	Ds	votre
bras	Nc	bras
,	Fw	,
Je	Vvc	je
n'	Rp	ne
appréhende	Vvc	appréhender
rien	Pi	rien
.	Fs	.
Cependant	Rg	cependant
Philarchie	Nc	philarchie
Avant	Ga	avant
que	Cs	que
de	S	de
se	Pp	il
voir	Vvn	voir
de	S	de
ces	Dd	ce
maux	Nc	mal
affranchie	Ge	affranchir
,	Fw	,
N'	Vvc	n'
attend	Vvc	attendre
que	Cs	que
vôtre	As#Ps	vôtre
aveu	Nc	aveu
,	Fw	,
pour	S	pour
vous	Pp	vous
charger	Vvn	charger
de	S	de
biens	Nc	bien
.	Fs	.
Adieu	Nc	adieu
.	Fs	.
Cet	Dd	ce
insensé	Ag	insensé
,	Fw	,
nous	Pp	nous
met	Vvc	mettre
parmi	S	parmi
les	Da	le
siens	Ps	sien
!	Fs	!
Il	Pp	il
croit	Vvc	croire|croître
que	Cs	que
ces	Dd	ce
brillants	Nc	brillant
qu'	Cs	que
à	S	à
nos	Ds	notre
yeux	Nc	œil
il	Pp	il
fait	Vvc	faire
luire	Vvn	luire
,	Fw	,
Pouvant	Ga	pouvoir
les	Da	le
éblouir	Nc	éblouir
,	Fw	,
les	Pp	ils
pourront	Vvc	pouvoir
bien	Rg	bien
séduire	Vvn	séduire
!	Fs	!
Et	Cc	et
qu'	Cs	que
il	Pp	il
captivera	Vvc	captiver
nos	Ds	notre
âmes	Nc	âme
et	Cc	et
nos	Ds	notre
coeurs	Nc	cœur
Par	Nc	par
les	Da	le
allèchements	Nc	allèchement
de	S	de
leurs	Ds	leur
attraits	Nc	attrait
vainqueurs	Nc	vainqueur
.	Fs	.
Comme	Cs	comme
c'	Pd	ce
est	Vuc	être
par	S	par
ses	Ds	son
veux	Vvc	vouloir
qu'	Cs	que
il	Pp	il
regarde	Vvc	regarder
en	S	en
nos	Ds	notre
âmes	Nc	âme
,	Fw	,
Se	Vvc	se
réglant	Ga	régler
sur	S	sur
lui	Pp	il
même	Ag	même
,	Fw	,
il	Pp	il
nous	Pp	nous
estime	Vvc	estimer
infâmes	Ag	infâme
,	Fw	,
