Ô	Vvc	ô
ici	Rg	ici
me	Pp	je
quereller	Vvn	quereller
?	Fs	?
Non	Rg	non
,	Fw	,
j'	Pp	je
avais	Vuc	avoir
seulement	Rg	seulement
dessein	Nc	dessein
de	S	de
vous	Pp	vous
parler	Vvn	parler
,	Fw	,
Pour	Nc	pour
détruire	Vvn	détruire
une	Dn	un
erreur	Nc	erreur
qui	Pr	qui
vous	Pp	vous
a	Vuc	avoir
pu	Ge	pouvoir
surprendre	Vvn	surprendre
;	Fw	;
Mais	Vvc	mais
je	Pp	je
ne	Rp	ne
vous	Pp	vous
vois	Vvc	voir
pas	Rg	pas
en	S	en
état	Nc	état
de	S	de
m'	Pp	je
entendre	Vvn	entendre
;	Fw	;
Et	Vvc	et
pour	S	pour
ne	Rp	ne
point	Rg	point
troubler	Vvn	troubler
un	Dn	un
si	Rg	si
cher	Ag	cher
entretien	Nc	entretien
,	Fw	,
Vivez	Vvc	vivre
content	Ag	content
,	Fw	,
Adieu	Nc	adieu
.	Fs	.
Quel	Dt	quel
malheur	Nc	malheur
est	Vuc	être
le	Da	le
mien	Ps	mien
!	Fs	!
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
quoi	Pr	quoi
que	Cs	que
je	Pp	je
pusse	Vvc	pouvoir
avec	S	avec
quelque	Di	quelque
justice	Nc	justice
De	Vvc	de
ce	Dd	ce
reproche	Nc	reproche
adroit	Ag	adroit
mépriser	Vvn	mépriser
l'	Da	le
artifice	Nc	artifice
,	Fw	,
Vous	Vvc	vous
souffrir	Vvn	souffrir
la	Da	le
douceur	Nc	douceur
de	S	de
vous	Pp	vous
plaindre	Vvn	plaindre
de	S	de
moi	Pp	je
,	Fw	,
Ce	Vvc	ce
serait	Vvc	serrer
excuser	Vvn	excuser
votre	Ds	votre
manque	Nc	manque|manqué
de	S	de
foi	Nc	foi
.	Fs	.
Cette	Dd	ce
Dame	Nc	dame
...	Fs	...
Ah	Vvc	ah
!	Fs	!
C'	Pd	ce
est	Vuc	être
trop	Rg	trop
;	Fw	;
si	Cs	si
dans	S	dans
ce	Pd	ce
qui	Pr	qui
me	Pp	je
touche	Vvc	toucher
Le	Ag	le
respect	Nc	respect
est	Vuc	être
trop	Rg	trop
peu	Rg	peu
pour	S	pour
vous	Pp	vous
fermer	Vvn	fermer
la	Da	le
bouche	Nc	bouche
,	Fw	,
Ce	Vvc	ce
que	Cs	que
vous	Pp	vous
me	Pp	je
devez	Vvc	devoir
mérite	Nc	mérite
pour	S	pour
le	Da	le
moins	Nc	moins
Qu'	Vvc	qu'
à	S	à
sauver	Vvn	sauver
mon	Ds	mon
honneur	Nc	honneur
vous	Pp	vous
employiez	Vvc	employer
vos	Ds	votre
soins	Nc	soin
,	Fw	,
Et	Vvc	et
vous	Pp	vous
le	Pp	il
hasardez	Vvc	hasarder
pour	S	pour
une	Dn	un
jalousie	Nc	jalousie
Dont	Vvc	dont
trop	Rg	trop
légèrement	Rg	légèrement
cette	Dd	ce
Belle	Nc	beau
est	Vuc	être
saisie	Ge	saisir
?	Fs	?
N'	Rp	ne
en	Pp	en
ayez	Vuc	avoir
point	Rg	point
,	Fw	,
Madame	Nc	madame
,	Fw	,
et	Cc	et
pour	S	pour
vous	Pp	vous
faire	Vvn	faire
voir	Vvn	voir
Qu'	Vvc	qu'
en	S	en
vain	Ag	vain
sur	S	sur
Don	Nc	don
Félix	Nc	félix
vous	Pp	vous
craignez	Vvc	craindre
mon	Ds	mon
pouvoir	Nc	pouvoir
,	Fw	,
Sans	Vvc	sans
aucune	Di	aucun
contrainte	Nc	contrainte
,	Fw	,
adieu	Nc	adieu
,	Fw	,
je	Pp	je
me	Pp	je
retire	Vvc	retirer
,	Fw	,
Et	Vvc	et
vous	Pp	vous
laisse	Vvc	laisser
avec	S	avec
lui	Pp	il
disputer	Vvn	disputer
votre	Ds	votre
empire	Nc	empire
.	Fs	.
Il	Pp	il
faut	Vvc	faillir|falloir
qu'	Cs	que
auparavant	Rg	auparavant
...	Fs	...
La	Vvc	la
suivre	Vvn	suivre
devant	S	devant
moi	Pp	je
,	Fw	,
Don	Nc	don
Félix	Nc	félix
!	Fs	!
Est	Vuc	être
-ce	Vvc	-ce
ainsi	Rg	ainsi
qu'	Cs	que
on	Pp	on
me	Pp	je
garde	Vvc	garder
sa	Ds	son
foi	Nc	foi
?	Fs	?
Quand	Cs	quand
les	Da	le
traits	Nc	trait|traits
imposteurs	Nc	imposteur
d'	S	de
une	Dn	un
main	Nc	main
trop	Rg	trop
hardie	Ag	hardi
M'	Nc	m'
ont	Vuc	avoir
accusé	Ge	accuser
vers	S	vers
vous	Pp	vous
de	S	de
quelque	Di	quelque
perfidie	Nc	perfidie
,	Fw	,
Au	Vvc	au
moins	Rg	moins
ai	Vuc	avoir
-je	Ge	-je
tâché	Ge	tâcher
de	S	de
ne	Rp	ne
rien	Pi	rien
oublier	Vvn	oublier
De	Vvc	de
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
cru	Ge	croire|croître
propre	Ag	propre
à	S	à
me	Pp	je
justifier	Vvn	justifier
;	Fw	;
Cependant	Ga	cependant
non	Rg	non
content	Ag	content
de	S	de
quitter	Vvn	quitter
Isabelle	Nc	isabelle
,	Fw	,
Vous	Nc	vous
brûlez	Vvc	brûler
à	S	à
ses	Ds	son
yeux	Nc	œil
d'	S	de
une	Dn	un
flamme	Nc	flamme
nouvelle	Ag	nouveau
.	Fs	.
Je	Pp	je
ne	Rp	ne
vous	Pp	vous
retiens	Vvc	retenir
plus	Rg	plus
,	Fw	,
suivez	Vvc	suivre
ce	Dd	ce
cher	Ag	cher
objet	Nc	objet
,	Fw	,
Abandonnez	Vvc	abandonner
votre	Ds	votre
âme	Nc	âme
à	S	à
son	Ds	son
lâche	Ag	lâche
projet	Nc	projet
,	Fw	,
Mais	Vvc	mais
si	Rg	si
d'	S	de
un	Dn	un
oeil	Nc	œil
nouveau	Ag	nouveau
vous	Pp	vous
adorez	Vvc	adorer
les	Da	le
charmes	Nc	charme
,	Fw	,
À	Nc	à
quel	Dt	quel
dessein	Nc	dessein
tantôt	Rg	tantôt
faire	Vvn	faire
tant	Rg	tant
de	S	de
vacarmes	Nc	vacarme
,	Fw	,
D'	Nc	d'
un	Dn	un
affront	Nc	affront
supposé	Ge	supposer
me	Pp	je
demander	Vvn	demander
raison	Nc	raison
?	Fs	?
Cherchiez	Vvc	chercher
-vous	Nc	-vous
un	Dn	un
prétexte	Nc	prétexte
à	S	à
votre	Ds	votre
trahison	Nc	trahison
,	Fw	,
Et	Vvc	et
pour	S	pour
la	Da	le
pouvoir	Nc	pouvoir
rendre	Vvn	rendre
envers	S	envers
moi	Pp	je
légitime	Ag	légitime
,	Fw	,
Fallait-il	Vvc	fallait-il
me	Pp	je
charger	Vvn	charger
la	Da	le
première	Nc	premier|première
d'	S	de
un	Dn	un
crime	Nc	crime
?	Fs	?
Par	S	par
ce	Dd	ce
discours	Nc	discours
adroit	Ag	adroit
d'	S	de
un	Dn	un
esprit	Nc	esprit
irrité	Ge	irriter
,	Fw	,
Vous	Nc	vous
cherchez	Vvc	chercher
à	S	à
couvrir	Vvn	couvrir
votre	Ds	votre
infidélité	Nc	infidélité
;	Fw	;
Mais	Vvc	mais
puisque	Cs	puisque
sans	S	sans
raison	Nc	raison
vous	Pp	vous
doutez	Vvc	douter
de	S	de
ma	Ds	mon
flamme	Nc	flamme
,	Fw	,
Que	Vvc	que
ne	Rp	ne
me	Pp	je
laissiez	Vvc	laisser
-vous	Nc	-vous
arrêter	Vvn	arrêter
cette	Dd	ce
Dame	Nc	dame
?	Fs	?
Elle	Pp	il
aurait	Vuc	avoir
dissipé	Ge	dissiper
cette	Dd	ce
frivole	Ag	frivole
peur	Nc	peur
Qui	Vvc	qui
d'	S	de
un	Dn	un
oeil	Nc	œil
inconnu	Ag	inconnu
me	Pp	je
fait	Vvc	faire
l'	Da	le
adorateur	Nc	adorateur
,	Fw	,
Et	Vvc	et
m'	Pp	je
eût	Vuc	avoir
ici	Rg	ici
servi	Ge	servir
de	S	de
témoin	Nc	témoin
bien	Rg	bien
fidèle	Ag	fidèle
,	Fw	,
Que	Vvc	que
j'	Pp	je
ignore	Vvc	ignorer
son	Ds	son
nom	Nc	nom
,	Fw	,
loin	Rg	loin
de	S	de
brûler	Vvn	brûler
pour	S	pour
elle	Pp	il
.	Fs	.
Le	Pp	il
Ciel	Vvc	ciel
s'	Pp	se
étant	Ga	être
pour	S	pour
vous	Pp	vous
montré	Ge	montrer
si	Rg	si
libéral	Ag	libéral
,	Fw	,
Qu'	Vvc	qu'
en	S	en
rares	Ag	rare
qualités	Nc	qualité
vous	Pp	vous
n'	Rp	ne
avez	Vuc	avoir
point	Rg	point
d'	S	de
égal	Nc	égal
,	Fw	,
Peut	Vvc	pouvoir
-on	Nc	-on
avec	S	avec
raison	Nc	raison
s'	Pp	se
étonner	Vvn	étonner
que	Cs	que
les	Pp	ils
Dames	Vvc	damer
Cédant	Ga	cédant
aux	S+Da	à+les
doux	Ag	doux
efforts	Nc	effort
de	S	de
leurs	Ds	leur
secrètes	Ag	secret
flammes	Nc	flamme
,	Fw	,
Sans	Vvc	sans
se	Pp	il
faire	Vvn	faire
connaître	Vvn	connaître
,	Fw	,
à	S	à
l'	Da	le
envi	Nc	ennui|envi
chaque	Di	chaque
jour	Nc	jour
,	Fw	,
Viennent	Vvc	venir
secrètement	Rg	secrètement
vous	Pp	vous
faire	Vvn	faire
ici	Rg	ici
la	Da	le
cour	Nc	cour
?	Fs	?
Vous	Pp	vous
me	Pp	je
rendez	Vvc	rendre
le	Da	le
change	Nc	change
,	Fw	,
et	Cc	et
de	S	de
fort	Rg	fort
bonne	Ag	bon
grâce	Nc	grâce
;	Fw	;
Mais	Vvc	mais
où	Pr	où
l'	Da	le
amour	Nc	amour
se	Pp	il
tait	Vvc	taire
,	Fw	,
la	Da	le
pitié	Nc	pitié
trouve	Vvc	trouver
place	Nc	place
,	Fw	,
Puisqu'on	Nc	puisqu'on
vient	Vvc	venir
m'	Pp	je
avertir	Vvn	avertir
sous	S	sous
ce	Dd	ce
déguisement	Nc	déguisement
Que	Vvc	que
l'	Da	le
on	Pp	on
ne	Rp	ne
peut	Vvc	pouvoir
en	S	en
moi	Pp	je
vous	Pp	vous
souffrir	Vvn	souffrir
un	Dn	un
Amant	Nc	amant
,	Fw	,
Et	Vvc	et
que	Cs	que
l'	Da	le
indigne	Ag	indigne
ardeur	Nc	ardeur
d'	S	de
une	Dn	un
jalouse	Ag	jaloux
envie	Nc	envie
Fait	Vvc	faire
armer	Vvn	armer
deux	Nc	deux
Rivaux	Vvc	rivaux
pour	S	pour
m'	Pp	je
arracher	Vvn	arracher
la	Da	le
vie	Nc	vie
.	Fs	.
Quelque	Di	quelque
soit	Vuc	être
l'	Da	le
intérêt	Nc	intérêt
qui	Pr	qui
les	Pp	ils
puisse	Vvc	pouvoir
engager	Vvn	engager
,	Fw	,
Voyez	Vvc	voir
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
fait	Ge	faire
,	Fw	,
et	Cc	et
daignez	Vvc	daigner
en	S	en
juger	Vvn	juger
;	Fw	;
Car	Nc	car
enfin	Rg	enfin
sans	S	sans
respect	Nc	respect
ni	Cc	ni
crainte	Nc	crainte
de	S	de
mon	Ds	mon
père	Nc	père
,	Fw	,
Sans	Vvc	sans
avoir	Vun	avoir
écouter	Vvn	écouter
ma	Ds	mon
première	Ag	premier
colère	Nc	colère
,	Fw	,
Hasarder	Vvn	hasarder
mon	Ds	mon
honneur	Nc	honneur
pour	S	pour
venir	Vvn	venir
jusqu'	S	jusque
ici	Rg	ici
,	Fw	,
Rendre	Nc	rendre
sur	S	sur
un	Dn	un
soupçon	Nc	soupçon
votre	Ds	votre
esprit	Nc	esprit
éclairci	Ge	éclaircir
,	Fw	,
Faire	Vvc	faire
en	S	en
votre	Ds	votre
faveur	Nc	faveur
une	Dn	un
tache	Nc	tache|tâche
à	S	à
ma	Ds	mon
gloire	Nc	gloire
,	Fw	,
Quoi	Vvc	quoi
qu'	Cs	que
un	Dn	un
billet	Nc	billet
sans	S	sans
nom	Nc	nom
vous	Pp	vous
ait	Vuc	avoir
pu	Ge	pouvoir
faire	Vvn	faire
croire	Vvn	croire
,	Fw	,
C'	Vvc	c'
est	Vuc	être
vous	Pp	vous
montrer	Vvn	montrer
assez	Rg	assez
que	Cs	que
je	Pp	je
n'	Rp	ne
ai	Vuc	avoir
point	Rg	point
de	S	de
part	Nc	part
Dans	Vvc	dans
un	Dn	un
engagement	Nc	engagement
qu'	Pr	que
a	Vuc	avoir
produit	Ge	produire
le	Da	le
hasard	Nc	hasard
.	Fs	.
Persistez	Vvc	persister
maintenant	Rg	maintenant
avec	S	avec
même	Ag	même
injustice	Nc	injustice
À	Nc	à
suivre	Vvn	suivre
obstinément	Rg	obstinément
votre	Ds	votre
jaloux	Ag	jaloux
caprice	Nc	caprice
;	Fw	;
Pour	Nc	pour
vous	Pp	vous
en	Pp	en
retirer	Vvn	retirer
,	Fw	,
j'	Pp	je
ai	Vuc	avoir
voulu	Ge	vouloir
cette	Dd	ce
fois	Nc	fois
Oublier	Vvc	oublier
qui	Pr	qui
je	Pp	je
suis	Vuc	être
et	Cc	et
ce	Pd	ce
que	Pr	que
je	Pp	je
me	Pp	je
dois	Vvc	devoir
;	Fw	;
Mais	Vvc	mais
il	Pp	il
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
nouveau	Ag	nouveau
qu'	Cs	que
en	S	en
pareille	Ag	pareil
occurrence	Nc	occurrence
,	Fw	,
Qui	Vvc	qui
va	Vvc	aller
pour	S	pour
obliger	Vvn	obliger
rencontre	Vvc	rencontrer
qu'	Cs	que
on	Pp	on
l'	Pp	il
offense	Vvc	offenser
.	Fs	.
Adieu	Nc	adieu
,	Fw	,
gouvernez	Vvc	gouverner
bien	Rg	bien
vos	Ds	votre
nouvelles	Ag	nouveau
amours	Nc	amour
,	Fw	,
Sans	Vvc	sans
craindre	Vvn	craindre
qu'	Cs	que
on	Pp	on
m'	Pp	je
en	Pp	en
voie	Vvc	voir
interrompre	Vvn	interrompre
le	Da	le
cours	Nc	cour|cours|court
;	Fw	;
Bien	Vvc	bien
loin	Rg	loin
de	S	de
m'	Pp	je
en	S	en
fâcher	Vvn	fâcher
,	Fw	,
ma	Ds	mon
joie	Nc	joie
en	Pp	en
est	Vuc	être
extrême	Ag	extrême
,	Fw	,
Et	Vvc	et
pour	S	pour
mieux	Rg	mieux
être	Vun	être
à	S	à
moi	Pp	je
je	Pp	je
vous	Pp	vous
rends	Vvc	rendre
à	S	à
vous	Pp	vous
-même	Vvc	-même
.	Fs	.
Oui	Rg	oui
,	Fw	,
je	Pp	je
suis	Vuc	être
criminel	Ag	criminel
,	Fw	,
je	Pp	je
trahis	Vvc	trahir
vos	Ds	votre
appas	Nc	appas
,	Fw	,
Mais	Vvc	mais
toutes	Di	tout
ces	Dd	ce
raisons	Nc	raison
ne	Rp	ne
vous	Pp	vous
excusent	Vvc	excuser
pas	Rg	pas
,	Fw	,
Puisque	Vvc	puisque
avant	S	avant
que	Cs	que
ma	Ds	mon
foi	Nc	foi
pût	Vvc	pouvoir
être	Vun	être
soupçonnée	Ge	soupçonner
,	Fw	,
Votre	Nc	votre
âme	Nc	âme
au	S+Da	à+le
changement	Nc	changement
s'	Pp	se
était	Vuc	être
abandonnée	Ge	abandonner
,	Fw	,
Et	Vvc	et
que	Cs	que
vous	Pp	vous
me	Pp	je
traitiez	Vvc	traiter
avec	S	avec
tant	Rg	tant
de	S	de
rigueur	Nc	rigueur
,	Fw	,
Qu'	Vvc	qu'
un	Dn	un
rival	Nc	rival
avec	S	avec
moi	Pp	je
partageait	Vvc	partager
votre	Ds	votre
soeur	Nc	sœur
.	Fs	.
Si	Rg	si
bien	Rg	bien
qu'	Cs	que
à	S	à
votre	Ds	votre
avis	Nc	avis
il	Pp	il
est	Vuc	être
fort	Rg	fort
légitime	Ag	légitime
Qu'	Vvc	qu'
une	Dn	un
illusion	Nc	illusion
pure	Ag	pur
en	Pp	en
moi	Pp	je
passe	Vvc	passer
pour	S	pour
crime	Nc	crime
;	Fw	;
Et	Vvc	et
quoi	Pt	quoi
qu'	Cs	que
en	Pp	en
doive	Vvc	devoir
ici	Rg	ici
présumer	Vvn	présumer
mon	Ds	mon
courroux	Nc	courroux
,	Fw	,
Un	Vvc	un
parjure	Nc	parjure
évident	Ag	évident
n'	Rp	ne
est	Vuc	être
point	Rg	point
crime	Nc	crime
pour	S	pour
vous	Pp	vous
?	Fs	?
Est	Vuc	être
-ce	Vvc	-ce
une	Dn	un
illusion	Nc	illusion
qu'	Cs	que
en	S	en
une	Dn	un
nuit	Nc	nuit
obscure	Ag	obscur
,	Fw	,
Et	Vvc	et
dans	S	dans
une	Dn	un
heure	Nc	heure
propre	Ag	propre
à	S	à
semblable	Ag	semblable
aventure	Nc	aventure
,	Fw	,
Un	Vvc	un
silence	Nc	silence
profond	Ag	profond
faisant	Ga	faire
tout	Pi	tout
croire	Vvn	croire
aisé	Ag	aisé
,	Fw	,
Trouver	Nc	trouver
à	S	à
votre	Ds	votre
porte	Nc	porte
un	Dn	un
homme	Nc	homme
déguisé	Ge	déguiser
?	Fs	?
Et	Cc	et
rencontrer	Vvn	rencontrer
chez	S	chez
vous	Pp	vous
en	S	en
plein	Ag	plein
jour	Nc	jour
une	Dn	un
Dame	Nc	dame
,	Fw	,
Qui	Vvc	qui
vient	Vvc	venir
vous	Pp	vous
faire	Vvn	faire
part	Nc	part
des	S+Da	de+le|de+les
secrets	Nc	secret
de	S	de
son	Ds	son
âme	Nc	âme
,	Fw	,
Vous	Vvc	vous
voir	Vvn	voir
plein	Ag	plein
de	S	de
surprise	Nc	surprise
et	Cc	et
de	S	de
confusion	Nc	confusion
Rougir	Nc	rougir
à	S	à
mon	Ds	mon
abord	Nc	abord
,	Fw	,
est	Vuc	être
-ce	Vvc	-ce
une	Dn	un
illusion	Nc	illusion
?	Fs	?
Un	Dn	un
Cavalier	Nc	cavalier
vous	Pp	vous
sert	Vvc	servir
.	Fs	.
Une	Dn	un
Dame	Nc	dame
vous	Pp	vous
aime	Vvc	aimer
.	Fs	.
Mais	Cc	mais
je	Pp	je
ne	Rp	ne
sais	Vvc	savoir
qui	Pt	qui
c'	Pd	ce
est	Vuc	être
.	Fs	.
Je	Pp	je
l'	Pp	il
ignore	Vvc	ignorer
de	S	de
même	Pi	même
.	Fs	.
Je	Pp	je
ne	Rp	ne
l'	Pp	il
ai	Vuc	avoir
jamais	Rg	jamais
vue	Ge	voir
.	Fs	.
Autant	Rg	autant
en	Pp	en
est	Vuc	être
de	S	de
moi	Pp	je
.	Fs	.
Un	Dn	un
valet	Nc	valet
le	Pp	il
publie	Vvc	publier
,	Fw	,
un	Dn	un
Billet	Nc	billet
en	Pp	en
fait	Vvc	faire
foi	Nc	foi
.	Fs	.
Sur	S	sur
ce	Dd	ce
point	Nc	point
elle-même	Pp	elle-même
aussi	Rg	aussi
me	Pp	je
désabuse	Vvc	désabuser
,	Fw	,
Puisque	Vvc	puisque
vous	Pp	vous
voyant	Ga	voir
prêt	Ag	prêt
à	S	à
me	Pp	je
faire	Vvn	faire
une	Dn	un
excuse	Nc	excuse
,	Fw	,
Elle	Vvc	elle
a	Vuc	avoir
dit	Ge	dire
devant	S	devant
moi	Pp	je
,	Fw	,
quand	Cs	quand
vous	Pp	vous
en	Pp	en
résolviez	Vvc	résoudre
,	Fw	,
Que	Vvc	que
vous	Pp	vous
lui	Pp	il
payiez	Vvc	payer
mal	Rg	mal
ce	Pd	ce
que	Pr	que
vous	Pp	vous
lui	Pp	il
deviez	Vvc	devoir|dévier
.	Fs	.
Si	Rg	si
d'	S	de
elle	Pp	il
j'	Pp	je
eus	Vuc	avoir
la	Da	le
moindre	Ag	moindre
connaissance	Nc	connaissance
,	Fw	,
Que	Vvc	que
le	Da	le
Ciel	Nc	ciel
...	Fs	...
Vous	Nc	vous
prouvez	Vvc	prouver
fort	Rg	fort
mal	Rg	mal
votre	Ds	votre
innocence	Nc	innocence
,	Fw	,
Et	Vvc	et
persistez	Vvc	persister
en	S	en
vain	Ag	vain
à	S	à
nier	Vvn	nier
jusqu'	S	jusque
au	S+Da	à+le
bout	Nc	bout
,	Fw	,
Car	Nc	car
ne	Rp	ne
rien	Pi	rien
confesser	Vvn	confesser
,	Fw	,
c'	Pd	ce
est	Vuc	être
confesser	Vvn	confesser
le	Da	le
tout	Pi	tout
.	Fs	.
Ne	Rp	ne
feriez	Vvc	faire|ferrer
-vous	Nc	-vous
pas	Rg	pas
mieux	Rg	mieux
,	Fw	,
Don	Nc	don
Félix	Nc	félix
,	Fw	,
de	S	de
me	Pp	je
dire	Vvn	dire
,	Fw	,
""""	Fw	""""
Mon	Nc	mon
Isabelle	Nc	isabelle
,	Fw	,
en	Pp	en
vain	Ag	vain
cette	Dd	ce
Dame	Nc	dame
soupire	Vvc	soupirer
,	Fw	,
En	Vvc	en
vain	Ag	vain
elle	Pp	il
me	Pp	je
montre	Vvc	montrer
un	Dn	un
soeur	Nc	sœur
passionné	Ge	passionner
,	Fw	,
Pour	Nc	pour
surprendre	Vvn	surprendre
celui	Pd	celui
que	Pr	que
je	Pp	je
vous	Pp	vous
ai	Vuc	avoir
donné	Ge	donner
.	Fs	.
Si	Rg	si
de	S	de
fausser	Vvn	fausser
ma	Ds	mon
foi	Nc	foi
son	Ds	son
feu	Nc	feu
me	Pp	je
sollicite	Vvc	solliciter
,	Fw	,
Si	Vvc	si
chez	S	chez
moi	Pp	je
quelquefois	Rg	quelquefois
elle	Pp	il
me	Pp	je
rend	Vvc	rendre
visite	Nc	visite
,	Fw	,
Si	Vvc	si
pour	S	pour
m'	Pp	je
entretenir	Vvn	entretenir
elle	Pp	il
observe	Vvc	observer
mes	Ds	mon
pas	Nc	pas
,	Fw	,
C'	Vvc	c'
est	Vuc	être
l'	Da	le
effet	Nc	effet
d'	S	de
un	Dn	un
amour	Nc	amour
que	Pr	que
je	Pp	je
n'	Rp	ne
approuve	Vvc	approuver
pas	Rg	pas
.	Fs	.
""""	Fw	""""
Alors	Rg	alors
pour	S	pour
soutenir	Vvn	soutenir
l'	Da	le
éclat	Nc	éclat
de	S	de
votre	Ds	votre
gloire	Nc	gloire
,	Fw	,
Peut-être	Vvc	peut-être
j'	Pp	je
aurais	Vuc	avoir
pu	Ge	pouvoir
me	Pp	je
forcer	Vvn	forcer
à	S	à
vous	Pp	vous
croire	Vvn	croire
,	Fw	,
J'	Vvc	j'
aurais	Vuc	avoir
fermé	Ge	fermer
les	Da	le
yeux	Nc	œil
sur	S	sur
tout	Pi	tout
ce	Pd	ce
que	Pr	que
je	Pp	je
vois	Vvc	voir
,	Fw	,
Et	Vvc	et
pris	Ge	prendre
votre	Ds	votre
parti	Nc	parti
peut-être	Rg	peut-être
contre	S	contre
moi	Pp	je
;	Fw	;
Mais	Vvc	mais
voir	Vvn	voir
que	Cs	que
l'	Da	le
inconstance	Nc	inconstance
ait	Vuc	avoir
pour	S	pour
vous	Pp	vous
tant	Rg	tant
de	S	de
charmes	Nc	charme
...	Fs	...
Et	Vvc	et
bien	Rg	bien
,	Fw	,
pour	S	pour
m'	Pp	je
attaquer	Vvn	attaquer
servez	Vvc	servir
-vous	Nc	-vous
de	S	de
mes	Ds	mon
armes	Nc	arme|armé
,	Fw	,
Puisque	Vvc	puisque
ainsi	Rg	ainsi
vous	Pp	vous
pouvez	Vvc	pouvoir
avec	S	avec
plus	Rg	plus
de	S	de
couleur	Nc	couleur
D'	Nc	d'
une	Dn	un
flamme	Nc	flamme
nouvelle	Ag	nouveau
écouter	Vvn	écouter
la	Da	le
chaleur	Nc	chaleur
,	Fw	,
Et	Vvc	et
rejetant	Ga	rejeter
sur	S	sur
moi	Pp	je
la	Da	le
honte	Nc	honte
du	S+Da	de+le
parjure	Nc	parjure
,	Fw	,
Garder	Nc	garder
pour	S	pour
Don	Nc	don
Fadrique	Vvc	fadrique
une	Dn	un
ardeur	Nc	ardeur
toute	Di	tout
pure	Ag	pur
.	Fs	.
Que	Pt	que
sert	Vvc	servir
de	S	de
revenir	Vvn	revenir
toujours	Rg	toujours
au	S+Da	à+le
même	Ag	même
point	Nc	point
?	Fs	?
Je	Pp	je
vous	Pp	vous
l'	Pp	il
ai	Vuc	avoir
déjà	Rg	déjà
dit	Ge	dire
,	Fw	,
je	Pp	je
ne	Rp	ne
le	Pp	il
connais	Vvc	connaître
point	Rg	point
;	Fw	;
Mais	Vvc	mais
nier	Vvn	nier
qu'	Cs	que
une	Dn	un
Femme	Nc	femme
ici	Rg	ici
surprise	Nc	surprise
et	Cc	et
vue	Nc	vue
...	Fs	...
Je	Vvc	je
vous	Pp	vous
l'	Pp	il
ai	Vuc	avoir
déjà	Rg	déjà
dit	Ge	dire
,	Fw	,
elle	Pp	il
m'	Pp	je
est	Vuc	être
inconnue	Ag	inconnu
.	Fs	.
D'	S	de
une	Dn	un
débile	Ag	débile
main	Nc	main
c'	Pd	ce
est	Vuc	être
repousser	Vvn	repousser
mes	Ds	mon
traits	Nc	trait|traits
,	Fw	,
Et	Vvc	et
prendre	Vvn	prendre
le	Da	le
chemin	Nc	chemin
de	S	de
ne	Rp	ne
finir	Vvn	finir
jamais	Rg	jamais
.	Fs	.
Si	Cs	si
c'	Pd	ce
est	Vuc	être
là	Rg	là
la	Da	le
vengeance	Nc	vengeance
où	Pr	où
votre	Ds	votre
esprit	Nc	esprit
aspire	Vvc	aspirer
,	Fw	,
Je	Vvc	je
me	Pp	je
tiens	Vvc	tenir
pour	S	pour
vaincue	Nc	vaincu
,	Fw	,
et	Cc	et
n'	Rp	ne
ai	Vuc	avoir
plus	Rg	plus
rien	Pi	rien
à	S	à
dire	Vvn	dire
.	Fs	.
Bizarre	Ag	bizarre
effet	Nc	effet
du	S+Da	de+le
Sort	Nc	sort
contre	S	contre
moi	Pp	je
courroucé	Ge	courroucer
!	Fs	!
Je	Pp	je
suis	Vuc	être
dans	S	dans
ce	Dd	ce
débat	Nc	débat
le	Da	le
seul	Ag	seul
intéressé	Nc	intéressé
,	Fw	,
Et	Vvc	et
lorsque	Cs	lorsque
oubliant	Ga	oublier
tout	Pi	tout
je	Pp	je
crois	Vvc	croire|croître
vous	Pp	vous
faire	Vvn	faire
grâce	Nc	grâce
,	Fw	,
Vous	Nc	vous
demandez	Vvc	demander
encor	Nc	encor
que	Pr	que
je	Pp	je
vous	Pp	vous
satisfasse	Vvc	satisfaire
?	Fs	?
Moi	Pp	je
vous	Pp	vous
le	Pp	il
demander	Vvn	demander
!	Fs	!
Ah	I	ah
,	Fw	,
ne	Rp	ne
présumez	Vvc	présumer
pas	Rg	pas
Voir	Vvc	voir
jamais	Rg	jamais
dans	S	dans
mon	Ds	mon
soeur	Nc	sœur
un	Dn	un
sentiment	Nc	sentiment
si	Rg	si
bas	Ag	bas
.	Fs	.
Qui	Pt	qui
perd	Vvc	perdre
un	Dn	un
inconstant	Ag	inconstant
n'	Rp	ne
est	Vuc	être
pas	Rg	pas
beaucoup	Rg	beaucoup
à	S	à
plaindre	Vvn	plaindre
.	Fs	.
On	Pp	on
me	Pp	je
quitte	Vvc	quitter
,	Fw	,
on	Pp	on
me	Pp	je
change	Vvc	changer
,	Fw	,
et	Cc	et
je	Pp	je
dois	Vvc	devoir
encor	Nc	encor
feindre	Vvn	feindre
?	Fs	?
Non	Rg	non
,	Fw	,
non	Rg	non
,	Fw	,
ne	Rp	ne
feignez	Vvc	feindre
point	Rg	point
,	Fw	,
il	Pp	il
n'	Rp	ne
en	Pp	en
est	Vuc	être
plus	Rg	plus
saison	Nc	saison
