Soeur	Nc	sœur
,	Fw	,
et	Cc	et
se	Pp	il
perd	Vvc	perdre
.	Fs	.
Si	Rg	si
faut-il	Ag	faut-il
avec	S	avec
soin	Nc	soin
éclairer	Vvn	éclairer
cette	Dd	ce
affaire	Nc	affaire|affairé
.	Fs	.
Vous	Pp	vous
avez	Vuc	avoir
liberté	Nc	liberté
,	Fw	,
comme	S	comme
droit	Nc	droit
de	S	de
le	Pp	il
faire	Vvn	faire
.	Fs	.
Même	Vvc	même
j'	Pp	je
en	Pp	en
ai	Vuc	avoir
moyen	Nc	moyen
;	Fw	;
si	Cs	si
j'	Pp	je
amène	Vvc	amener
du	S+Da	de+le
port	Nc	port
Naucrate	Ag	naucrate
,	Fw	,
ton	Ds	ton
parent	Nc	parent
,	Fw	,
croiras	Vvc	croire
-tu	Vvn	-tu
son	Ds	son
rapport	Nc	rapport
?	Fs	?
Il	Pp	il
sait	Vvc	savoir
ce	Pd	ce
que	Pr	que
j'	Pp	je
ai	Vuc	avoir
fait	Ge	faire
depuis	S	depuis
notre	Ds	notre
venue	Nc	venu|venue
;	Fw	;
Et	Vvc	et
n'	Rp	ne
a	Vuc	avoir
pas	Rg	pas
d'	S	de
un	Dn	un
moment	Nc	moment
abandonné	Ge	abandonner
ma	Ds	mon
vue	Nc	vue
;	Fw	;
Consens	Vvc	consentir
-tu	Vvn	-tu
,	Fw	,
si	Cs	si
sa	Ds	son
voix	Nc	voix
convainc	Vvc	convaincre
tes	Ds	ton
faussetés	Nc	fausseté
,	Fw	,
À	Nc	à
rompre	Vvn	rompre
le	Da	le
lien	Nc	lien
,	Fw	,
qui	Pr	qui
joint	Vvc	joindre
nos	Ds	notre
libertés	Nc	liberté
?	Fs	?
Soit	Vuc	être
qu'	Cs	que
il	Pp	il
prouve	Vvc	prouver
ma	Ds	mon
faute	Nc	faute
,	Fw	,
ou	Cc	ou
me	Pp	je
trouve	Vvc	trouver
innocente	Ag	innocent
,	Fw	,
Si	Vvc	si
vous	Pp	vous
le	Pp	il
désirez	Vvc	désirer
,	Fw	,
il	Pp	il
faut	Vvc	faillir|falloir
que	Cs	que
j'	Pp	je
y	Pp	y
consente	Vvc	consentir
.	Fs	.
Je	Pp	je
reviens	Vvc	revenir
,	Fw	,
va	Vvc	aller
Sosie	Nc	sosie
,	Fw	,
entre	S	entre
,	Fw	,
et	Cc	et
m'	Pp	je
attends	Vvc	attendre
chez	S	chez
nous	Pp	nous
.	Fs	.
Qui	Pt	qui
rend	Vvc	rendre
cet	Dd	ce
insensé	Ag	insensé
de	S	de
soi	Pp	il
-même	Vvc	-même
jaloux	Ag	jaloux
?	Fs	?
Puisque	Cs	puisque
nous	Pp	nous
sommes	Vuc	être
seuls	Ag	seul
bannissons	Vvc	bannir
toute	Di	tout
feinte	Nc	feinte
,	Fw	,
Guérissez	Vvc	guérissez
-moi	Vvc	-moi
l'	Da	le
esprit	Nc	esprit
d'	S	de
une	Dn	un
mortelle	Ag	mortel
crainte	Nc	crainte
.	Fs	.
Ne	Rp	ne
m'	Pp	je
avez	Vuc	avoir
-vous	Ge	-vous
point	Rg	point
vu	Ge	voir
,	Fw	,
ne	Rp	ne
suis	Vuc	être
-je	Ge	-je
point	Rg	point
chez	S	chez
nous	Pp	nous
?	Fs	?
Et	Cc	et
ne	Rp	ne
m'	Pp	je
attends	Vvc	attendre
-je	Vvn	-je
point	Rg	point
,	Fw	,
pour	S	pour
m'	Pp	je
accabler	Vvn	accabler
de	S	de
coups	Nc	coup
?	Fs	?
Que	Pt	que
dit	Vvc	dire
cet	Dd	ce
insensé	Ag	insensé
?	Fs	?
Ne	Rp	ne
m'	Pp	je
approche	Vvc	approcher
pas	Rg	pas
,	Fw	,
traître	Ag	traître
,	Fw	,
Suppôt	Vvc	suppôt
d'	S	de
un	Dn	un
imposteur	Nc	imposteur
,	Fw	,
Valet	Nc	valet
digne	Ag	digne
du	S+Da	de+le
maître	Nc	maître
.	Fs	.
Je	Pp	je
suis	Vuc	être
ce	Dd	ce
suborneur	Nc	suborneur
,	Fw	,
ce	Dd	ce
faux	Ag	faux
Amphitryon	Nc	amphitryon
,	Fw	,
Qui	Vvc	qui
remplis	Vvc	remplir
tout	Rg	tout
d'	S	de
erreur	Nc	erreur
,	Fw	,
et	Cc	et
de	S	de
confusion	Nc	confusion
:	Fw	:
Que	Cs	que
tout	Di	tout
charme	Nc	charme
défère	Vvc	déférer
à	S	à
la	Da	le
beauté	Nc	beauté
d'	S	de
Alcmène	Nc	alcmène
,	Fw	,
Qui	Vvc	qui
rend	Vvc	rendre
un	Dn	un
Dieu	Nc	dieu
sensible	Ag	sensible
à	S	à
l'	Da	le
amoureuse	Ag	amoureux
peine	Nc	peine
,	Fw	,
Qui	Vvc	qui
l'	Pp	il
attire	Vvc	attirer
du	S+Da	de+le
ciel	Nc	ciel
en	S	en
ce	Dd	ce
bas	Ag	bas
élément	Nc	élément
Et	Vvc	et
qui	Pr	qui
réduit	Vvc	réduire
son	Ds	son
maître	Nc	maître
à	S	à
cet	Dd	ce
abaissement	Nc	abaissement
.	Fs	.
Tels	Ag	tel
sont	Vuc	être
tes	Ds	ton
jeux	Nc	jeu
,	Fw	,
amour	Nc	amour
,	Fw	,
et	Cc	et
ta	Ds	ton
gloire	Nc	gloire
est	Vuc	être
extrême	Ag	extrême
,	Fw	,
Jusqu'	Vvc	jusqu'
à	S	à
t'	Pp	tu
être	Vun	être
éprouvé	Ge	éprouver
,	Fw	,
contre	S	contre
Jupiter	Nc	jupiter
même	Ag	même
;	Fw	;
Jusqu'	Vvc	jusqu'
à	S	à
vouloir	Vvn	vouloir
d'	S	de
un	Dn	un
Dieu	Nc	dieu
,	Fw	,
des	S+Da	de+le|de+les
voeux	Nc	vœu
,	Fw	,
et	Cc	et
des	S+Da	de+le|de+les
autels	Nc	autel
,	Fw	,
Et	Vvc	et
le	Pp	il
faire	Vvn	faire
souffrir	Vvn	souffrir
,	Fw	,
pour	S	pour
des	Dn	un
objets	Nc	objet
mortels	Ag	mortel
.	Fs	.
Tantôt	Vvc	tantôt
pour	S	pour
m'	Pp	je
asservir	Vvn	asservir
quelques	Di	quelque
beautés	Nc	beauté
rebelles	Ag	rebelle
,	Fw	,
Tu	Vvc	tu
me	Pp	je
fais	Vvc	faire
emprunter	Vvn	emprunter
des	Dn	un
ongles	Nc	ongle
,	Fw	,
et	Cc	et
des	S+Da	de+le|de+les
ailes	Nc	aile
,	Fw	,
Du	Vvc	du
doux	Ag	doux
chant	Nc	chant
des	S+Da	de+le|de+les
oiseaux	Nc	oiseau
,	Fw	,
ta	Ds	ton
vertu	Nc	vertu
quelquefois	Rg	quelquefois
,	Fw	,
En	Vvc	en
des	Dn	un
mugissements	Nc	mugissement
a	Vuc	avoir
transformé	Ge	transformer
ma	Ds	mon
voix	Nc	voix
,	Fw	,
J'	Vvc	j'
ai	Vuc	avoir
d'	Dn	un
autres	Ag	autre
fois	Nc	fois
chanté	Ge	chanter
mon	Ds	mon
amoureux	Ag	amoureux
martyre	Nc	martyr|martyre
,	Fw	,
De	Vvc	de
la	Da	le
flûte	Nc	flûte
de	S	de
Pan	Nc	pan
,	Fw	,
sous	S	sous
la	Da	le
peau	Nc	peau
d'	S	de
un	Dn	un
Satyre	Nc	satyre
,	Fw	,
Et	Vvc	et
sous	S	sous
la	Da	le
forme	Nc	forme
d'	S	de
or	Nc	or
,	Fw	,
ton	Ds	ton
pouvoir	Nc	pouvoir
souverain	Ag	souverain
,	Fw	,
M'	Vvc	m'
a	Vuc	avoir
fait	Ge	faire
trouver	Vvn	trouver
passage	Nc	passage
,	Fw	,
en	S	en
des	Dn	un
portes	Nc	porte
d'	S	de
airain	Nc	airain
.	Fs	.
Mais	Cc	mais
ce	Dd	ce
chaste	Ag	chaste
sujet	Nc	sujet
de	S	de
l'	Da	le
ardeur	Nc	ardeur
qui	Pr	qui
me	Pp	je
presse	Vvc	presser
,	Fw	,
Sort	Vvc	sortir
les	Da	le
larmes	Nc	larme
aux	S+Da	à+les
yeux	Nc	œil
,	Fw	,
modérons	Vvc	modérer
sa	Ds	son
tristesse	Nc	tristesse
,	Fw	,
Chassons	Vvc	chasser
pour	S	pour
quelque	Di	quelque
temps	Nc	temps
le	Da	le
trouble	Nc	trouble
de	S	de
ces	Dd	ce
lieux	Nc	lieu
,	Fw	,
Mais	Vvc	mais
ne	Rp	ne
la	Pp	il
détrompons	Vvc	détromper
,	Fw	,
que	Cs	que
pour	S	pour
la	Pp	il
tromper	Vvn	tromper
mieux	Rg	mieux
.	Fs	.
Madame	Nc	madame
,	Fw	,
où	Pr	où
courez	Vvc	courir
-vous	Nc	-vous
?	Fs	?
Furieuse	Ag	furieux
,	Fw	,
interdite	Ge	interdire
,	Fw	,
Je	Vvc	je
marche	Nc	marche|marché
,	Fw	,
je	Pp	je
discours	Nc	discours
,	Fw	,
je	Pp	je
rêve	Vvc	rêver
,	Fw	,
je	Pp	je
médite	Vvc	méditer
,	Fw	,
Je	Vvc	je
cède	Vvc	céder
à	S	à
ma	Ds	mon
douleur	Nc	douleur
,	Fw	,
je	Pp	je
suis	Vuc	être
son	Ds	son
mouvement	Nc	mouvement
,	Fw	,
Sans	Vvc	sans
dessein	Nc	dessein
,	Fw	,
sans	S	sans
conseil	Nc	conseil
,	Fw	,
et	Cc	et
sans	S	sans
allègement	Nc	allègement
.	Fs	.
Je	Pp	je
vais	Vvc	aller
,	Fw	,
sans	S	sans
observer	Vvn	observer
sentier	Nc	sentier
,	Fw	,
route	Nc	route
,	Fw	,
ni	Cc	ni
place	Nc	place
,	Fw	,
De	Vvc	de
penser	Vvn	penser
en	S	en
penser	Vvn	penser
,	Fw	,
et	Cc	et
d'	S	de
espace	Nc	espace
en	S	en
espace	Nc	espace
,	Fw	,
Et	Vvc	et
mes	Ds	mon
pas	Nc	pas
incertains	Ag	incertain
,	Fw	,
se	Pp	il
perdent	Vvc	perdre
à	S	à
chercher	Vvn	chercher
Un	Vvc	un
endroit	Nc	endroit
assez	Rg	assez
sombre	Ag	sombre
,	Fw	,
où	Pr	où
pouvoir	Nc	pouvoir
me	Pp	je
cacher	Vvn	cacher
.	Fs	.
Ma	Ds	mon
foi	Nc	foi
devient	Vvc	devenir|dévier
suspecte	Ag	suspect
!	Fs	!
ô	I	oh
Dieux	Ag	dieux
!	Fs	!
pourquoi	Rt	pourquoi
ma	Ds	mon
vie	Nc	vie
,	Fw	,
Pourquoi	Vvc	pourquoi
dès	S	dès
le	Da	le
berceau	Nc	berceau
ne	Rp	ne
me	Pp	je
fus	Vuc	être
-tu	Ge	-tu
ravie	Ge	ravir
?	Fs	?
Que	Pt	que
ne	Rp	ne
me	Pp	je
sauvas	Vvc	sauver
-tu	Vvn	-tu
d'	S	de
un	Dn	un
affront	Nc	affront
si	Rg	si
honteux	Ag	honteux
,	Fw	,
Tant	Vvc	tant
soit	Vuc	être
faux	Rg	faux
un	Dn	un
soupçon	Nc	soupçon
,	Fw	,
il	Pp	il
est	Vuc	être
pourtant	Rg	pourtant
douteux	Ag	douteux
,	Fw	,
On	Vvc	on
ne	Rp	ne
peut	Vvc	pouvoir
réparer	Vvn	réparer
une	Dn	un
injure	Nc	injure
si	Rg	si
lâche	Ag	lâche
,	Fw	,
[	Fw	[
page	Nc	page
;	Fw	;
I	Vvc	i
]	Fw	]
Qui	Vvc	qui
lève	Vvc	lever
cet	Dd	ce
affront	Nc	affront
,	Fw	,
n'	Rp	ne
en	Pp	en
lève	Vvc	lever
pas	Rg	pas
la	Da	le
tache	Nc	tache|tâche
,	Fw	,
L'	Vvc	l'
honneur	Nc	honneur
qu'	Pr	que
on	Pp	on
a	Vuc	avoir
noirci	Ge	noircir
l'	Pp	il
est	Vuc	être
éternellement	Rg	éternellement
,	Fw	,
Et	Vvc	et
qui	Pr	qui
lui	Pp	il
porte	Vvc	porter
un	Dn	un
coup	Nc	coup
,	Fw	,
frappe	Vvc	frapper
mortellement	Rg	mortellement
.	Fs	.
Il	Pp	il
n'	Rp	ne
est	Vuc	être
coeur	Nc	cœur
de	S	de
rocher	Nc	rocher
,	Fw	,
qui	Pr	qui
tînt	Vvc	tenir
contre	S	contre
ses	Ds	son
larmes	Nc	larme
,	Fw	,
Une	Vvc	une
extrême	Ag	extrême
sagesse	Nc	sagesse
,	Fw	,
accompagne	Vvc	accompagner
ses	Ds	son
charmes	Nc	charme
,	Fw	,
Et	Vvc	et
sa	Ds	son
possession	Nc	possession
ne	Rp	ne
se	Pp	il
peut	Vvc	pouvoir
mériter	Vvn	mériter
,	Fw	,
À	Nc	à
moins	Rg	moins
qu'	Cs	que
en	S	en
être	Vun	être
époux	Nc	époux
,	Fw	,
ou	Cc	ou
qu'	Rg	que
être	Vun	être
Jupiter	Nc	jupiter
.	Fs	.
Laissez	Vvc	laisser
,	Fw	,
laissez	Vvc	laisser
passer	Vvn	passer
des	Dn	un
nuages	Nc	nuage
si	Rg	si
sombres	Ag	sombre
,	Fw	,
Bientôt	Vvc	bientôt
la	Da	le
vérité	Nc	vérité
dissipera	Vvc	dissiper
ces	Dd	ce
ombres	Nc	ombre
;	Fw	;
L'	Vvc	l'
arbitre	Nc	arbitre
souverain	Ag	souverain
des	S+Da	de+le|de+les
dieux	Nc	dieu|dieux
et	Cc	et
des	S+Da	de+le|de+les
mortels	Nc	mortel
,	Fw	,
S'	Vvc	s'
il	Pp	il
ne	Rp	ne
vous	Pp	vous
fait	Vvc	faire
justice	Nc	justice
,	Fw	,
est	Vuc	être
indigne	Ag	indigne
d'	S	de
autels	Nc	autel
;	Fw	;
Tout	Vvc	tout
enfin	Rg	enfin
se	Pp	il
découvre	Vvc	découvrir
;	Fw	;
et	Cc	et
sa	Ds	son
juste	Ag	juste
balance	Nc	balance
,	Fw	,
Ne	Vvc	ne
confond	Vvc	confondre
pas	Rg	pas
le	Da	le
crime	Nc	crime
,	Fw	,
avecque	Vvc	avecque
l'	Da	le
innocence	Nc	innocence
.	Fs	.
À	Vvc	à
sa	Ds	son
plainte	Nc	plainte
lui-même	Pp	lui-même
il	Pp	il
forge	Vvc	forger
un	Dn	un
fondement	Nc	fondement
,	Fw	,
Et	Vvc	et
pour	S	pour
me	Pp	je
démentir	Vvn	démentir
,	Fw	,
soi	Pp	il
-même	Vvc	-même
il	Pp	il
se	Pp	il
dément	Vvc	démentir
;	Fw	;
Il	Vvc	il
veut	Vvc	vouloir
de	S	de
son	Ds	son
office	Nc	office
,	Fw	,
instruire	Vvn	instruire
ma	Ds	mon
mémoire	Nc	mémoire
,	Fw	,
Et	Vvc	et
me	Pp	je
prescrit	Vvc	prescrire
des	Dn	un
lois	Nc	loi
d'	S	de
oublier	Vvn	oublier
,	Fw	,
et	Cc	et
de	S	de
croire	Vvn	croire
;	Fw	;
S'	Vvc	s'
il	Pp	il
cherche	Vvc	chercher
des	Dn	un
raisons	Nc	raison
à	S	à
de	Dn	un
mauvais	Ag	mauvais
desseins	Nc	dessein
S'	Vvc	s'
il	Pp	il
hait	Vvc	haïr
de	S	de
notre	Ds	notre
Hymen	Nc	hymen
les	Da	le
noeuds	Nc	nœud
chastes	Ag	chaste
,	Fw	,
et	Cc	et
saints	Ag	saint
,	Fw	,
Quelle	Vvc	quelle
nécessité	Ge	nécessiter
,	Fw	,
lui	Pp	il
fait	Vvc	faire
forger	Vvn	forger
des	Dn	un
songes	Nc	songe
,	Fw	,
Nier	Vvc	nier
des	Dn	un
vérités	Nc	vérité
,	Fw	,
assurer	Vvn	assurer
des	Dn	un
mensonges	Nc	mensonge
,	Fw	,
Et	Vvc	et
prendre	Vvn	prendre
pour	S	pour
témoins	Nc	témoin
les	Da	le
hommes	Nc	homme
,	Fw	,
et	Cc	et
les	Da	le
Dieux	Nc	dieux
,	Fw	,
D'	Nc	d'
un	Dn	un
discours	Nc	discours
,	Fw	,
si	Rg	si
contraire	Ag	contraire
au	S+Da	à+le
rapport	Nc	rapport
de	S	de
ses	Ds	son
yeux	Nc	œil
;	Fw	;
Puisque	Vvc	puisque
maître	Nc	maître
absolu	Ag	absolu
,	Fw	,
de	S	de
mes	Ds	mon
voeux	Nc	vœu
il	Pp	il
dispose	Vvc	disposer
,	Fw	,
Que	Vvc	que
mon	Ds	mon
consentement	Nc	consentement
lui	Pp	il
promet	Vvc	promettre
toute	Di	tout
chose	Nc	chose
,	Fw	,
Et	Vvc	et
que	Cs	que
sans	S	sans
grand	Ag	grand
effort	Nc	effort
,	Fw	,
je	Pp	je
lui	Pp	il
puis	Vvc	pouvoir
obéir	Vvn	obéir
,	Fw	,
Jusqu'	Vvc	jusqu'
à	S	à
l'	Pp	il
abandonner	Vvn	abandonner
,	Fw	,
et	Cc	et
jusqu'	S	jusque
à	S	à
le	Pp	il
haïr	Vvn	haïr
;	Fw	;
La	Vvc	la
Loi	Vvc	loi
de	S	de
notre	Ds	notre
honneur	Nc	honneur
,	Fw	,
toute	Di	tout
autre	Ag	autre
loi	Nc	loi
précède	Vvc	précéder
,	Fw	,
Jalouse	Vvc	jalouser
on	Pp	on
le	Pp	il
conserve	Vvc	conserver
,	Fw	,
avare	Nc	avare
on	Pp	on
le	Pp	il
possède	Vvc	posséder
,	Fw	,
Pour	Nc	pour
lui	Pp	il
,	Fw	,
nous	Pp	nous
devons	Vvc	devoir
tout	Pi	tout
,	Fw	,
pour	S	pour
lui	Pp	il
tout	Pi	tout
est	Vuc	être
permis	Ge	permettre
,	Fw	,
Et	Vvc	et
qui	Pr	qui
hait	Vvc	haïr
notre	Ds	notre
honneur	Nc	honneur
est	Vuc	être
de	S	de
nos	Ds	notre
ennemis	Nc	ennemi
.	Fs	.
Enfin	Rg	enfin
,	Fw	,
laissons-nous	Vvc	laissons-nous
voir	Vvn	voir
,	Fw	,
calmons	Vvc	calmer
ce	Dd	ce
grand	Ag	grand
courage	Nc	courage
,	Fw	,
D'	Nc	d'
une	Dn	un
seule	Ag	seul
parole	Nc	parole
,	Fw	,
apaisons	Vvc	apaiser
cet	Dd	ce
orage	Nc	orage
.	Fs	.
Le	Da	le
voici	S	voici
de	Dn	un
retour	Nc	retour
;	Fw	;
fuyons	Vvc	fuir
cet	Dd	ce
affronteur	Nc	affronteur
,	Fw	,
Ce	Vvc	ce
fléau	Nc	fléau
de	S	de
mon	Ds	mon
repos	Nc	repos
,	Fw	,
ce	Dd	ce
subtil	Ag	subtil
imposteur	Nc	imposteur
.	Fs	.
Chère	Vvc	chère
Alcmène	Vvc	alcmène
,	Fw	,
où	Pr	où
fuis	Vvc	fuir
-tu	Vvn	-tu
?	Fs	?
pourquoi	Rt	pourquoi
si	Rg	si
fort	Rg	fort
émue	Ge	émouvoir
,	Fw	,
De	Vvc	de
qui	Pr	qui
te	Pp	tu
veut	Vvc	vouloir
parler	Vvn	parler
détournes	Nc	détourné
-tu	Vvc	-tu
la	Da	le
vue	Nc	vue
?	Fs	?
Je	Pp	je
la	Pp	il
détourne	Vvc	détourner
ainsi	Rg	ainsi
,	Fw	,
de	S	de
qui	Pr	qui
m'	Pp	je
est	Vuc	être
odieux	Ag	odieux
,	Fw	,
Ce	Vvc	ce
qui	Pr	qui
déplaît	Vvc	déplaire
au	S+Da	à+le
coeur	Nc	cœur
,	Fw	,
ne	Rp	ne
saurait	Vvc	savoir
plaire	Vvn	plaire
aux	S+Da	à+les
yeux	Nc	œil
.	Fs	.
De	S	de
qui	Pr	qui
t'	Pp	tu
est	Vuc	être
odieux	Ag	odieux
!	Fs	!
Oui	Rg	oui
;	Fw	;
toujours	Rg	toujours
incrédule	Ag	incrédule
,	Fw	,
Croyez	Vvc	croire
que	Cs	que
je	Pp	je
vous	Pp	vous
mens	Vvc	mentir
,	Fw	,
et	Cc	et
que	Cs	que
je	Pp	je
dissimule	Vvc	dissimuler
,	Fw	,
Mais	Vvc	mais
le	Da	le
ciel	Nc	ciel
voit	Vvc	voir
mon	Ds	mon
coeur	Nc	cœur
exempt	Ag	exempt
de	S	de
fiction	Nc	fiction
,	Fw	,
Et	Vvc	et
connaît	Vvc	connaître
combien	Rg	combien
forte	Ag	fort
,	Fw	,
est	Vuc	être
cette	Dd	ce
aversion	Nc	aversion
.	Fs	.
Il	Pp	il
connaît	Vvc	connaître
combien	Rg	combien
prompte	Ag	prompt
,	Fw	,
est	Vuc	être
aussi	Rg	aussi
ta	Ds	ton
colère	Nc	colère
,	Fw	,
Et	Vvc	et
comme	Cs	comme
il	Pp	il
me	Pp	je
déplaît	Vvc	déplaire
,	Fw	,
d'	S	de
avoir	Vun	avoir
pu	Ge	pouvoir
te	Pp	tu
déplaire	Vvn	déplaire
,	Fw	,
Celui	Pd	celui
n'	Rp	ne
aime	Vvc	aimer
pas	Rg	pas
bien	Rg	bien
,	Fw	,
qui	Pr	qui
peut	Vvc	pouvoir
tôt	Rg	tôt
se	Pp	il
venger	Vvn	venger
,	Fw	,
Et	Vvc	et
c'	Pd	ce
est	Vuc	être
trop	Rg	trop
de	S	de
rigueur	Nc	rigueur
,	Fw	,
pour	S	pour
un	Dn	un
mal	Nc	mal
si	Rg	si
léger	Ag	léger
.	Fs	.
Laissez	Vvc	laisser
,	Fw	,
retirez	Vvc	retirer
-vous	Nc	-vous
;	Fw	;
pouvez	Vvc	pouvoir
-vous	Nc	-vous
sans	S	sans
folie	Nc	folie
,	Fw	,
Agréer	Nc	agréer
que	Cs	que
ma	Ds	mon
main	Nc	main
à	S	à
la	Da	le
vôtre	As#Ps	vôtre
s'	Pp	se
allie	Vvc	allier
?	Fs	?
La	Da	le
main	Nc	main
d'	S	de
une	Dn	un
impudique	Ag	impudique
,	Fw	,
une	Dn	un
profane	Nc	profane
main	Nc	main
;	Fw	;
Ne	Vvc	ne
me	Pp	je
souffrez	Vvc	souffrir
jamais	Rg	jamais
,	Fw	,
si	Cs	si
votre	Ds	votre
esprit	Nc	esprit
est	Vuc	être
sain	Ag	sain
;	Fw	;
Quoi	Vvc	quoi
,	Fw	,
celle	Pd	celui
que	Pr	que
vous	Pp	vous
-même	Vvc	-même
accusez	Nc	accusé
d'	S	de
infamie	Nc	infamie
,	Fw	,
Vous	Nc	vous
ne	Rp	ne
la	Pp	il
traitez	Vvc	traiter
pas	Rg	pas
comme	S	comme
votre	Ds	votre
ennemie	Nc	ennemi
?	Fs	?
Vos	Ds	votre
résolutions	Nc	résolution
se	Pp	il
laissent	Vvc	laisser
ébranler	Vvn	ébranler
,	Fw	,
Et	Vvc	et
sans	S	sans
être	Vun	être
insensé	Ag	insensé
,	Fw	,
vous	Pp	vous
me	Pp	je
pouvez	Vvc	pouvoir
parler	Vvn	parler
.	Fs	.
Tu	Pp	tu
crois	Vvc	croire|croître
donc	Rg	donc
,	Fw	,
que	Cs	que
mon	Ds	mon
coeur	Nc	cœur
ait	Vuc	avoir
avoué	Ge	avouer
ma	Ds	mon
bouche	Nc	bouche
?	Fs	?
Non	Rg	non
trop	Rg	trop
sensiblement	Rg	sensiblement
,	Fw	,
cette	Dd	ce
injure	Nc	injure
te	Pp	tu
touche	Vvc	toucher
,	Fw	,
Et	Vvc	et
certes	Rg	certes
plus	Rg	plus
avant	S	avant
que	Cs	que
je	Pp	je
n'	Rp	ne
espérais	Vvc	espérer
pas	Rg	pas
;	Fw	;
Pour	Nc	pour
t'	Pp	tu
ôter	Vvn	ôter
de	S	de
souci	Nc	souci
,	Fw	,
je	Pp	je
reviens	Vvc	revenir
sur	S	sur
mes	Ds	mon
pas	Nc	pas
;	Fw	;
Tu	Vvc	tu
fais	Vvc	faire
d'	S	de
un	Dn	un
passe-temps	Nc	passe-temps
,	Fw	,
une	Dn	un
sensible	Ag	sensible
offense	Nc	offence
,	Fw	,
Je	Vvc	je
voulais	Vvc	vouloir
seulement	Rg	seulement
éprouver	Vvn	éprouver
ta	Ds	ton
constance	Nc	constance
,	Fw	,
Et	Vvc	et
loin	Rg	loin
de	S	de
témoigner	Vvn	témoigner
,	Fw	,
tant	Rg	tant
de	S	de
ressentiment	Nc	ressentiment
,	Fw	,
Tu	Vvc	tu
devais	Vvc	devoir
partager	Vvn	partager
ce	Dd	ce
divertissement	Nc	divertissement
.	Fs	.
Son	Ds	son
mal	Nc	mal
m'	Pp	je
était	Vuc	être
commun	Ag	commun
,	Fw	,
j'	Pp	je
en	Pp	en
avais	Vuc	avoir
l'	Da	le
âme	Nc	âme
atteinte	Ge	atteindre
,	Fw	,
Aussi	Ge	aussi
,	Fw	,
qui	Pr	qui
n'	Rp	ne
eût	Vuc	avoir
jugé	Ge	juger
,	Fw	,
qu'	Cs	que
il	Pp	il
lui	Pp	il
parlait	Vvc	parler
sans	S	sans
feinte	Nc	feinte
?	Fs	?
Pourquoi	Rt	pourquoi
n'	Rp	ne
amenez	Vvc	amener
-vous	Vvn	-vous
ce	Dd	ce
fidèle	Ag	fidèle
témoin	Nc	témoin
Qui	Ag	qui
peut	Vvc	pouvoir
de	S	de
fausseté	Nc	fausseté
,	Fw	,
me	Pp	je
convaincre	Vvn	convaincre
au	S+Da	à+le
besoin	Nc	besoin
?	Fs	?
Fais	Vvc	faire
-tu	Vvn	-tu
d'	S	de
une	Dn	un
risée	Nc	risée
,	Fw	,
un	Dn	un
discours	Nc	discours
d'	S	de
importance	Nc	importance
?	Fs	?
Et	Cc	et
d'	S	de
un	Dn	un
mot	Nc	mot
dit	Vvc	dire
par	S	par
jeu	Nc	jeu
,	Fw	,
tires	Vvc	tirer
-tu	Ag	-tu
conséquence	Nc	conséquence
?	Fs	?
Je	Pp	je
sais	Vvc	savoir
,	Fw	,
combien	Rg	combien
l'	Da	le
affront	Nc	affront
me	Pp	je
touche	Vvc	toucher
vivement	Rg	vivement
.	Fs	.
Mon	Ds	mon
regret	Nc	regret
m'	Pp	je
en	Pp	en
punit	Vvc	punir
,	Fw	,
assez	Rg	assez
cruellement	Rg	cruellement
.	Fs	.
Et	Cc	et
ce	Pd	ce
que	Pr	que
j'	Pp	je
en	Pp	en
croyais	Vvc	croire
,	Fw	,
démentait	Vvc	démentir
mes	Ds	mon
paroles	Nc	parole
:	Fw	:
J'	Pp	je
ai	Vuc	avoir
fait	Ge	faire
par	S	par
ma	Ds	mon
vertu	Nc	vertu
,	Fw	,
qu'	Cs	que
elles	Pp	ils
étaient	Vuc	être
frivoles	Ag	frivole
,	Fw	,
À	Nc	à
vos	Ds	votre
mauvais	Ag	mauvais
soupçons	Nc	soupçon
elle	Pp	il
a	Vuc	avoir
tranché	Ge	trancher
le	Da	le
cours	Nc	cour|cours|court
,	Fw	,
Mais	Vvc	mais
je	Pp	je
le	Pp	il
veux	Vvc	vouloir
trancher	Vvn	trancher
à	S	à
vos	Ds	votre
mauvais	Ag	mauvais
discours	Nc	discours
.	Fs	.
Détournons	Vvc	détournons
les	Da	le
malheurs	Nc	malheur
où	Pr	où
l'	Da	le
Hymen	Nc	hymen
nous	Pp	nous
expose	Vvc	exposer
,	Fw	,
Et	Vvc	et
pour	S	pour
les	Pp	ils
détourner	Vvn	détourner
,	Fw	,
ruinons	Vvc	ruiner
-en	Vvn	-en
la	Da	le
cause	Nc	cause
;	Fw	;
Laissons	Vvc	laisser
faire	Vvn	faire
à	S	à
ce	Dd	ce
jour	Nc	jour
,	Fw	,
ce	Pd	ce
qu'	Pr	que
un	Dn	un
autre	Pi	autre
ferait	Vvc	faire|ferrer
,	Fw	,
Et	Vvc	et
rompons	Vvc	rompre
un	Dn	un
lien	Nc	lien
,	Fw	,
qui	Pr	qui
nous	Pp	nous
étoufferait	Vvc	étouffer
.	Fs	.
Ha	Rg	ha
!	Fs	!
Ne	Rp	ne
m'	Pp	je
oblige	Vvc	obliger
pas	Rg	pas
à	S	à
tant	Rg	tant
de	S	de
pénitence	Nc	pénitence
,	Fw	,
Proportionne	Vvc	proportionner
au	S+Da	à+le
