ARGUMENT	Nc	argument
,	Fw	,
Il	Vvc	il
dit	Ge	dire
bas	Rg	bas
ce	Dd	ce
vers	Nc	ver|vers|vert
.	Fs	.
Ce	Dd	ce
bonheur	Nc	bonheur
est	Vuc	être
si	Rg	si
grand	Ag	grand
,	Fw	,
qu'	Cs	que
il	Pp	il
lui	Pp	il
semble	Vvc	sembler
incroyable	Ag	incroyable
.	Fs	.
La	Da	le
tête	Nc	tête
de	S	de
Pompée	Nc	pompée
?	Fs	?
Oui	Rg	oui
,	Fw	,
rappelez	Vvc	rappeler
vos	Ds	votre
sens	Nc	sens
.	Fs	.
Pour	S	pour
faire	Vvn	faire
un	Dn	un
si	Rg	si
grand	Ag	grand
coup	Nc	coup
j'	Pp	je
ai	Vuc	avoir
douté	Ge	douter
fort	Rg	fort
longtemps	Rg	longtemps
,	Fw	,
Et	Vvc	et
je	Pp	je
ne	Rp	ne
cèle	Vvc	celer
point	Rg	point
que	Cs	que
malgré	S	malgré
votre	Ds	votre
gloire	Nc	gloire
,	Fw	,
J'	Vvc	j'
avais	Vuc	avoir
peine	Nc	peine
à	S	à
commettre	Vvn	commettre
une	Dn	un
action	Nc	action
si	Rg	si
noire	Ag	noir
.	Fs	.
Que	Cs	que
même	Pi	même
j'	Pp	je
ai	Vuc	avoir
voulu	Ge	vouloir
changer	Vvn	changer
de	S	de
volonté	Nc	volonté
,	Fw	,
Quand	Nc	quand
par	S	par
bonheur	Nc	bonheur
mon	Ds	mon
ordre	Nc	ordre
était	Vuc	être
exécuté	Ge	exécuter
,	Fw	,
Et	Vvc	et
par	S	par
ces	Dd	ce
mouvements	Nc	mouvement
je	Pp	je
vous	Pp	vous
ai	Vuc	avoir
fait	Ge	faire
connaître	Vvn	connaître
Les	Vvc	les
peines	Nc	peine
où	Pr	où
j'	Pp	je
étais	Vuc	être
,	Fw	,
faisant	Ga	faire
un	Dn	un
coup	Nc	coup
de	S	de
traître	Nc	traître
,	Fw	,
Et	Vvc	et
l'	Da	le
ardeur	Nc	ardeur
que	Pr	que
j'	Pp	je
avais	Vuc	avoir
de	S	de
me	Pp	je
perdre	Vvn	perdre
pour	S	pour
vous	Pp	vous
:	Fw	:
Mais	Cc	mais
vous	Pp	vous
ne	Rp	ne
dites	Vvc	dire
mot	Nc	mot
,	Fw	,
ce	Dd	ce
bien	Nc	bien
est-il	Ag	est-il
trop	Rg	trop
doux	Ag	doux
,	Fw	,
Vous	Nc	vous
ai	Vuc	avoir
-je	Ge	-je
trop	Rg	trop
surpris	Ge	surprendre
?	Fs	?
La	Da	le
tête	Nc	tête
de	S	de
Pompée	Nc	pompée
!	Fs	!
Voyez	Vvc	voir
,	Fw	,
n'	Rp	ne
en	Pp	en
doutez	Vvc	douter
plus	Rg	plus
.	Fs	.
Quoi	Pt	quoi
?	Fs	?
Sa	Ds	son
trame	Nc	trame
est	Vuc	être
coupée	Ge	couper
!	Fs	!
Et	Cc	et
ce	Dd	ce
brave	Ag	brave
guerrier	Nc	guerrier
pour	S	pour
comble	Nc	comble
de	S	de
malheur	Nc	malheur
,	Fw	,
N'	Vvc	n'
était	Vuc	être
pas	Rg	pas
immortel	Ag	immortel
avec	S	avec
tant	Rg	tant
de	S	de
valeur	Nc	valeur
?	Fs	?
Ah	I	ah
!	Fs	!
S'	Pp	se
il	Pp	il
devait	Vvc	devoir
périr	Vvn	périr
,	Fw	,
c'	Pd	ce
était	Vuc	être
dans	S	dans
les	Da	le
batailles	Nc	bataille
,	Fw	,
Où	Vvc	où
la	Da	le
gloire	Nc	gloire
elle-même	Pp	elle-même
eût	Vuc	avoir
fait	Ge	faire
ses	Ds	son
funérailles	Nc	funéraille
,	Fw	,
Où	Vvc	où
l'	Pp	il
on	Pp	on
eût	Vuc	avoir
vu	Ge	voir
Bellone	Vvc	bellone
amasser	Vvn	amasser
des	Dn	un
lauriers	Nc	laurier
,	Fw	,
Pour	Nc	pour
en	S	en
faire	Vvn	faire
un	Dn	un
bûcher	Nc	bûcher
à	S	à
ce	Dd	ce
Dieu	Nc	dieu
des	S+Da	de+le|de+les
Guerriers	Nc	guerrier
,	Fw	,
Où	Vvc	où
tous	Di	tout
les	Da	le
gens	Nc	gens|gent
de	S	de
coeur	Nc	cœur
conduits	Ge	conduire
par	S	par
la	Da	le
victoire	Nc	victoire
Eussent	Vvc	eussent
porté	Ge	porter
son	Ds	son
corps	Nc	corps
au	S+Da	à+le
temple	Nc	temple
de	S	de
mémoire	Nc	mémoire
,	Fw	,
Où	Vvc	où
l'	Pp	il
on	Pp	on
eût	Vuc	avoir
vu	Ge	voir
l'	Da	le
honneur	Nc	honneur
environné	Ge	environner
de	S	de
deuil	Nc	deuil
Mettre	Nc	mettre
avec	S	avec
ce	Dd	ce
Héros	Nc	héros
la	Da	le
valeur	Nc	valeur
au	S+Da	à+le
Cercueil	Nc	cercueil
,	Fw	,
Où	Vvc	où
la	Da	le
mort	Nc	mort
elle-même	Pp	elle-même
,	Fw	,
en	S	en
pleurant	Ga	pleurer
ce	Dd	ce
Monarque	Nc	monarque
,	Fw	,
Eût	Vvc	eût
blâmé	Ge	blâmer
sa	Ds	son
rigueur	Nc	rigueur
et	Cc	et
celle	Pd	celui
de	S	de
la	Da	le
Parque	Nc	parque
,	Fw	,
Montrant	Ga	montrer
qu'	Cs	que
avec	S	avec
regret	Nc	regret
dans	S	dans
cette	Dd	ce
extrémité	Nc	extrémité
,	Fw	,
Elle	Vvc	elle
suivait	Vvc	suivre
les	Da	le
lois	Nc	loi
de	S	de
la	Da	le
fatalité	Nc	fatalité
.	Fs	.
Dieux	Nc	dieux
!	Fs	!
Croirai	Vvc	croire
-je	Vvn	-je
mes	Ds	mon
yeux	Nc	œil
dedans	Rg	dedans
cette	Dd	ce
occurrence	Nc	occurrence
?	Fs	?
Qui	Pr	qui
le	Pp	il
flatte	Vvc	flatter
,	Fw	,
l'	Pp	il
aigrit	Vvc	aigrir
,	Fw	,
et	Cc	et
qui	Pr	qui
le	Pp	il
sert	Vvc	servir
,	Fw	,
l'	Da	le
offense	Nc	offence
,	Fw	,
Mais	Vvc	mais
il	Pp	il
se	Pp	il
remettra	Vvc	remettre
...	Fs	...
Seigneur	Nc	seigneur
.	Fs	.
Ne	Rp	ne
parle	Vvc	parler
point	Rg	point
.	Fs	.
Ah	I	ah
!	Fs	!
Mon	Ds	mon
affliction	Nc	affliction
va	Vvc	aller
jusqu'	S	jusque
au	S+Da	à+le
dernier	Ag	dernier
point	Nc	point
.	Fs	.
Oui	Rg	oui
,	Fw	,
certes	Rg	certes
,	Fw	,
je	Pp	je
le	Pp	il
dis	Vvc	dire
,	Fw	,
une	Dn	un
si	Rg	si
belle	Ag	beau
vie	Nc	vie
D'	Nc	d'
une	Dn	un
plus	Rg	plus
belle	Ag	beau
fin	Nc	fin
devait	Vvc	devoir
être	Vun	être
suivie	Ge	suivre
.	Fs	.
Je	Pp	je
plains	Vvc	plaindre
cet	Dd	ce
ennemi	Nc	ennemi
,	Fw	,
malheureux	Ag	malheureux
comme	Cs	comme
il	Pp	il
est	Vuc	être
.	Fs	.
Et	Cc	et
l'	Pp	il
ayant	Ga	avoir
rendu	Ge	rendre
tel	Ag	tel
,	Fw	,
mon	Ds	mon
bonheur	Nc	bonheur
me	Pp	je
déplaît	Vvc	déplaire
,	Fw	,
Après	Vvc	après
avoir	Vun	avoir
passé	Ge	passer
pour	S	pour
un	Dn	un
foudre	Nc	foudre
de	S	de
la	Da	le
Guerre	Nc	guerre
,	Fw	,
S'	Vvc	s'
être	Vun	être
fait	Ge	faire
redouter	Vvn	redouter
aux	S+Da	à+les
deux	Nc	deux
bouts	Nc	bout
de	S	de
la	Da	le
terre	Nc	terre
,	Fw	,
Et	Vvc	et
franchi	Ge	franchir
mille	Nc	mille
fois	Nc	fois
les	Da	le
plus	Rg	plus
fameux	Ag	fameux
hasards	Nc	hasard
,	Fw	,
Il	Vvc	il
ne	Rp	ne
devait	Vvc	devoir
mourir	Vvn	mourir
que	Cs	que
par	S	par
les	Da	le
mains	Nc	main
de	S	de
Mars	Nc	mar|mars
.	Fs	.
Ce	Dd	ce
Dieu	Nc	dieu
,	Fw	,
le	Pp	il
regardant	Ga	regarder
avec	S	avec
un	Dn	un
oeil	Nc	œil
d'	S	de
envie	Nc	envie
,	Fw	,
Devait	Vvc	devoir
seul	Ag	seul
attaquer	Vvn	attaquer
une	Dn	un
si	Rg	si
belle	Ag	beau
vie	Nc	vie
,	Fw	,
Et	Vvc	et
montrer	Vvn	montrer
en	S	en
domptant	Ga	dompter
ce	Dd	ce
guerrier	Nc	guerrier
immortel	Ag	immortel
,	Fw	,
Que	Vvc	que
ce	Pd	ce
n'	Rp	ne
était	Vuc	être
que	Cs	que
lui	Pp	il
,	Fw	,
qui	Pr	qui
l'	Pp	il
avait	Vuc	avoir
rendu	Ge	rendre
tel	Ag	tel
.	Fs	.
Hélas	Vvc	hélas
!	Fs	!
Pour	S	pour
un	Dn	un
tel	Ag	tel
coup	Nc	coup
tout	Rg	tout
autre	Ag	autre
était	Vuc	être
indigne	Ag	indigne
,	Fw	,
Un	Vvc	un
Dieu	Nc	dieu
seul	Ag	seul
méritait	Vvc	mériter
cet	Dd	ce
avantage	Nc	avantage
insigne	Nc	insigne
,	Fw	,
Et	Vvc	et
je	Pp	je
m'	Pp	je
estimerais	Vvc	estimer
plus	Rg	plus
que	Cs	que
Mars	Nc	mar|mars
aujourd'hui	Rg	aujourd'hui
,	Fw	,
Si	Vvc	si
j'	Pp	je
avais	Vuc	avoir
triomphé	Ge	triompher
d'	S	de
un	Dn	un
homme	Nc	homme
comme	S	comme
lui	Pp	il
,	Fw	,
Ah	Vvc	ah
!	Fs	!
Guerrier	Nc	guerrier
estimé	Ge	estimer
sur	S	sur
la	Da	le
terre	Nc	terre
et	Cc	et
sur	S	sur
l'	Da	le
onde	Nc	onde
,	Fw	,
Illustre	Vvc	illustrer
Conquérant	Ag	conquérant
,	Fw	,
tu	Pp	tu
n'	Rp	ne
es	Vuc	être
donc	Rg	donc
plus	Rg	plus
au	S+Da	à+le
monde	Nc	monde
,	Fw	,
Et	Vvc	et
ta	Ds	ton
rare	Ag	rare
valeur	Nc	valeur
t'	Pp	tu
arrachant	Ga	arracher
de	S	de
ces	Dd	ce
lieux	Nc	lieu
,	Fw	,
Te	Vvc	te
va	Vvc	aller
dedans	Rg	dedans
le	Pp	il
Ciel	Vvc	ciel
faire	Vvn	faire
des	Dn	un
envieux	Nc	envieux
!	Fs	!
Quoi	Pt	quoi
?	Fs	?
Tes	Ds	ton
yeux	Nc	œil
pour	S	pour
jamais	Rg	jamais
sont	Vuc	être
privés	Ge	priver
de	S	de
lumière	Nc	lumière
?	Fs	?
Quoi	Pt	quoi
?	Fs	?
Ce	Dd	ce
grand	Ag	grand
coeur	Nc	cœur
s'	Pp	se
arrête	Vvc	arrêter
au	S+Da	à+le
bout	Nc	bout
de	S	de
sa	Ds	son
carrière	Nc	carrière
?	Fs	?
Ce	Dd	ce
corps	Nc	corps
si	Rg	si
respecté	Ge	respecter
n'	Rp	ne
est	Vuc	être
qu'	Rg	que
un	Dn	un
tronc	Nc	tronc
sans	S	sans
couleur	Nc	couleur
,	Fw	,
Privé	Vvc	privé
de	S	de
sentiment	Nc	sentiment
,	Fw	,
de	S	de
sang	Nc	sang
et	Cc	et
de	S	de
chaleur	Nc	chaleur
?	Fs	?
Et	Cc	et
ce	Dd	ce
bras	Nc	bras
qui	Pr	qui
lançait	Vvc	lancer
un	Dn	un
foudroyant	Ag	foudroyant
tonnerre	Nc	tonnerre
,	Fw	,
N'	Vvc	n'
a	Vuc	avoir
plus	Rg	plus
de	S	de
mouvement	Nc	mouvement
,	Fw	,
et	Cc	et
rampe	Vvc	ramper
sur	S	sur
la	Da	le
terre	Nc	terre
.	Fs	.
On	Pp	on
lui	Pp	il
veut	Vvc	vouloir
ôter	Vvn	ôter
la	Da	le
tête	Nc	tête
de	S	de
Pompée	Nc	pompée
.	Fs	.
Ah	I	ah
!	Fs	!
Je	Pp	je
suis	Vuc	être
possédé	Ge	posséder
d'	S	de
un	Dn	un
courroux	Nc	courroux
violent	Ag	violent
,	Fw	,
Ne	Vvc	ne
me	Pp	je
détournez	Vvc	détourner
point	Rg	point
ce	Dd	ce
spectacle	Nc	spectacle
sanglant	Ag	sanglant
,	Fw	,
Ah	Vvc	ah
!	Fs	!
César	Nc	césar
,	Fw	,
ah	I	ah
!	Fs	!
César	Nc	césar
,	Fw	,
après	S	après
un	Dn	un
tel	Ag	tel
outrage	Nc	outrage
,	Fw	,
Abandonne	Vvc	abandonner
la	Da	le
Guerre	Nc	guerre
et	Cc	et
renonce	Nc	renonce
au	S+Da	à+le
courage	Nc	courage
;	Fw	;
Non	Vvc	non
,	Fw	,
ce	Pd	ce
n'	Rp	ne
est	Vuc	être
plus	Rg	plus
à	S	à
toi	Pp	tu
de	S	de
défier	Vvn	défier
le	Da	le
sort	Nc	sort
,	Fw	,
D'	Vvc	d'
attaquer	Vvn	attaquer
la	Da	le
fortune	Nc	fortune
et	Cc	et
de	S	de
braver	Vvn	braver
la	Da	le
mort	Nc	mort
.	Fs	.
Tu	Pp	tu
te	Pp	tu
dois	Vvc	devoir
rendre	Vvn	rendre
sage	Ag	sage
après	S	après
de	Dn	un
tels	Ag	tel
exemples	Nc	exemple
,	Fw	,
Et	Vvc	et
craindre	Vvn	craindre
pour	S	pour
toi-même	Pp	lui-même
un	Dn	un
mal	Nc	mal
que	Pr	que
tu	Pp	tu
contemples	Vvc	contempler
.	Fs	.
Puisque	Cs	puisque
les	Da	le
demi-dieux	Nc	demi-dieu
peuvent	Vvc	pouvoir
périr	Vvn	périr
ainsi	Rg	ainsi
.	Fs	.
Pour	S	pour
ne	Rp	ne
te	Pp	tu
perdre	Vvn	perdre
pas	Rg	pas
,	Fw	,
crains	Vvc	craindre
de	S	de
périr	Vvn	périr
aussi	Rg	aussi
.	Fs	.
Et	Cc	et
puisqu'un	Cs	puisqu'un
point	Rg	point
d'	S	de
honneur	Nc	honneur
,	Fw	,
que	Cs	que
nous	Pp	nous
tenons	Vvc	tenir
pour	S	pour
maître	Nc	maître
,	Fw	,
N'	Vvc	n'
est	Vuc	être
qu'	Rg	que
un	Dn	un
enfant	Nc	enfant
ingrat	Ag	ingrat
à	S	à
qui	Pr	qui
nous	Pp	nous
donnons	Vvc	donner
l'	Pp	il
être	Vun	être
,	Fw	,
Ne	Vvc	ne
t'	Pp	tu
efforce	Vvc	efforcer
donc	Rg	donc
plus	Rg	plus
de	S	de
le	Pp	il
faire	Vvn	faire
admirer	Vvn	admirer
,	Fw	,
Et	Vvc	et
fais	Vvc	faire
que	Cs	que
l'	Pp	il
on	Pp	on
l'	Pp	il
abhorre	Vvc	abhorrer
,	Fw	,
au	S+Da	à+le
lieu	Nc	lieu
de	S	de
l'	Pp	il
adorer	Vvn	adorer
.	Fs	.
Mais	Cc	mais
hélas	I	hélas
!	Fs	!
Je	Pp	je
succombe	Vvc	succomber
à	S	à
ces	Dd	ce
vives	Ag	vif
alarmes	Nc	alarme
,	Fw	,
Mon	Nc	mon
coeur	Nc	cœur
est	Vuc	être
tout	Rg	tout
ému	Ge	émouvoir
,	Fw	,
je	Pp	je
me	Pp	je
sens	Vvc	sentir
fondre	Vvn	fondre
en	S	en
larmes	Nc	larme
,	Fw	,
Et	Vvc	et
quel	Dt	quel
instinct	Nc	instinct
secret	Ag	secret
que	Pr	que
je	Pp	je
ne	Rp	ne
puis	Vvc	pouvoir
nommer	Vvn	nommer
,	Fw	,
Me	Vvc	me
colle	Nc	colle|collé
à	S	à
cette	Dd	ce
bouche	Nc	bouche
à	S	à
fin	Nc	fin
de	S	de
l'	Pp	il
animer	Vvn	animer
.	Fs	.
Ah	I	ah
!	Fs	!
Pompée	Vvc	pompée
.	Fs	.
Ah	I	ah
!	Fs	!
Seigneur	Nc	seigneur
.	Fs	.
Ah	I	ah
!	Fs	!
Prince	Nc	prince
ingrat	Ag	ingrat
et	Cc	et
traître	Ag	traître
,	Fw	,
Après	Vvc	après
cette	Dd	ce
action	Nc	action
oses	Nc	ose
-tu	Vvc	-tu
bien	Rg	bien
paraître	Vvn	paraître
?	Fs	?
Va	Vvc	aller
plutôt	Rg	plutôt
dans	S	dans
l'	Da	le
horreur	Nc	horreur
d'	S	de
une	Dn	un
obscure	Ag	obscur
prison	Nc	prison
Y	Vvc	y
recevoir	Vvn	recevoir
le	Da	le
prix	Nc	prix
de	S	de
cette	Dd	ce
trahison	Nc	trahison
.	Fs	.
Un	Dn	un
injuste	Ag	injuste
bonheur	Nc	bonheur
te	Pp	tu
donne	Vvc	donner
des	Dn	un
Provinces	Nc	province
,	Fw	,
Te	Vvc	te
fît	Vvc	faire
monter	Vvn	monter
en	S	en
serf	Nc	serf
sur	S	sur
le	Da	le
trône	Nc	trône
des	S+Da	de+le|de+les
Princes	Nc	prince
,	Fw	,
Et	Vvc	et
le	Da	le
Ciel	Nc	ciel
le	Pp	il
permit	Vvc	permettre
,	Fw	,
et	Cc	et
ne	Rp	ne
t'	Pp	tu
y	Pp	y
vit	Vvc	vivre|voir
monter	Vvn	monter
,	Fw	,
Qu'	Vvc	qu'
à	S	à
dessein	Nc	dessein
seulement	Rg	seulement
de	S	de
t'	Pp	tu
en	S	en
précipiter	Vvn	précipiter
:	Fw	:
Vois	Vvc	voir
ce	Dd	ce
sang	Nc	sang
tout	Di	tout
glacé	Nc	glacé
qui	Pr	qui
couvre	Vvc	couvrir
ce	Dd	ce
visage	Nc	visage
.	Fs	.
Regarde-le	Vvc	regarde-le
,	Fw	,
cruel	Ag	cruel
,	Fw	,
puisque	Cs	puisque
c'	Pd	ce
est	Vuc	être
ton	Ds	ton
ouvrage	Nc	ouvrage
.	Fs	.
Ne	Rp	ne
baisse	Vvc	baisser
point	Rg	point
les	Da	le
yeux	Nc	œil
,	Fw	,
approche	Nc	approche
,	Fw	,
approche	Nc	approche
-toi	Vvc	-toi
,	Fw	,
Prince	Vvc	prince
ingrat	Ag	ingrat
et	Cc	et
sans	S	sans
coeur	Nc	cœur
,	Fw	,
homme	Nc	homme
lâche	Ag	lâche
et	Cc	et
sans	S	sans
foi	Nc	foi
,	Fw	,
Barbare	Ag	barbare
,	Fw	,
frappe	Vvc	frapper
encor	Nc	encor
cette	Dd	ce
adorable	Ag	adorable
tête	Nc	tête
,	Fw	,
Sa	Vvc	sa
faiblesse	Nc	faiblesse
l'	Da	le
expose	Nc	exposé
aux	S+Da	à+les
coups	Nc	coup
de	S	de
la	Da	le
tempête	Nc	tempête
,	Fw	,
Elle	Vvc	elle
est	Vuc	être
morte	Ge	mourir
,	Fw	,
elle	Pp	il
est	Vuc	être
morte	Ge	mourir
,	Fw	,
et	Cc	et
la	Da	le
lâcheté	Nc	lâcheté
veut	Vvc	vouloir
Que	Vvc	que
l'	Pp	il
on	Pp	on
fasse	Vvc	faire
un	Dn	un
outrage	Nc	outrage
alors	Rg	alors
que	Cs	que
l'	Pp	il
on	Pp	on
le	Pp	il
peut	Vvc	pouvoir
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
use	Vvc	user
du	S+Da	de+le
pouvoir	Nc	pouvoir
que	Cs	que
l'	Da	le
avantage	Nc	avantage
donne	Vvc	donner
,	Fw	,
Que	Vvc	que
l'	Pp	il
on	Pp	on
soit	Vuc	être
inhumain	Ag	inhumain
quand	Cs	quand
on	Pp	on
ne	Rp	ne
craint	Vvc	craindre
personne	Pi	personne
,	Fw	,
Et	Vvc	et
qu'	Cs	que
on	Pp	on
frappe	Vvc	frapper
celui	Pd	celui
qui	Pr	qui
ne	Rp	ne
se	Pp	il
peut	Vvc	pouvoir
venger	Vvn	venger
;	Fw	;
Fais	Vvc	faire
donc	Rg	donc
,	Fw	,
ta	Ds	ton
trahison	Nc	trahison
te	Pp	tu
met	Vvc	mettre
hors	S	hors
de	Dn	un
danger	Nc	danger
,	Fw	,
Ne	Vvc	ne
crains	Vvc	craindre
rien	Pi	rien
,	Fw	,
mais	Cc	mais
plutôt	Rg	plutôt
en	S	en
ce	Dd	ce
malheur	Nc	malheur
extrême	Ag	extrême
,	Fw	,
Viens	Vvc	venir
adorer	Vvn	adorer
celui	Pd	celui
que	Pr	que
j'	Pp	je
adore	Vvc	adorer
moi-même	Pp	lui-même
,	Fw	,
Ce	Vvc	ce
célèbre	Ag	célèbre
Héros	Nc	héros
qui	Pr	qui
rangea	Vvc	ranger
sous	S	sous
ses	Ds	son
lois	Nc	loi
,	Fw	,
Tigrane	Vvc	tigrane
,	Fw	,
Aristobule	Vvc	aristobule
,	Fw	,
et	Cc	et
cinquante	Nc	cinquante
autres	Ag	autre
Rois	Vvc	rois
,	Fw	,
Qui	Vvc	qui
dedans	Rg	dedans
sa	Ds	son
jeunesse	Nc	jeunesse
a	Vuc	avoir
reconquis	Ge	reconquérir
l'	Da	le
Afrique	Nc	afrique
,	Fw	,
Rendu	Vvc	rendu
presque	Rg	presque
Romain	Ag	romain
l'	Da	le
Océan	Nc	océan
Atlantique	Ag	atlantique
,	Fw	,
Qui	Vvc	qui
dompta	Vvc	dompter
la	Da	le
Syrie	Nc	syrie
,	Fw	,
et	Cc	et
les	Da	le
Albaniens	Nc	albaniens
,	Fw	,
Le	Vvc	le
Pont	Vvc	pont
et	Cc	et
la	Da	le
Colchide	Nc	colchide
,	Fw	,
et	Cc	et
les	Da	le
Arméniens	Nc	arméniens
,	Fw	,
Qui	Vvc	qui
vainquit	Vvc	vaincre
Yarbas	Vvc	yarbas
,	Fw	,
effraya	Vvc	effrayer
Mithridate	Vvc	mithridate
,	Fw	,
Et	Vvc	et
défit	Vvc	défaire
tous	Di	tout
les	Da	le
siens	Ps	sien
sur	S	sur
le	Da	le
bord	Nc	bord
de	S	de
l'	Da	le
Euphrate	Nc	euphrate
,	Fw	,
En	Vvc	en
fin	Nc	fin
pour	S	pour
dire	Vvn	dire
mieux	Rg	mieux
,	Fw	,
vient	Vvc	venir
adorer	Vvn	adorer
celui	Pd	celui
Qui	Vvc	qui
fût	Vuc	être
tout	Rg	tout
autrefois	Rg	autrefois
,	Fw	,
qui	Pr	qui
n'	Rp	ne
est	Vuc	être
rien	Pi	rien
aujourd'hui	Rg	aujourd'hui
,	Fw	,
Et	Vvc	et
qui	Pr	qui
par	S	par
son	Ds	son
courage	Nc	courage
,	Fw	,
et	Cc	et
par	S	par
sa	Ds	son
courtoisie	Nc	courtoisie
,	Fw	,
A	Vvc	a
surmonté	Ge	surmonter
l'	Da	le
Europe	Nc	europe
,	Fw	,
et	Cc	et
l'	Da	le
Afrique	Nc	afrique
,	Fw	,
et	Cc	et
l'	Pp	il
Asie	Vvc	asie
,	Fw	,
Mais	Vvc	mais
non	Rg	non
,	Fw	,
ne	Rp	ne
me	Pp	je
crois	Vvc	croire|croître
point	Rg	point
,	Fw	,
Barbare	Ag	barbare
,	Fw	,
arrête	Nc	arrêté
-toi	Vvc	-toi
,	Fw	,
Garde	Vvc	garder
de	S	de
l'	Pp	il
approcher	Vvn	approcher
,	Fw	,
éloigne	Vvc	éloigner
-toi	Vvc	-toi
de	S	de
moi	Pp	je
.	Fs	.
Mais	Cc	mais
sans	S	sans
perdre	Vvn	perdre
de	S	de
temps	Nc	temps
en	S	en
des	Dn	un
paroles	Nc	parole
vaines	Ag	vain
,	Fw	,
Qu'	Vvc	qu'
on	Pp	on
prenne	Vvc	prendre
ces	Dd	ce
méchants	Nc	méchant
,	Fw	,
qu'	Cs	que
on	Pp	on
les	Pp	ils
couvre	Vvc	couvrir
de	S	de
chaînes	Nc	chaîne
,	Fw	,
Et	Vvc	et
que	Cs	que
leurs	Ds	leur
jours	Nc	jour
au	S+Da	à+le
plus	Rg	plus
soient	Vuc	être
bornés	Ge	borner
d'	S	de
un	Dn	un
matin	Nc	matin
;	Fw	;
Pour	Nc	pour
toi	Pp	tu
,	Fw	,
je	Pp	je
t'	Pp	tu
abandonne	Vvc	abandonner
à	S	à
ton	Ds	ton
mauvais	Ag	mauvais
destin	Nc	destin
,	Fw	,
Et	Vvc	et
je	Pp	je
te	Pp	tu
laisse	Vvc	laisser
ici	Rg	ici
dans	S	dans
l'	Da	le
horreur	Nc	horreur
des	S+Da	de+le|de+les
ténèbres	Nc	ténèbre
,	Fw	,
Pour	Nc	pour
suivre	Vvn	suivre
encor	Nc	encor
ce	Dd	ce
chef	Nc	chef
dans	S	dans
ces	Dd	ce
pompes	Nc	pompe|pompes
funèbres	Ag	funèbre
.	Fs	.
Accablé	Vvc	accablé
de	S	de
douleur	Nc	douleur
,	Fw	,
de	S	de
misère	Nc	misère
,	Fw	,
et	Cc	et
d'	S	de
ennui	Nc	ennui
,	Fw	,
Ce	Vvc	ce
Prince	Vvc	prince
m'	Pp	je
abandonne	Vvc	abandonner
et	Cc	et
tout	Pi	tout
fait	Ge	faire
comme	S	comme
lui	Pp	il
.	Fs	.
Pour	S	pour
comble	Nc	comble
de	S	de
malheur	Nc	malheur
en	S	en
ce	Dd	ce
désordre	Nc	désordre
extrême	Ag	extrême
,	Fw	,
Tout	Vvc	tout
m'	Pp	je
étant	Ga	être
odieux	Ag	odieux
,	Fw	,
je	Pp	je
le	Pp	il
suis	Vuc	être
à	S	à
moi-même	Pp	lui-même
,	Fw	,
Contre	Vvc	contrer
mes	Ds	mon
sentiments	Nc	sentiment
mon	Ds	mon
coeur	Nc	cœur
est	Vuc	être
révolté	Ge	révolter
,	Fw	,
Mon	Nc	mon
esprit	Nc	esprit
est	Vuc	être
ligué	Ge	liguer
contre	S	contre
ma	Ds	mon
volonté	Nc	volonté
,	Fw	,
Mrs	Nc	mrs
désirs	Nc	désir
sont	Vuc	être
d'accord	Nc	d'accord
avec	S	avec
mon	Ds	mon
infortune	Nc	infortune
.	Fs	.
Tout	Rg	tout
me	Pp	je
choque	Vvc	choquer
,	Fw	,
me	Pp	je
nuit	Vvc	nuire
,	Fw	,
m'	Pp	je
afflige	Vvc	affliger
et	Cc	et
m'	Pp	je
importune	Vvc	importuner
,	Fw	,
Et	Vvc	et
restant	Ag	restant
sans	S	sans
vertu	Nc	vertu
,	Fw	,
sans	S	sans
force	Nc	force|forcé
,	Fw	,
sans	S	sans
pouvoir	Nc	pouvoir
,	Fw	,
Je	Vvc	je
cherche	Vvc	chercher
du	S+Da	de+le
repos	Nc	repos
et	Cc	et
je	Pp	je
n'	Rp	ne
en	Pp	en
puis	Vvc	pouvoir
avoir	Vun	avoir
.	Fs	.
Malheureux	Ag	malheureux
,	Fw	,
qu'	Pr	que
ai	Vuc	avoir
-je	Ge	-je
fait	Ge	faire
?	Fs	?
Juste	Ag	juste
Ciel	Vvc	ciel
,	Fw	,
que	Pr	que
ferai	Vvc	faire|ferrer
-je	Nc	-je
?	Fs	?
Quel	Dt	quel
conseil	Nc	conseil
dois	Vvc	devoir
-je	Vvc	-je
prendre	Vvn	prendre
?	Fs	?
Et	Cc	et
quel	Dt	quel
chemin	Nc	chemin
tiendrai	Vvc	tenir
-je	Nc	-je
?	Fs	?
Mais	Cc	mais
pourquoi	Rt	pourquoi
balancer	Vvn	balancer
en	S	en
ce	Dd	ce
présent	Ag	présent
effort	Nc	effort
,	Fw	,
Le	Vvc	le
conseil	Nc	conseil
le	Da	le
plus	Rg	plus
sûr	Ag	sûr
est	Vuc	être
d'	S	de
aller	Vvn	aller
à	S	à
la	Da	le
mort	Nc	mort
,	Fw	,
Puisqu'alors	Nc	puisqu'alors
qu'	Pr	que
il	Pp	il
s'	Pp	se
agit	Vvc	agir
de	S	de
châtier	Vvn	châtier
un	Dn	un
crime	Nc	crime
,	Fw	,
Un	Vvc	un
noble	Ag	noble
désespoir	Nc	désespoir
est	Vuc	être
toujours	Rg	toujours
